speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on,language,register
ale,aa,5.082904397,11.823989,15.97250687,29,-0.295106741,0.753135161,16.35192395,-0.277199452,-0.230294194,-0.024319685,en,cds
ale,ah,4.042336014,12.93288291,14.98672684,29,-1.854576322,-0.985884443,15.32768049,-0.189822142,-1.879657754,-0.36842236,en,cds
ale,eh,5.761608747,10.99120163,15.22200337,31,-0.681622661,0.276249023,15.60623501,0.079807045,0.5654585,0.10144951,en,cds
ale,aa,7.074005848,11.85177375,16.19408829,99,0.683332116,-0.023730635,16.56262664,0.187680725,-0.067663406,-2.339626244,en,cds
ale,iy,6.510398796,14.83172113,16.81707906,201,0.082155502,1.507243815,17.16604991,-1.333852611,-5.45349019,-0.7902693,en,cds
ale,ao,5.319648983,9.073844139,15.42530056,130,-0.016708132,-1.926248911,15.80567474,2.554886919,1.543681942,0.277485272,en,cds
ale,uw,4.321119933,9.410786517,15.1635202,40,-0.091381107,0.907376503,15.57770815,-0.119943463,1.173992456,0.009398842,en,cds
ale,aa,6.71648548,11.6468616,15.71766834,120,0.378648668,-0.411866412,16.08373078,-0.333342731,-1.772606213,-0.777245381,en,cds
ale,ah,7.513,13.96511835,16.83408952,31,0.047035088,0.55496895,17.18190433,-0.169072072,-0.663038824,-0.218904675,en,cds
ale,ah,6.577112861,12.03559772,16.75360406,50.546,0.111441669,0.120715274,17.12161025,-0.178913845,0.023130288,-0.452259587,en,cds
ale,ih,5.394626391,14.23332416,16.07460089,49.684,-0.229870464,-0.550810599,16.403889,0.082681606,-0.326199134,0.070857159,en,cds
ale,ih,5.386322068,13.16932136,15.15881481,62.603,-0.510590268,0.772438927,15.52030896,-0.571844943,0.64682665,-0.037786996,en,cds
ale,ah,6.022636854,13.05715148,15.00127066,30,0.357623123,-0.043114379,15.35326748,0.147298086,-0.033357337,-0.058401188,en,cds
ale,ah,5.721471049,11.82001101,15.76206565,40.826,0.186674365,-0.732820759,16.12145353,0,-0.705263532,0.016815243,en,cds
ale,uw,7.017683284,14.13868762,17.01724661,420,0.657167742,2.422878303,17.3879433,-0.492420127,-0.904268549,-1.006466853,en,cds
ale,ah,6.322688948,10.90621416,15.09251863,31,-0.349997619,-1.552744283,15.45317433,2.228701066,3.142035374,2.394375615,en,cds
ale,ah,3.263092422,12.75423423,15.78936315,50,-0.090380527,0.427394086,16.1518034,2.775151029,0.957576337,0.487286387,en,cds
ale,ih,4.357763872,15.16822161,17.28058229,70,0.825642659,-0.239111308,17.60147575,-0.10106647,0.143796756,-0.052709768,en,cds
ale,iy,4.566115702,15.34397503,17.40071646,109.901,0.627782369,0.567390087,17.7301063,-0.85810883,-0.043415059,-0.219867973,en,cds
ale,ae,6.817925926,14.56108831,16.28806237,417.706,0.329865662,-0.396438081,16.61501432,-0.382185745,-0.229155617,0.596693576,en,cds
ale,ae,8.406666667,12.39688243,15.84560763,231,-0.156677905,-1.416308554,16.18798518,-0.073251366,-0.133313479,-0.058339254,en,cds
ale,uh,4.293556485,14.78161926,15.58655271,56.645,0.036859084,0.648544822,15.92461644,0.045900717,-3.817154086,-0.336695444,en,cds
ale,iy,4.805704945,14.92326778,17.56419307,149,-0.285746668,-0.335842962,17.88708264,-0.221658702,-0.253431276,-0.314541924,en,cds
ale,aa,7.685661713,11.79609702,16.27283946,150,0.280518035,-0.530743126,16.63527971,-0.039562422,0.19689917,0.230862866,en,cds
ale,iy,5.809567589,9.107581699,15.24754147,170,0.136469549,-3.677913935,15.60378758,-1.861739284,-2.589747927,-0.212480477,en,cds
ale,ah,8.185096419,13.79245247,16.80342651,30,0.112858026,-0.029605376,17.14568447,-0.024958488,-0.107754485,-0.198919053,en,cds
ale,uw,6.139103105,15.26142168,17.81277473,79.693,0.522728744,1.409898503,18.15463529,-0.077494794,0.523751076,0.067672836,en,cds
ale,iy,4.646570605,14.85412481,17.43211315,140,1.30310487,0.293036496,17.76440705,0.246534808,-9.848456794,-2.29215979,en,cds
ale,ah,5.713424658,9.848605378,15.13049862,80,-0.11207943,-0.712698839,15.51680933,0.277926694,0.570362325,-0.185183694,en,cds
ale,uh,8.185096419,14.29651083,16.55256572,30,0.169816613,0.53678722,16.89566445,0.950499014,0.013648621,0.069724304,en,cds
ale,ah,4.385166667,12.15430108,14.19175523,100,-1.416423357,0.639010263,14.56516251,0.967871963,0.168833055,2.541079069,en,cds
ale,aa,6.261866667,10.91520468,15.71554483,40,-0.534410679,3.591770335,16.14574362,-0.076551179,1.318390617,-0.012759004,en,cds
ale,iy,4.485060141,13.00034369,15.75363782,80,NA,NA,NA,0.045105422,-2.701973865,0.166030949,en,cds
ale,ah,5.35303863,11.98522307,14.89620451,30,-0.107785459,-0.111888942,15.26174832,0.074739148,-0.070340619,-0.296044471,en,cds
ale,ae,8.05329171,13.17586035,15.67717514,238.538,-0.249424677,1.055817234,16.04240913,-0.979285862,0.809427437,-0.872955879,en,cds
ale,ah,6.05382602,12.31942614,15.6406803,41,-0.336847712,-0.576060358,15.99544142,-0.212410228,-0.241480196,-0.051951917,en,cds
ale,ae,8.781631702,12.65957491,15.35307132,151.209,0.51589292899999994,0.262692479,15.71456547,-0.760005572,0.246131377,0.022674681,en,cds
ale,ah,5.378011138,13.21820532,15.73462573,100,0.286559525,0.164382012,16.08724942,0.058038049,-0.174376604,0.176865985,en,cds
ale,aa,3.232807018,12.47711059,15.99067163,29,-0.100642764,-1.309403917,16.333409,0.190472669,0.107919386,0.109630581,en,cds
ale,ae,6.982313625,13.01040404,15.76206565,109.219,0.135597648,-0.707415706,16.10572962,-0.486801576,0.11954591,-0.121385353,en,cds
ale,eh,6.510398796,13.98241048,15.71342047,290,-1.428379563,1.696445105,16.07641288,-0.348162961,-0.178098993,0.169349613,en,cds
ale,eh,5.912713178,12.67720425,16.78287367,64.141,-0.164441762,-0.262455567,17.13703845,-0.296338817,1.416432118,0.659655764,en,cds
ale,iy,5.03147594,15.30285356,15.80609129,51,-0.486927853,-0.057030063,16.12762372,-0.008595681,-1.381179056,-0.027210394,en,cds
ale,ah,4.726431501,12.10858684,16.11998453,41,0.196265938,-0.332171654,16.48088605,0.192755491,-0.816493285,-0.204402678,en,cds
ale,ih,5.427777778,13.06712597,16.50733866,57.709,-0.041291529,-0.405757282,16.85430701,-0.396301838,-0.117313696,-0.082477449,en,cds
ale,ah,6.177628156,11.46951522,15.57566103,61,0.642831472,-0.550620465,15.94224493,0.258112025,-0.117810674,-1.724137852,en,cds
ale,eh,5.975672334,12.85445069,16.54174944,210,0.672758162,-0.668181017,16.88804658,-0.334949632,0.577725349,-0.305250973,en,cds
ale,iy,3.717698583,14.24436097,16.50915582,288.225,0.23492201,-0.438287451,16.83981148,0.502015943,0.01926583,-0.170056312,en,cds
ale,ao,7.13,11.38133258,15.70916918,60,-0.535901523,0.042361864,16.08496039,-0.686768592,0.322356743,-0.698223438,en,cds
ale,iy,5.833463035,13.83680796,16.02480874,128.99,1.115875838,-0.957377836,16.35396142,-0.04784681,-0.863366579,-0.012022499,en,cds
ale,ae,5.591968504,13.3753831,16.43962547,69,-0.903543544,0.070099154,16.78885533,0.97035795,0.015826118,-0.233935284,en,cds
ale,aa,8.699672131,10.83844843,14.97214547,119,0.059014192,-0.197107128,15.35203999,0.093605739,-1.753343716,-0.04151912,en,cds
ale,ih,5.865236985,12.27477612,15.66646738,40,0.24074013,-0.234888451,16.026438250000002,0.304697955,-0.35989367,0.00642725,en,cds
ale,ah,4.302751987,13.09365119,15.4987936,66.255,0.431110196,-0.410370204,15.84534182,0.642453048,-1.317542994,-0.046652655,en,cds
ale,uw,3.482776573,12.13148088,15.5952501,61.13,-0.118069349,-1.589341297,15.93887357,-0.039630115,-0.500937253,0.019517505,en,cds
ale,ah,5.01427762,12.91591048,15.86215702,66.352,0.529217479,0.12348748,16.2183096,0.196115323,-0.071758087,0.134555311,en,cds
ale,iy,2.810772666,13.56892114,15.63205674,59,-0.010477334,0.146175852,15.97970159,0.279642162,1.252814576,0.066469239,en,cds
ale,eh,6.307518054,10.18085784,15.54285247,30,0.497950465,0.281032407,15.93811754,0.474300128,0.338014382,0.35839975,en,cds
ale,ao,5.168067497,15.46996091,17.41868465,37.308,-0.641500092,0.705981076,17.74824435,-0.318573207,0.064108616,-0.063209111,en,cds
ale,ah,7.646099291,12.2335953,16.28426099,91.629,0.213875474,0.635797028,16.65655287,-0.656701347,0.695896575,-0.038173531,en,cds
ale,uh,6.038243451,9.750399497,15.998724320000001,60,-0.023364859,-0.72105658,16.38625094,-0.109753908,-0.328788974,-0.111841409,en,cds
ale,uh,3.938333333,14.26087832,15.0758209,41,0.416063953,0.86334951,15.423806,0.085165184,0.66238946,2.408129556,en,cds
ale,ah,5.817538941,12.74726758,16.09240791,29,0.464500311,0.266532282,16.45276949,0.267380352,0.182224293,-0.185009568,en,cds
ale,ah,5.713424658,13.95934349,15.71554483,30,-0.056192829,-0.162488991,16.05376015,-0.113314465,0.326226011,0.111381763,en,cds
ale,ih,5.501984974,13.96511835,15.53626661,80,0.257853669,0.307650178,15.88074469,-0.384933021,0.3177127,0.106567396,en,cds
ale,ao,6.465671192,15.37348277,15.864222,100,-0.052162581,0.35770571,16.19038921,-0.640167104,0.103145517,1.254759867,en,cds
ale,uh,5.75359375,9.925315904,15.5821987,89,0.177927871,0.030598099,15.97753293,0.77909321,-0.845839636,-0.067943422,en,cds
ale,ae,7.757758195,13.01040404,14.16388287,241,0.105053481,0.104697754,14.51850602,1.225467611,-0.403992383,1.706529176,en,cds
ale,ah,6.146819923,12.88525108,15.63637027,50,-0.16828646,-0.047631822,15.99062653,0.160698131,0.168572224,-0.713102489,en,cds
ale,ae,7.861633368,12.09711201,14.97214547,60,-1.396144409,-1.523866067,15.31711581,-0.328547389,0.064779445,0.457637722,en,cds
ale,ah,6.946813834,13.84858292,16.23649847,30,0.208502194,0.444740724,16.58439839,-0.730807724,-0.200217535,-0.193708679,en,cds
ale,ah,5.983514871,11.58548098,16.44330962,50,-0.232491239,-0.150483588,16.81373389,0.652522513,-0.174637747,-0.074211168,en,cds
ale,iy,5.809567589,11.11912291,15.43202312,30,0.414941198,0.163590683,15.81300006,0.236470147,0.099942727,-0.022440995,en,cds
ale,iy,9.06820832,10.03653787,14.7412209,100,-1.53062188,-2.301408538,15.10351113,0.877442908,0.099806219,0.052964888,en,cds
ale,ah,5.600110193,11.84384615,15.2056902,52.768,-0.4848091,0.420391249,15.58033909,-0.339150193,-0.047749131,-0.051584759,en,cds
ale,ih,4.530165563,13.6026538,15.9502182,50,0.236609078,0.04604363,16.29605692,0.160845119,-0.027586101,-0.196580383,en,cds
ale,ah,5.849362364,12.54206536,16.08054348,60.636,0.546448192,-0.53833655,16.43280841,0.646149684,-0.794034386,-0.017848553,en,cds
ale,ah,7.989850331,13.99391162,17.08692792,40,1.092956196,0.730409019,17.43672163,-0.776468618,-1.020470243,-0.9964955,en,cds
ale,eh,5.817538941,11.74803097,15.15881481,40,0.846379168,0.113404441,15.53060886,0.313841427,0.597309785,0.414665218,en,cds
ale,ah,5.928489543,13.1068739,15.87453465,140,0.879843078,1.117763215,16.24153778,-0.854139261,1.225058793,-0.19094522,en,cds
ale,eh,8.931832288,14.57935426,16.73803523,30,-0.062772975,0.710218695,17.07965824,-0.32083027,0.164399852,0.506957895,en,cds
ale,iy,5.444314036,13.50712688,15.44767677,70,1.243137566,-0.73999013,15.78420291,-0.923154616,0.402910781,0.872581003,en,cds
ale,uh,5.444314036,13.59653391,15.40958213,30,0.25083089,0.297660395,15.7588985,0.057670938,0.348348716,0.111286014,en,cds
ale,ah,3.976264856,14.01684947,17.09977638,30,0.133327196,3.133157708,17.481725140000002,-0.095071335,-2.610214887,-2.5465338,en,cds
ale,ih,5.559337539,13.71181057,16.32968756,72.079,0.23133116,0.133671824,16.67523583,-0.859460743,-0.027112585,-0.097029815,en,cds
ale,ah,3.909799915,12.21856034,15.73039149,8.676,0.028606394,0.434449998,16.10016502,0.038028389,0.673516091,0.119358413,en,cds
ale,uw,4.210449391,13.13323993,16.11015289,60,0.291130242,0.268506716,16.4653292,-0.102432513,-0.813813788,-0.324980135,en,cds
ale,ae,5.091451613,12.52768385,15.92171102,74.663,-0.694164612,-0.149520393,16.27941935,0.161097407,0.979443031,0.337770293,en,cds
ale,aa,4.7793453360000004,12.30457447,16.29944919,31,1.061646752,0.350528667,16.66692615,0.62357878,0.512038394,-0.082183777,en,cds
ale,iy,4.191895755,12.96332489,15.83938804,70,-0.365243559,-2.800845616,16.15547718,-0.406587535,-0.378294915,0,en,cds
ale,eh,5.793606238,10.04657399,15.90125222,31,-0.023932703,-0.178552807,16.29211297,-0.128592507,0.381962965,0.053025632,en,cds
