speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on,language,register
s01,eh,5.235706848,11.70368932,13.88962037,117.969,0.093116341,-1.865231821,14.235293,0.453540801,2.244088197,2.066686111,en,ads
s01,uw,3.039133127,12.37115934,15.54723856,146.744,0.429223217,0.339423986,15.91366573,-0.144802909,1.213117052,0.252585929,en,ads
s01,uh,5.35303863,12.04717226,15.68999597,45.38,1.282506086,-0.16762431,16.05394981,-0.795899316,-0.611127067,-0.287164258,en,ads
s01,aa,4.584046243,12.31571618,14.48215537,47.592,0.438671348,-0.059123721,14.84394725,-0.429351506,-0.123544602,0.102407287,en,ads
s01,ah,3.938333333,11.89522037,14.56108831,19.83,0.11457265,-0.236260516,14.92616777,-0.11457265,0.556463844,0.250644554,en,ads
s01,ih,5.745572489,11.56902576,16.1960238,78.66,0.983836208,1.43268167,16.58808645,0.159243331,-0.276932202,-0.137303702,en,ads
s01,iy,4.557139314,13.92748472,16.08054348,95.974,0.467848773,-0.336142081,16.41684704,0.204596968,-0.967535417,0.230266615,en,ads
s01,iy,5.991351351,14.21396096,16.20375839,146.083,1.443195851,-0.466127336,16.53444855,0.725134129,-2.346358112,0.413203729,en,ads
s01,ah,5.656923077,12.48073529,15.61476761,59.46,0.789963012,-0.178839615,15.972714,-1.27175641,-0.036332977,0.162014324,en,ads
s01,ah,5.394626391,12.48073529,16.07460089,60.603,2.192184582,-0.090003031,16.43374695,-0.142077371,0.082846016,0.098147712,en,ads
s01,aa,3.669156627,11.03113175,14.91835676,99.481,1.016674612,-0.644198992,15.28960059,3.708828985,0.744976451,0.333815331,en,ads
s01,ih,5.452572335,13.4635122,16.04478379,134.927,0.717303782,0.297462782,16.39589272,-0.594341597,-0.268073948,-0.034004041,en,ads
s01,eh,6.315106383,12.60641166,15.76627451,206.581,1.97564918,0.57854076,16.13275389,-0.465744019,0.58576767,-0.097663847,en,ads
s01,ah,6.73831164,11.8794519,16.42116323,86.902,0.881008881,-0.53208676,16.78245941,-0.415622692,0.282439552,0.194021618,en,ads
s01,ah,5.705371966,12.35272727,15.95224843,129.21,1.274685895,0.096639736,16.31564445,0.143990398,0.17495658,0.202973152,en,ads
s01,ih,6.131380368,13.3626942,15.75574604,68.607,-0.046247788,-0.193915971,16.10158476,0.259293364,-0.112101588,0.073259524,en,ads
s01,iy,5.681176009,15.12576523,16.25374547,72.037,-0.016136956,0.402308006,16.58385121,-0.972440377,-1.962989394,-0.202984324,en,ads
s01,ih,5.526603476,13.30528395,16.02480874,67.129,1.371908739,0.871818865,16.38580877,0.210941481,0.543298969,0.153768727,en,ads
s01,ah,6.046037736,13.03047907,15.74730808,90.333,0.164950779,0.155479072,16.10234578,-0.236470147,0.168216472,-0.252940262,en,ads
s01,ah,5.302914172,12.875,15.6814522,52.599,0.936008417,-0.385277502,16.03128943,0.108301079,-0.058387138,0.116281693,en,ads
s01,ih,5.319648983,13.47912302,16.05076114,98.337,1.035295697,0.218845518,16.40059837,-0.34848921,0.089798121,-0.141315713,en,ads
s01,ih,5.896912335,13.92167451,16.35037037,120,0.436088246,0.076033238,16.69231025,-0.039609576,0.253372718,-0.119634092,en,ads
s01,eh,6.200672526,13.08040191,15.53187155,144.075,-0.922346067,-0.84998587,15.87266847,-1.990223135,0.088919448,0.410217769,en,ads
s01,ah,6.925451197,12.23734901,15.68358943,157.685,1.012738019,1.109482806,16.06223543,-0.512218683,1.035819306,0.006406536,en,ads
s01,ih,4.302751987,14.51648981,15.81026499,70.895,0.672579573,-0.189148952,16.14061084,0.317066645,-0.49106071,0.121645208,en,ads
s01,ah,7.411921005,12.3748399,15.53187155,57.919,0.493601182,0.393506571,15.89897977,0.201080771,0.588484981,-0.050802909,en,ads
s01,ah,5.761608747,11.91880842,16.04876947,58.838,0.712962282,-0.396907766,16.41135999,0.063895341,-0.524814083,-0.070200562,en,ads
s01,ah,6.658043316,12.39688243,15.94208932,84.637,0.465046374,0.517430526,16.31057432,-0.312641191,0.091096572,0.052610232,en,ads
s01,ih,5.344701195,10.57539749,13.89837889,62.471,0.347649757,-3.392606259,14.23866853,-0.083741195,-1.27362043,-0.222744443,en,ads
s01,ih,5.32800638,14.12464492,16.27093333,68.607,-0.35316963,-0.352210423,16.60436253,-0.478512089,-0.938988307,-0.224156313,en,ads
s01,ah,7.619630682,11.10598903,15.79982449,114.346,0.968917197,0.06159355,16.17959944,-0.275702754,-0.186293032,0.076770242,en,ads
s01,ah,4.979797325,11.54014025,16.5127881,36.326,0.815790591,0.125090748,16.88755064,-0.540030076,0.163549068,-0.051099016,en,ads
s01,eh,7.459226361,11.31769932,16.36909845,72.168,0.519528164,0.255654718,16.74863469,-0.569484664,0.084724239,-0.014976806,en,ads
s01,uh,5.082904397,11.33897071,15.77258148,32.445,0.391893715,-0.122191159,16.14672056,0.261796798,-0.20673664,0.28613861,en,ads
s01,ah,6.162235835,11.94231924,15.91966877,54.886,0.257420015,0.082626591,16.28842081,-0.37661961,0.200580952,0.032579658,en,ads
s01,eh,7.411921005,11.75606412,15.60176387,142.931,0.323885943,0.769312087,15.98231851,0.220953374,0.063946883,0.172918258,en,ads
s01,eh,6.246603126,13.13323993,16.18633884,65.465,0.413140091,0.01976461,16.53815736,0.211593781,-0.220729118,-0.080123932,en,ads
s01,iy,4.584046243,14.95508621,16.50733866,60.603,-0.860267794,0.218935065,16.83727335,-0.721964332,-0.00244124,-0.217376687,en,ads
s01,ae,6.108176583,12.10476396,13.88669811,131.497,2.49754673,-0.526508767,14.24502669,1.181003033,1.663902707,2.193845365,en,ads
s01,eh,5.608245476,13.13652826,16.07658252,80.857,0.271888362,0.136184569,16.42992811,0.024367491,-0.403215555,-1.055978282,en,ads
s01,ah,5.809567589,12.92949187,14.28009135,81.228,-1.320432411,0.245248662,14.63770463,-0.649985595,0.324330639,2.092744251,en,ads
s01,iy,5.889002716,14.6954321,16.50733866,94.054,0.063498629,-0.300994785,16.83376655,-0.079435128,0.16614113,0.059611428,en,ads
s01,ih,5.809567589,13.64836538,16.13567568,50,0.23390171,0.200502137,16.48298161,0.071519368,-0.018245019,-0.05711229,en,ads
s01,eh,7.247910177,12.99362832,15.73885657,126.18,0.394009993,0.369449524,16.09728094,-0.767307314,0.240790748,0.383092009,en,ads
s01,eh,7.296040462,11.38555556,15.74941884,94.303,0.222034614,0.800776583,16.13541188,-0.645326977,0.47413709,-0.630761234,en,ads
s01,ih,4.430686071,12.07026501,16.21340996,51.8,-0.514518964,-0.65605947,16.57045502,0.914015125,-0.278161341,0.082246508,en,ads
s01,iy,3.98572762,14.52701409,16.0825228,167.004,1.049841347,0.039563462,16.41580919,-1.091397402,-1.835739201,0.12702875,en,ads
s01,eh,6.254237805,13.74777963,15.76627451,131.494,0.068922317,-0.246131988,16.10621477,-0.286414071,0.13891848,-0.203712813,en,ads
s01,iy,4.403397169,15.22898002,16.17274861,106.617,1.261926451,0.932469189,16.50860884,0.550466467,-0.181900072,0.151283225,en,ads
s01,ih,3.453066898,13.4038422,15.96441303,91.647,0.393393898,0.159714188,16.31446821,0.264631685,0.050285215,0.042351383,en,ads
s01,ah,4.726431501,12.61352406,15.56474715,40.307,1.067008342,0.060692291,15.92413503,-1.115801648,-0.039210025,0.334454751,en,ads
s01,eh,4.628743304,13.92748472,15.54504597,54.842,-0.150602031,0.343208325,15.89051143,0.132992977,0.219612948,0.002192597,en,ads
s01,iy,5.01427762,12.36747683,14.34278964,90.319,0.953135971,0.732850301,14.71458369,0.454791687,0.156606936,-0.615966899,en,ads
s01,ih,5.975672334,14.24987179,16.46902166,170.012,0.334949632,-0.389100292,16.80026591,0.147979373,-0.287640196,-0.21527619,en,ads
s01,eh,5.286152617,13.42903399,16.22496747,41.174,0.480447672,0.432047138,16.57835837,0.199387549,0.616367636,0.030690675,en,ads
s01,eh,6.420740741,12.98354251,15.90535044,58.442,-0.361077441,0.31338452,16.26315392,-0.539653784,0.046936562,0.028597183,en,ads
s01,ae,8.209986245,12.79588401,15.74941884,96.96,0.335450343,0.150445508,16.10755612,-0.458759164,0.284517896,0.13129361,en,ads
s01,ah,4.699876797,11.84384615,16.44515066,49.951,1.217100224,-0.007927597,16.81400972,-1.599232774,-0.26658818,-0.081663214,en,ads
s01,ah,5.082904397,11.58137063,15.00611028,47.176,0.259662257,0.982540429,15.39191318,-0.242153683,0.771356643,0.707310194,en,ads
s01,ih,4.796925593,13.00705229,16.20569018,49.026,0.512572307,0.094541474,16.56022147,-1.778368709,0.040109638,0.02888829,en,ads
s01,aa,3.814159897,11.78411034,14.69287762,104.528,-3.495587395,0.364856951,15.06758331,0.716005666,0.30150824,1.005648358,en,ads
s01,eh,7.486151645,13.4038422,15.980588,88.298,1.894183141,0.095355402,16.32977465,-0.63225146,0.112592101,0.21156404,en,ads
s01,ah,8.002573913,12.5132722,16.5127881,185.644,3.773602029,0.153166243,16.87477901,-0.012723582,-0.450696446,0.146633353,en,ads
s01,ae,5.311284916,14.62089195,16.79829664,122.103,0.523145857,-0.483523197,17.12326983,0.166023081,0.18833748,-0.404957039,en,ads
s01,ah,3.775674518,11.63870716,16.17274861,51.801,0.695497918,-0.145403184,16.54252214,0.888694054,-0.519584253,-0.098147712,en,ads
s01,ah,3.343465735,11.56078431,16.50552083,38.535,0.627411924,0.735960784,16.88826598,1.285277569,0.593516762,-0.121490702,en,ads
s01,ih,4.284353286,12.88525108,13.95356322,35.151,0.412711495,-0.168572224,14.30618691,0.119043883,-0.499381173,0,en,ads
s01,iy,4.014067797,14.90852196,15.78936315,177.606,0.383895383,0.336988988,16.12151628,0.703519401,-1.53630875,-1.424918702,en,ads
s01,ah,7.185668605,12.79588401,16.08647915,222.005,1.131842585,-0.467618588,16.43627285,-0.512982037,0.031069392,-0.295022061,en,ads
s01,ih,5.319648983,13.29887352,16.22496747,99.961,0.452688918,-0.248487762,16.57093097,0.545588002,0.047924415,-0.216194992,en,ads
s01,ah,4.584046243,12.90230143,15.90330174,53.653,0.04488199,-0.533015123,16.25077696,0.017900952,-0.134155373,0.15144043,en,ads
s01,uw,2.842176628,13.99678354,15.82068471,97.03,-0.420915794,0.148200624,16.16258492,0.217496372,0.434828632,-0.088175681,en,ads
s01,iy,4.557139314,12.38586991,15.92783294,66.165,0.647339399,0.439639686,16.29541551,0.525765083,-0.435730832,0.126909228,en,ads
s01,ih,4.691010682,14.0567853,16.30891841,29.601,0.489834211,1.029647846,16.66190231,-0.242169801,-1.986520291,-2.528347521,en,ads
s01,iy,3.804550898,14.92326778,16.17274861,70.001,1.334066077,0.139133013,16.50203672,0.256590751,-0.502351504,0.201954505,en,ads
s01,iy,4.476016598,14.07665583,15.77258148,137.83,0.274840127,0.969781926,16.12448911,0.606887799,-0.079872285,0.147087286,en,ads
s01,eh,4.503124741,10.91071073,13.6270744,111.003,0.470203488,-2.22910422,13.97853742,0.009021075,1.522754352,-0.141717696,en,ads
s01,aa,5.03147594,10.92867076,13.17259167,96.202,-0.153542125,-0.359146647,13.54907457,0.338217653,0.414546981,2.623050789,en,ads
s01,uw,3.814159897,11.76809721,15.75152875,63.826,0.028851678,0.315298114,16.1257809,-0.125561445,1.645203475,-0.059398992,en,ads
s01,ih,5.168067497,12.98690615,15.76837768,61.976,0.432798944,0.033713147,16.12235976,-0.068075558,-0.704668534,-0.170955435,en,ads
s01,ah,5.294536741,12.20349317,16.24608745,55.503,0.701536329,0.544416931,16.617551,-2.001238404,-0.507895056,0.102406214,en,ads
s01,ah,3.688598452,12.73331271,15.6793141,24.05,0.846421824,0.263457256,16.03982263,-0.587954429,-0.134020858,0.008547217,en,ads
s01,ih,4.699876797,14.18897377,15.96441303,97.127,0.026620218,0.308124312,16.30587806,0.097048796,0.011118185,0.006071564,en,ads
s01,ih,4.256697402,13.67261036,15.98462382,100.827,-0.460889796,0.212224905,16.3317608,-0.813550943,-0.354524524,-2.281837802,en,ads
s01,ih,5.065789261,12.80971033,15.86215702,46.786,0.626022013,-0.190633364,16.21550261,0.485374447,0.193988507,0.047288413,en,ads
s01,eh,6.547517837,13.71181057,16.26902648,190.822,0.439341254,0.136742873,16.61461618,-3.926950525,0.0806419,-0.168724273,en,ads
s01,ih,5.936368564,10.38057489,14.03114219,139.354,0.071131578,-2.788746471,14.38220696,-0.190796074,2.722995826,-0.313322445,en,ads
s01,ih,5.616374361,12.06642142,15.03265411,60.538,-0.359297973,0.555280332,15.40611749,-0.246680768,0.25300472,-0.574386393,en,ads
s01,iy,4.761736282,12.90230143,16.32025777,48.216,-0.192127355,0.274574743,16.67863423,0.243931734,-0.461542932,0.035738452,en,ads
s01,uw,4.664368573,10.70572614,13.83091211,58.178,0.215527692,0.960527903,14.22827121,-0.306604701,0.461360428,-0.277383407,en,ads
s01,eh,5.176546185,13.34361398,14.81173287,134.256,-0.218080206,0.207085719,15.16324024,-0.170878169,-1.886632319,-0.159880688,en,ads
s01,ao,4.962515213,10.48571085,14.76650307,66.539,0.183169877,-0.912499288,15.14149328,-0.209594279,-0.924641808,-0.213260488,en,ads
s01,ae,4.051742809,12.31571618,15.51866476,100.857,0.431337462,0.787990187,15.89190392,3.692948549,0.244283816,0.043896942,en,ads
s01,iy,4.832,14.42626664,16.24417112,76.768,-0.18227762,-0.281920987,16.57448263,-0.00875786,-0.72950418400000006,-0.147814534,en,ads
s01,ih,4.014067797,13.9245803,16.14936572,130.567,0.315760964,0.037882183,16.49075187,1.512535679,0.584003933,0.071752195,en,ads
s01,iy,4.945205035,15.06146883,16.18827732,85.371,-0.154786904,0.103942435,16.51522926,-0.104454321,-0.252239404,-0.195591336,en,ads
s01,ih,5.082904397,14.97701011,16.06269493,53.135,-0.076677597,0.142795342,16.39130825,-1.087722039,-0.421151118,0.189137136,en,ads
s01,ih,4.023498518,13.93618981,16.03879945,37.663,0.085165184,0.114131958,16.38105742,-0.142304997,0.140466024,-0.080465139,en,ads
s01,iy,4.646570605,14.89620451,16.19989258,84.392,-0.263929598,0.064483373,16.5285395,-0.651388247,-0.180377041,-0.325357923,en,ads
s01,eh,5.665013731,13.71481588,15.4632853,75.677,0.573562118,0.891307555,15.81901819,-0.040516876,0.916414448,0.499102288,en,ads
s01,iy,3.649681309,14.70563877,15.58655271,39.448,0.078237921,0.14193754,15.91881139,0.26963784,-0.095103568,-0.021805561,en,ads
s01,eh,6.192996942,14.20564338,15.91762571,118.889,1.789599773,0.530008938,16.26185874,-1.43126066,0.158801062,-0.004088528,en,ads
s01,eh,7.247910177,13.09034137,15.70491447,136.863,0.502333969,0.437830992,16.06295626,-2.020634536,0.805119393,0.594534723,en,ads
s01,ih,4.708735632,14.16667589,16.12194858,44.09,0.259894751,0.245001381,16.46286301,-0.062165027,0.349813927,-0.131276952,en,ads
s01,ae,7.513,13.23117954,15.91966877,88.558,2.421548387,1.073082252,16.28438862,-4.422585172,0.6350241,-1.574167975,en,ads
s01,eh,3.423279687,13.29887352,15.94208932,28.177,-0.304102287,0.064454451,16.29227552,-0.353350358,-0.34906124,-0.52351966,en,ads
s01,ih,4.191895755,14.2636268,16.28426099,57.011,-0.62258137,-0.154612477,16.61848028,-0.532472595,-0.035828636,-0.168206827,en,ads
s01,eh,4.770544413,14.08232126,16.09635659,36.378,-0.157322308,0.056892158,16.43587183,0.260931528,-0.005665434,0.066662279,en,ads
s01,iy,5.319648983,15.33486357,16.34097976,73.452,0.151581486,1.032889556,16.67676635,-0.083942135,-0.530644308,-0.110243483,en,ads
s01,ah,6.961029412,13.42589041,15.85595715,92.587,1.792961915,-0.492876938,16.19691079,-1.016787926,-1.076855416,-0.163827391,en,ads
s01,iy,4.503124741,15.20335582,16.40819838,92.86,1.079845054,-0.023299630000000002,16.73152507,-1.050057843,-0.324440652,0.091864895,en,ads
s01,eh,3.688598452,14.12745606,16.29375903,64.407,-0.278195603,0.0309942,16.63231644,-0.557320919,0.190877654,0.093996997,en,ads
s01,ah,4.726431501,12.85445069,15.8497499,40.441,1.057274875,0.159662686,16.2072208,-0.950756983,0.034213938,-0.008287843,en,ads
s01,eh,6.05382602,13.07044746,15.8373132,67.963,0.535422227,0.15793665,16.19184448,-0.659199629,-0.026618746,0.00829443,en,ads
s01,ae,7.777323944,13.36586876,15.57129815,133.982,3.355726606,0.787980889,15.93034765,-2.449317564,-4.224681549,-1.385107121,en,ads
s01,ih,5.493765823,12.91930842,15.98260631,41.059,2.382901625,0.027231983,16.33741347,-0.591959476,0.094445687,0.004034238,en,ads
s01,iy,4.448840881,14.37793884,16.21533806,70.128,-0.435556513,-0.248124584,16.54675628,0.268746317,-0.225240945,-0.105185164,en,ads
s01,ih,3.353472949,13.3626942,15.9257931,109.923,1.468830424,-0.060051091,16.27343795,0.286458115,-0.491114714,-0.225136772,en,ads
s01,ih,5.469069307,14.87644097,16.27283946,41.896,0.233362459,0.120037463,16.60250124,0.049334486,-0.037242191,-0.090379813,en,ads
s01,ih,3.98572762,13.5535287,16.15327038,36.229,0.874863422,0.190834501,16.50172553,0.607272793,0.253744028,-0.045086098,en,ads
s01,eh,4.673256579,12.5204818,15.81026499,82.997,0.425793267,0.625261435,16.1785369,0.861540105,0.762337887,0.418549085,en,ads
s01,iy,3.688598452,14.81173287,15.79773389,52.33,0.019441826,-0.302181284,16.12257912,-0.068193105,-2.201764085,-1.542356318,en,ads
s01,eh,5.624496855,13.44472887,16.18245965,86.635,2.381585851,-0.127266292,16.5280908,0.452658085,-0.171560555,-0.113808267,en,ads
s01,ih,4.321119933,13.06712597,16.01880102,58.366,0.917741614,0.305932252,16.37537526,-0.828457314,-0.00997449,0.138371013,en,ads
s01,iy,3.522269381,13.63316486,14.84666667,123.986,-0.137153779,0.286366929,15.19533632,0.06878416,-0.713856446,0.48363548,en,ads
s01,aa,7.711943463,11.49451885,15.60176387,113.094,0.800760271,0.016659697,15.9756772,-0.40219617,-0.159797578,-0.098548119,en,ads
s01,eh,4.485060141,11.14532258,14.68520741,66.181,0.045292892,-0.030452067,15.06320549,0.036099279,-0.579317796,-0.293804699,en,ads
s01,ah,3.222694164,12.62772668,15.77258148,79.983,0.741426048,-0.21298943,16.12808204,-0.730652516,-0.630847095,-0.381019113,en,ads
s01,uw,3.353472949,12.80971033,15.25448594,179.279,0.20181802,1.101978772,15.62529182,1.059028091,0.947029421,0.336417231,en,ads
s01,ao,5.608245476,10.61752608,15.24985726,105.085,-0.706860907,-0.083582725,15.63427622,0.607760633,1.521569721,0.200052053,en,ads
s01,ih,6.007006173,14.36444444,16.18827732,142.415,0.133841124,-0.302826274,16.51914021,0.070148768,-0.262335522,-0.127569423,en,ads
s01,ih,3.688598452,13.38488344,16.01479195,35.357,-0.334900065,-0.233044275,16.35980344,-0.711303552,-0.015841667,-0.173329894,en,ads
s01,ih,4.979797325,14.66213575,16.08647915,99.425,0.262210127,-0.23899894,16.41419083,0.28956693,-0.51223732,-0.089766818,en,ads
s01,ih,3.737057057,14.2855695,16.27093333,33.061,0.433707691,0.294531151,16.61091234,-0.19509254,-0.093814271,-0.078781289,en,ads
s01,eh,5.785616225,14.10493049,15.87247376,76.65,2.332549326,0.493107926,16.21756761,0.635124516,-0.203634849,0.012353147,en,ads
s01,ih,5.294536741,13.47912302,15.74308402,54.027,-0.016748175,-0.04970008,16.08929762,-2.061729724,-0.411997046,0.24355653,en,ads
s01,eh,5.881086957,14.32921537,15.97856891,100.528,-0.023728864,0.950663938,16.32681008,-0.191839308,0.475003888,0.17860312,en,ads
s01,uw,3.746723842,12.0817833,15.21268745,113.549,-0.077036842,1.97027561,15.60508634,-0.273841898,1.477906846,-0.028042177,en,ads
s01,ah,7.045885798,11.00453488,15.85388889,88.8,0.845213272,-0.444079285,16.22819762,-4.478701682,-0.239031488,-0.282590743,en,ads
s01,eh,4.014067797,13.34361398,15.2150179,132.705,0.491798416,0.870130011,15.57547742,0.782857796,-1.095015852,0.225955699,en,ads
s01,ah,6.383142749,11.96185286,15.12813243,141.163,3.241672031,0.488164498,15.50210215,-1.843978496,-0.992925122,-1.279549509,en,ads
s01,eh,7.977109021,13.26994801,15.61043655,92.016,1.654420073,0.449886532,15.96621597,-5.176823052,0.124421782,0.081693212,en,ads
s01,ih,5.048646465,13.81910363,16.16107067,55.264,-0.212313535,-0.414220535,16.49778277,0.337675603,-0.149518795,-0.192609134,en,ads
s01,ih,4.210449391,13.61182257,16.09043242,51.359,0.158706582,0.249128366,16.43888757,-0.046442657,0.280718689,0.182407037,en,ads
s01,ah,4.832,11.77210381,16.15912173,127.617,0.221113402,-0.43138935899999997,16.52322827,0.327581994,-0.540099228,0.228634298,en,ads
s01,ah,4.108016878,10.82482353,15.8497499,46.513,0.55621757,-0.148564178,16.23048532,-0.255503007,0.324856862,0.012407117,en,ads
s01,ae,7.619630682,13.30528395,15.54504597,105.264,2.639833357,0.666924657,15.90327884,-1.10179691,0.705839094,0.242222405,en,ads
s01,iy,3.717698583,14.58716511,15.74941884,68.478,0.444528706,0.307073764,16.08550043,0.436996154,-0.911530664,-0.441980959,en,ads
s01,aa,7.725056497,13.03715726,15.25911074,86.739,1.045056497,0.35643262,15.61677153,-1.655671882,0.516371441,0.224176708,en,ads
s01,eh,4.5481555,14.41288166,16.05872009,138.097,-0.142855182,1.459688662,16.41270218,0.594435006,0.153431312,0.158545322,en,ads
s01,iy,4.52115942,14.7614555,15.05907324,147.229,0.10865838,-0.112510202,15.38715098,-0.190867023,-1.485068469,-0.39950668,en,ads
s01,iy,4.070532544,15.00852853,16.28806237,59.999,0.34315057,-0.012075714,16.61416455,-0.047034027,-0.22942588,-0.011412836,en,ads
s01,ae,7.00355099,9.791892061,14.12464492,235.108,0.756947864,-3.758553675,14.47056681,0.760733717,3.468385441,1.710592605,en,ads
s01,iy,3.462978723,15.23594788,16.46352326,90.102,-0.176952341,0.305321527,16.79083761,-0.301148543,-0.429222986,-0.28883095,en,ads
s01,iy,3.443146458,15.11391415,16.16301887,197.446,0.200235454,0.600058353,16.49594936,0.12829693,-0.144202572,0.194851223,en,ads
s01,uw,4.265923754,13.61792771,14.95264497,68.479,-0.027632732,1.320790936,15.31548646,-0.148555555,0.396059217,0.895034208,en,ads
s01,iy,4.117368199,14.75640351,15.90125222,85.598,-0.074527555,0.203160929,16.23365186,-0.26485432800000003,-1.33995308,-0.338690525,en,ads
s01,ih,4.136047198,9.838322904,14.0567853,63.335,0.046756657,-3.909456729,14.40004514,-0.131418118,3.876492974,1.832152807,en,ads
s01,ih,4.575084676,14.08515201,15.2452247,60.252,0.126243795,0.236569088,15.5871249,0.669046629,-0.183856365,0.845207726,en,ads
s01,eh,3.141470718,12.78202928,15.89715076,32.643,0.164175818,-0.17792002,16.25104164,2.604101772,-0.247150916,-0.070224164,en,ads
s01,ih,5.551163708,12.80971033,16.21148113,86.16,0.763024649,-0.247441154,16.56405989,-0.571366383,-0.689667216,-0.249093536,en,ads
s01,ah,5.793606238,12.76467078,15.84767917,109.999,0.064095092,0.158259124,16.20634348,-1.040685304,0.424248002,0.211040919,en,ads
s01,ih,4.7793453360000004,13.46663741,15.53626661,47.935,1.336198877,0.15494935,15.88541006,-0.330504455,-0.203134805,0.039394419,en,ads
s01,ih,5.134084507,13.49158433,14.64155039,112.356,-0.168829665,0.737350093,14.9982186,-0.267124442,1.208953355,0.675044647,en,ads
s01,ah,6.569722431,11.69559811,15.75574604,184.911,-1.063151948,-0.195683377,16.12407118,0.284177754,0.52296223,-0.119375779,en,ads
s01,eh,5.460824089,13.13652826,16.07856339,108.424,0.585141808,-0.168755686,16.42779325,1.828355528,0.191142428,0.017793203,en,ads
s01,ih,4.191895755,12.81661286,15.70916918,44.511,-0.516839878,0.048466809,16.06564955,-0.474197171,0.170293285,0.027572392,en,ads
s01,ah,6.643378176,12.85101968,15.53187155,51.359,-0.381363487,0.613670667,15.89552071,-2.331438377,-0.373909092,-0.238198122,en,ads
s01,ae,8.222405498,12.58859823,15.56911537,110.706,3.113880116,0.151485478,15.93006613,-0.081031663,0.296652855,0.086622601,en,ads
s01,ih,4.339457203,13.69676245,15.9400551,77.357,0.728827349,-0.627014567,16.27554776,-0.363192347,-0.233250257,-0.4015923,en,ads
s01,ah,4.796925593,12.07026501,15.14467472,37.792,0.357158344,-0.106782764,15.50913854,-0.567953709,-0.334300436,-0.114428519,en,ads
s01,aa,5.721471049,11.17577465,13.2635026,40.001,0.452106794,-0.438414579,13.63557291,-0.977372688,0.511723269,0.463320142,en,ads
s01,ah,5.35303863,11.58137063,14.0425524,70.761,0.459933217,0.070229539,14.41601578,-0.697565379,-0.0247105,0.426343983,en,ads
s01,iy,4.079915505,14.75893006,15.74308402,155.394,0.928260575,-0.087736607,16.07152957,0.222836482,-1.077251805,-0.486285193,en,ads
s01,ae,7.213381713,13.5750677,15.9257931,158.651,0.174538798,0.256981857,16.27485021,-3.31310914,0.61946772,-0.203880305,en,ads
s01,ih,3.333449782,13.48847128,16.25948131,64.148,-0.461483894,0.154418553,16.60832296,0.876999609,0.083523888,-0.161151531,en,ads
s01,ih,4.219714526,13.43845552,15.71766834,55.646,-0.871737087,0.391293599,16.07038195,0.533206408,0.979783755,-0.118074846,en,ads
s01,uw,4.840750714,13.11017544,15.41632417,43.934,0.167494135,0.089726284,15.76939836,-0.08782978,0.013189609,-0.215303717,en,ads
s01,ih,3.727381974,12.91591048,15.76837768,50,0.688248847,0.23166727,16.12599096,-1.149501956,0.164491431,-0.31846836,en,ads
s01,iy,3.698306833,14.60016004,15.70065633,117.524,0.526310351,-0.347599292,16.02773986,-0.019425112,-0.569017844,0.067721344,en,ads
s01,ae,6.71648548,12.85445069,14.41020104,83.798,2.276718232,1.898918465,14.79117798,-1.321859089,-0.082831153,0.064002511,en,ads
s01,ah,6.231316291,11.4820276,15.62989866,71.595,0.366079306,-0.691234147,15.99441363,-2.503934317,-1.340725387,-0.694371892,en,ads
s01,ah,4.82324214,11.63054363,14.77910265,48.815,0.492949742,1.303063363,15.16857791,1.716863044,0.677746719,0.664106261,en,ads
s01,ih,4.448840881,13.31808584,14.58195904,58.668,0.906876363,-0.154797415,14.92892739,0.233296398,-0.038481685,-0.062836388,en,ads
s01,ah,3.522269381,11.823989,14.44761991,25.221,0.009860369,-1.426603615,14.79758784,-0.168796431,-0.549014695,-0.010667009,en,ads
s01,iy,4.032921253,14.35091941,15.50984218,49.802,0.609641566,-0.056599795,15.84420598,0.306535949,-0.408933028,-0.197823813,en,ads
s01,eh,6.05382602,12.81316248,15.63421394,89.999,2.21088836,0.538386361,15.9973575,0.914303344,-0.065894904,0.33627066,en,ads
s01,ah,5.889002716,12.46259269,15.99067163,58.577,0.063498629,0.315890162,16.35554543,-0.602850099,0.221650518,0.162598752,en,ads
s01,ah,5.542983425,11.60599832,15.2080236,43.603,0.843106629,-0.101733234,15.57882948,-2.080004702,-0.904889519,0.108571436,en,ads
s01,aa,4.858230738,11.66314325,13.70579564,42.306,-0.741879455,0.24809375,14.08055818,-1.365568119,0.228138235,0.325346546,en,ads
s01,iy,4.032921253,14.68264842,15.55381098,54.509,0.104090968,-0.230793066,15.88135686,0.242221125,-0.147753473,-0.00657242,en,ads
s01,iy,4.108016878,14.42894001,15.96846154,91.535,0.585747497,0.811012298,16.31347303,-0.160188573,0.472194681,-0.179098392,en,ads
s01,ih,2.810772666,13.02379415,15.93802007,30,0.042003091,0.084134335,16.29218485,-0.503217922,-0.084134335,-0.040869314,en,ads
s01,ah,5.427777778,13.10026586,15.64713881,36.536,0.43072634,-0.208220929,15.99632545,-0.370556453,-0.36346174,-1.003011264,en,ads
s01,ih,7.081023018,14.45294621,16.58308175,147.258,1.255518931,2.810160692,16.95476551,-0.911088077,-0.064233829,-0.2666009,en,ads
