,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,learned_cats
771,HS10,a,746,1674,3267,110.0,-2.0,1.0,114.0,32.0,101.0,116.0,sp,ads,3
772,HS10,o,449,958,3049,140.0,61.0,273.0,32.0,-153.0,-452.0,-30.0,sp,ads,4
773,HS10,a,571,1759,3258,30.0,28.0,-39.0,-71.0,52.0,-44.0,-66.0,sp,ads,6
774,HS10,a,477,1778,3005,41.416,129.0,48.0,11.0,51.0,9.0,-196.0,sp,ads,3
775,HS10,e,587,2125,2953,70.0,-94.0,-69.0,-5.0,0.04,174.0,-78.0,sp,ads,3
776,HS10,a,504,1033,3261,80.0,242.0,421.0,47.0,-102.0,30.0,92.0,sp,ads,7
777,HS10,e,572,2369,3025,372.802,-56.0,156.0,-237.0,93.0,110.0,-90.0,sp,ads,6
778,HS10,e,549,2169,3173,43.323,-148.0,-50.0,-129.0,22.0,147.0,-0.2,sp,ads,3
779,HS10,i,284,2599,3258,60.0,93.0,-220.0,-247.0,46.0,456.0,1069.0,sp,ads,3
780,HS10,i,354,2630,3481,70.0,25.0,-69.0,177.0,118.0,134.0,38.0,sp,ads,0
781,HS10,a,564,1788,2845,80.0,9.0,-142.0,36.0,24.0,-0.9,-156.0,sp,ads,6
782,HS10,o,601,1628,3258,47.471,4.0,-150.0,-104.0,71.0,-67.0,52.0,sp,ads,6
783,HS10,e,600,2106,3126,90.0,20.0,40.0,216.0,152.0,144.0,-150.0,sp,ads,3
784,HS10,e,510,2121,2874,310.0,-30.0,145.0,-433.0,-34.0,170.0,-71.0,sp,ads,6
785,HS10,e,534,2255,3012,126.636,-10.0,59.0,-13.0,-38.0,-247.0,-99.0,sp,ads,3
786,HS10,o,627,1742,3055,123.966,-57.0,416.0,-73.0,351.0,388.0,-259.0,sp,ads,3
787,HS10,e,505,1949,2918,70.0,16.0,-19.0,-10.0,73.0,58.0,-42.0,sp,ads,3
788,HS10,i,385,2420,2617,50.0,11.0,45.0,436.0,-3.0,111.0,-52.0,sp,ads,0
789,HS10,e,405,2213,2903,40.0,-0.3,3.0,-224.0,48.0,184.0,31.0,sp,ads,6
790,HS10,u,657,1155,2703,40.183,-341.0,-316.0,-156.0,19.0,-1655.0,-2001.0,sp,ads,4
791,HS10,a,794,1559,3011,180.0,-74.0,-122.0,-132.0,67.0,40.0,-75.0,sp,ads,2
792,HS10,o,348,1011,2483,60.0,53.0,72.0,-64.0,134.0,15.0,121.0,sp,ads,4
793,HS10,o,539,1016,2972,150.0,-56.0,-86.0,-31.0,93.0,127.0,40.0,sp,ads,4
794,HS10,e,423,2745,3604,149.024,5.0,-1116.0,-1055.0,34.0,186.0,129.0,sp,ads,0
795,HS10,e,535,2306,2891,80.0,12.0,0.6,73.0,62.0,1572.0,455.0,sp,ads,3
796,HS10,a,776,1769,3326,120.0,-26.0,-910.0,-1077.0,35.0,-14.0,1.0,sp,ads,2
797,HS10,u,701,1319,2755,51.303,-89.0,-466.0,-23.0,105.0,-1513.0,-340.0,sp,ads,4
798,HS10,o,425,1061,2511,60.0,32.0,-91.0,23.0,-162.0,-1083.0,-943.0,sp,ads,4
799,HS10,o,520,1023,3619,80.0,-8.0,84.0,-462.0,180.0,200.0,1198.0,sp,ads,4
800,HS10,e,557,2280,3028,230.0,-18.0,110.0,-46.0,28.0,15.0,-97.0,sp,ads,6
801,HS10,e,518,1206,2521,50.0,-46.0,135.0,0.0,14.0,-785.0,-560.0,sp,ads,4
802,HS10,o,665,987,2928,40.0,-249.0,-158.0,-550.0,-17.0,-745.0,10.0,sp,ads,4
803,HS10,a,640,1789,3373,90.0,-32.0,-191.0,-181.0,95.0,-52.0,-175.0,sp,ads,3
804,HS10,e,464,2355,2913,22.801,-38.0,143.0,-85.0,-72.0,-74.0,-62.0,sp,ads,3
805,HS10,i,610,2397,2930,41.042,-8.0,107.0,64.0,6.0,225.0,35.0,sp,ads,6
806,HS10,e,487,2390,2436,40.0,13.0,86.0,68.0,53.0,88.0,-535.0,sp,ads,3
807,HS10,e,608,1790,3011,40.0,-19.0,87.0,-23.0,21.0,33.0,-159.0,sp,ads,2
808,HS10,u,368,1119,2907,40.0,22.0,313.0,121.0,29.0,-118.0,-14.0,sp,ads,4
809,HS10,i,415,2713,3248,80.0,-49.0,-394.0,-556.0,-147.0,18.0,-107.0,sp,ads,0
810,HS10,e,647,2296,2958,160.0,-34.0,56.0,91.0,75.0,182.0,10.0,sp,ads,3
811,HS10,o,464,978,3291,154.381,31.0,16.0,-1207.0,182.0,7.0,1202.0,sp,ads,4
812,HS10,o,537,1115,2713,40.0,-46.0,33.0,77.0,-20.0,65.0,309.0,sp,ads,4
813,HS10,u,406,1140,2639,80.0,3.0,-18.0,-204.0,17.0,-84.0,-19.0,sp,ads,4
814,HS10,e,618,2416,3160,80.765,-64.0,13.0,-87.0,-11.0,27.0,-101.0,sp,ads,3
815,HS10,a,677,1581,2943,60.0,42.0,49.0,202.0,241.0,335.0,67.0,sp,ads,3
816,HS10,a,663,894,2028,60.0,38.0,511.0,808.0,224.0,-193.0,-445.0,sp,ads,4
817,HS10,a,736,1731,3263,48.336,-21.0,23.0,-84.0,21.0,24.0,2.0,sp,ads,2
818,HS10,e,587,2367,3176,60.0,19.0,-18.0,-88.0,-21.0,54.0,-4.0,sp,ads,3
819,HS10,o,492,1433,2846,100.0,-5.0,-56.0,20.0,39.0,-40.0,824.0,sp,ads,5
820,HS10,i,392,2555,3860,75.981,0.1,-84.0,65.0,36.0,-220.0,136.0,sp,ads,0
821,HS10,u,346,872,2690,80.0,13.0,102.0,22.0,95.0,-76.0,-89.0,sp,ads,4
822,HS10,o,528,959,2837,160.0,-5.0,-25.0,11.0,28.0,-179.0,-233.0,sp,ads,4
823,HS10,o,521,1182,2984,150.0,-50.0,-131.0,130.0,106.0,71.0,-59.0,sp,ads,6
824,HS10,o,496,1022,2821,283.3,-25.0,13.0,246.0,166.0,93.0,528.0,sp,ads,7
825,HS10,o,508,1274,3017,66.192,16.0,-155.0,-32.0,82.0,212.0,34.0,sp,ads,4
826,HS10,e,555,2264,2818,158.27,0.1,-68.0,-22.0,34.0,-248.0,-951.0,sp,ads,3
827,HS10,e,502,2236,2898,80.0,18.0,-65.0,58.0,105.0,-67.0,-163.0,sp,ads,3
828,HS10,i,384,2537,2957,81.156,-41.0,-379.0,-242.0,9.0,-88.0,-65.0,sp,ads,0
829,HS10,a,721,1775,2796,104.479,-108.0,277.0,190.0,207.0,96.0,-137.0,sp,ads,2
830,HS10,o,510,1210,3555,50.0,1.0,-99.0,-370.0,49.0,-48.0,719.0,sp,ads,7
831,HS10,e,566,2175,3164,60.0,-47.0,-98.0,-87.0,261.0,64.0,76.0,sp,ads,6
832,HS10,o,441,1196,3088,120.0,7.0,-70.0,4.0,33.0,22.0,-46.0,sp,ads,4
833,HS10,o,526,1052,2993,60.0,78.0,330.0,129.0,221.0,85.0,-137.0,sp,ads,7
834,HS10,e,434,2572,2902,30.0,-43.0,-32.0,-46.0,-23.0,-69.0,-151.0,sp,ads,6
835,HS10,i,549,2661,3335,50.0,-20.0,-16.0,-225.0,120.0,678.0,-268.0,sp,ads,3
836,HS10,e,470,2384,3092,40.0,38.0,-146.0,-207.0,148.0,246.0,75.0,sp,ads,3
837,HS10,e,593,2175,3107,40.0,-42.0,13.0,20.0,-10.0,90.0,11.0,sp,ads,6
838,HS10,a,756,2116,3224,80.0,-60.0,-186.0,54.0,67.0,-228.0,-60.0,sp,ads,3
839,HS10,i,395,2963,4004,222.313,-18.0,-30.0,-363.0,-15.0,117.0,644.0,sp,ads,0
840,HS10,a,547,1783,2929,110.0,86.0,-11.0,-45.0,143.0,5.0,-204.0,sp,ads,3
841,HS10,e,388,2377,2888,88.894,42.0,-276.0,102.0,29.0,176.0,-160.0,sp,ads,0
842,HS10,e,428,2260,2735,45.994,8.0,-135.0,204.0,17.0,527.0,61.0,sp,ads,5
843,HS10,a,742,1450,2986,99.284,-42.0,-82.0,-53.0,32.0,-59.0,80.0,sp,ads,3
844,HS10,o,247,1780,2989,46.353,68.0,26.0,-38.0,25.0,58.0,-43.0,sp,ads,5
845,HS10,e,553,1996,3261,73.322,-14.0,-39.0,-294.0,65.0,814.0,667.0,sp,ads,3
846,HS10,e,544,1719,2814,50.0,15.0,-112.0,-153.0,94.0,57.0,-53.0,sp,ads,5
847,HS10,e,495,1689,2336,50.779,-34.0,-250.0,-166.0,50.0,570.0,105.0,sp,ads,6
848,HS10,a,747,1696,3054,118.655,32.0,-80.0,108.0,207.0,105.0,40.0,sp,ads,2
849,HS10,i,355,2794,3846,157.329,17.0,-1126.0,-1177.0,12.0,80.0,481.0,sp,ads,0
850,HS10,o,524,962,2510,198.199,-65.0,-17.0,-49.0,306.0,-237.0,94.0,sp,ads,4
851,HS10,a,533,1785,3084,30.0,42.0,-50.0,32.0,130.0,-57.0,33.0,sp,ads,3
852,HS10,e,586,1579,2636,70.0,-35.0,-158.0,-86.0,10.0,185.0,838.0,sp,ads,6
853,HS10,o,568,1625,3449,39.978,-80.0,-4.0,45.0,72.0,121.0,361.0,sp,ads,6
854,HS10,a,661,1687,3234,80.0,-43.0,-89.0,-41.0,46.0,38.0,44.0,sp,ads,2
855,HS10,e,435,2280,2775,70.0,-0.003,40.0,-52.0,25.0,98.0,23.0,sp,ads,3
856,HS10,i,358,2434,2878,80.0,13.0,-788.0,-284.0,19.0,129.0,498.0,sp,ads,0
857,HS10,e,606,1998,2786,71.824,-161.0,-352.0,-324.0,-35.0,-102.0,-887.0,sp,ads,6
858,HS10,a,702,2178,3127,70.0,-5.0,-105.0,114.0,67.0,-126.0,-40.0,sp,ads,3
859,HS10,i,373,2712,3463,217.753,-35.0,-62.0,446.0,68.0,-137.0,170.0,sp,ads,0
860,HS10,a,673,2039,3255,48.849,9.0,-24.0,67.0,53.0,67.0,-98.0,sp,ads,6
861,HS10,o,584,871,2104,80.0,42.0,532.0,1131.0,377.0,-264.0,-607.0,sp,ads,4
862,HS10,e,528,1968,2796,50.0,-11.0,-156.0,-66.0,20.0,23.0,-3.0,sp,ads,6
863,HS10,e,630,2192,3200,102.063,-22.0,-111.0,-131.0,-2.0,60.0,44.0,sp,ads,6
864,HS10,a,623,2623,3286,53.226,-12.0,-130.0,-278.0,60.0,470.0,160.0,sp,ads,3
865,HS10,o,415,981,2969,60.0,169.0,606.0,-24.0,193.0,-25.0,354.0,sp,ads,4
866,HS10,e,481,1739,2655,30.0,-35.0,-97.0,-44.0,-65.0,-62.0,-77.0,sp,ads,6
867,HS10,e,556,1428,2904,30.0,46.0,216.0,37.0,222.0,386.0,296.0,sp,ads,6
868,HS10,a,719,1598,2833,90.0,48.0,6.0,78.0,177.0,-128.0,-196.0,sp,ads,2
869,HS10,a,737,1716,2920,98.178,-97.0,-16.0,-49.0,43.0,-21.0,-96.0,sp,ads,2
870,HS10,o,510,1104,2540,40.0,-15.0,-62.0,91.0,-7.0,-95.0,-35.0,sp,ads,4
871,HS10,o,616,1506,3387,30.0,4.0,-23.0,-42.0,60.0,19.0,557.0,sp,ads,6
872,HS10,e,554,1795,3156,30.0,-82.0,-39.0,227.0,-0.06,-22.0,4.0,sp,ads,5
873,HS10,e,521,1818,3115,40.694,33.0,-45.0,21.0,287.0,27.0,18.0,sp,ads,6
874,HS10,a,743,1593,3203,60.0,30.0,63.0,-58.0,169.0,63.0,115.0,sp,ads,3
875,HS10,i,399,2421,3358,80.0,97.0,15.0,-365.0,52.0,179.0,-525.0,sp,ads,0
876,HS10,e,554,2223,3067,30.289,12.0,95.0,-86.0,5.0,135.0,-34.0,sp,ads,3
877,HS10,o,490,1696,3182,39.906,40.0,49.0,-14.0,252.0,704.0,622.0,sp,ads,5
878,HS10,o,323,1037,2924,30.0,27.0,88.0,-79.0,46.0,-11.0,81.0,sp,ads,4
879,HS10,e,392,2473,2885,40.0,7.0,8.0,106.0,17.0,-177.0,-80.0,sp,ads,0
880,HS10,a,566,1936,3069,40.0,-3.0,54.0,-13.0,190.0,5.0,5.0,sp,ads,6
881,HS10,u,367,1041,2808,22.801,-29.0,50.0,46.0,7.0,24.0,-62.0,sp,ads,4
882,HS10,e,548,1441,3863,48.68,-132.0,-114.0,-477.0,78.0,530.0,1277.0,sp,ads,5
883,HS10,u,361,2505,3163,30.0,-79.0,-1106.0,-9.0,159.0,946.0,250.0,sp,ads,3
884,HS10,o,417,1619,3039,17.101,-21.0,-39.0,71.0,21.0,96.0,486.0,sp,ads,5
885,HS10,e,381,1519,2679,15.161,1.0,26.0,-817.0,5.0,16.0,-322.0,sp,ads,5
886,HS10,e,522,2134,2896,120.0,-33.0,-199.0,19.0,14.0,7.0,-23.0,sp,ads,6
887,HS10,o,985,1169,2880,103.41,-648.0,-474.0,-1261.0,778.0,-239.0,1.0,sp,ads,3
888,HS10,a,712,1969,3045,80.0,-52.0,-177.0,112.0,117.0,-320.0,-107.0,sp,ads,3
889,HS10,i,598,1910,2879,129.419,-157.0,433.0,-66.0,1.0,141.0,-2.0,sp,ads,3
890,HS10,a,698,1839,2876,55.812,-39.0,174.0,94.0,19.0,204.0,58.0,sp,ads,3
891,HS10,e,731,1704,3071,93.485,4.0,-82.0,-143.0,162.0,-96.0,-218.0,sp,ads,3
892,HS10,e,469,2187,2954,60.0,-13.0,31.0,-71.0,212.0,135.0,-26.0,sp,ads,6
893,HS10,a,721,1646,3160,70.0,-4.0,53.0,-73.0,19.0,99.0,-8.0,sp,ads,3
894,HS10,o,566,1289,3020,31.467,-8.0,7.0,30.0,-61.0,-194.0,33.0,sp,ads,4
895,HS10,e,605,1583,2984,42.182,25.0,-24.0,-6.0,31.0,-65.0,-153.0,sp,ads,6
896,HS10,e,452,2160,2839,60.0,-36.0,-242.0,62.0,105.0,272.0,-220.0,sp,ads,0
897,HS10,a,607,1545,3065,50.0,49.0,111.0,-16.0,168.0,25.0,-112.0,sp,ads,6
898,HS10,o,497,1030,2800,80.0,41.0,153.0,-37.0,189.0,153.0,74.0,sp,ads,4
899,HS10,a,644,1660,2885,90.0,-7.0,-126.0,9.0,122.0,-2.0,259.0,sp,ads,3
900,HS10,e,399,1786,2920,40.0,20.0,34.0,10.0,79.0,77.0,321.0,sp,ads,5
901,HS10,a,522,1466,2546,60.0,17.0,-107.0,370.0,24.0,-242.0,-400.0,sp,ads,4
902,HS10,e,487,1855,2604,50.0,-27.0,-59.0,-75.0,-9.0,-117.0,-223.0,sp,ads,6
903,HS10,o,616,1463,3241,60.0,-241.0,-422.0,-361.0,19.0,-166.0,-152.0,sp,ads,4
904,HS10,a,656,1805,3114,90.0,71.0,-45.0,63.0,118.0,49.0,-57.0,sp,ads,3
905,HS10,a,596,1664,2990,60.0,-1.0,-18.0,281.0,136.0,-49.0,-165.0,sp,ads,6
906,HS10,a,662,1639,3111,40.0,-72.0,179.0,-32.0,-17.0,7.0,174.0,sp,ads,3
907,HS10,e,497,1522,2971,30.0,46.0,44.0,-11.0,59.0,81.0,-50.0,sp,ads,6
908,HS10,u,424,1050,2605,80.0,-52.0,-190.0,-118.0,114.0,-9.0,158.0,sp,ads,4
909,HS10,o,410,1176,2864,70.0,99.0,332.0,56.0,178.0,-71.0,116.0,sp,ads,5
910,HS10,e,522,2504,3777,207.048,-126.0,51.0,-752.0,-30.0,-15.0,653.0,sp,ads,6
911,HS10,o,666,1430,3220,80.755,6.0,110.0,64.0,87.0,-15.0,-214.0,sp,ads,3
912,HS10,e,556,2429,3694,30.0,-51.0,15.0,288.0,11.0,63.0,393.0,sp,ads,3
913,HS10,e,618,2122,3032,60.0,11.0,85.0,75.0,113.0,244.0,186.0,sp,ads,3
914,HS10,o,678,1374,3135,70.0,19.0,28.0,22.0,69.0,-89.0,516.0,sp,ads,4
915,HS10,e,525,2075,2886,57.142,2.0,-88.0,25.0,47.0,114.0,99.0,sp,ads,3
916,HS10,i,343,2467,2837,109.031,11.0,-54.0,-104.0,16.0,139.0,329.0,sp,ads,3
917,HS10,i,342,2523,3077,140.228,-0.3,-131.0,-376.0,-39.0,315.0,337.0,sp,ads,0
918,HS10,a,771,1836,3021,71.147,-22.0,-67.0,63.0,20.0,-20.0,-34.0,sp,ads,2
919,HS10,e,614,2319,3236,20.302,20.0,96.0,-81.0,39.0,177.0,581.0,sp,ads,3
920,HS10,e,216,1945,3407,30.0,23.0,27.0,-332.0,2.0,-76.0,303.0,sp,ads,5
921,HS10,a,772,1605,3080,60.0,-73.0,79.0,-56.0,117.0,426.0,189.0,sp,ads,2
922,HS10,i,489,2138,2676,34.31,34.0,46.0,25.0,46.0,49.0,-36.0,sp,ads,6
923,HS10,e,453,1804,1910,55.388,-14.0,-811.0,-66.0,5.0,7.0,71.0,sp,ads,6
924,HS10,a,616,1978,2959,63.611,-54.0,-244.0,169.0,198.0,16.0,-127.0,sp,ads,3
925,HS10,o,246,1114,2697,30.0,4.0,123.0,-26.0,-11.0,-140.0,63.0,sp,ads,4
926,HS10,a,694,1652,2699,74.311,-71.0,136.0,421.0,1.0,180.0,-394.0,sp,ads,3
927,HS10,o,534,1173,3095,84.148,127.0,199.0,-128.0,-9.0,-115.0,-143.0,sp,ads,4
928,HS10,o,569,1708,3256,150.0,-134.0,368.0,-566.0,-137.0,225.0,-9.0,sp,ads,6
929,HS10,a,788,1619,3096,50.0,-39.0,-556.0,-1421.0,147.0,92.0,47.0,sp,ads,2
930,HS10,a,732,1505,2791,80.0,8.0,-190.0,190.0,127.0,643.0,1104.0,sp,ads,3
931,HS10,a,592,1731,3089,40.0,-19.0,6.0,-79.0,16.0,29.0,-12.0,sp,ads,3
932,HS10,e,565,1909,3020,60.0,14.0,36.0,75.0,118.0,47.0,75.0,sp,ads,6
933,HS10,a,711,1510,3044,52.826,-47.0,36.0,-116.0,-6.0,78.0,168.0,sp,ads,3
934,HS10,a,850,1599,2825,113.972,-71.0,-186.0,9.0,-11.0,69.0,-34.0,sp,ads,2
935,HS10,o,890,2038,4228,196.884,-545.0,-1133.0,-1949.0,683.0,596.0,1609.0,sp,ads,3
936,HS10,e,591,2128,2998,50.0,-69.0,101.0,-9.0,-98.0,387.0,40.0,sp,ads,3
937,HS10,a,770,1683,3110,55.703,-3.0,-8.0,-20.0,44.0,-22.0,198.0,sp,ads,4
938,HS10,a,611,1775,3000,50.0,-18.0,-46.0,93.0,29.0,-10.0,-28.0,sp,ads,3
939,HS10,o,509,1547,3053,60.0,48.0,-46.0,-6.0,256.0,-16.0,-119.0,sp,ads,7
940,HS10,e,439,1990,3127,100.0,5.0,68.0,-292.0,10.0,193.0,312.0,sp,ads,5
941,HS10,a,547,1719,1979,180.0,202.0,-25.0,1102.0,-49.0,-76.0,-1472.0,sp,ads,6
942,HS10,e,633,1920,3090,30.554,5.0,4.0,104.0,3.0,95.0,131.0,sp,ads,6
943,HS10,e,621,1685,3331,40.0,-5.0,67.0,-116.0,-2.0,168.0,-61.0,sp,ads,2
944,HS10,a,286,929,2428,30.0,-24.0,49.0,73.0,-24.0,2.0,151.0,sp,ads,4
945,HS10,e,318,2406,2995,30.0,24.0,-82.0,-70.0,64.0,155.0,42.0,sp,ads,5
946,HS10,i,476,1862,2784,30.0,-59.0,16.0,41.0,-47.0,-34.0,-122.0,sp,ads,6
947,HS10,a,785,1684,3094,130.0,-75.0,-425.0,-1311.0,10.0,118.0,-224.0,sp,ads,2
948,HS10,o,373,863,2662,50.0,284.0,440.0,692.0,114.0,99.0,92.0,sp,ads,4
949,HS10,e,527,1744,2776,30.0,6.0,-56.0,50.0,-8.0,-103.0,0.5,sp,ads,6
950,HS10,e,595,2090,3212,40.0,-25.0,24.0,-92.0,4.0,172.0,69.0,sp,ads,3
951,HS10,e,573,2197,3155,30.0,8.0,-66.0,210.0,54.0,89.0,60.0,sp,ads,3
952,HS10,o,590,1441,3091,40.291,-42.0,-161.0,210.0,90.0,-25.0,303.0,sp,ads,4
953,HS10,a,582,1709,3122,40.0,-18.0,-22.0,32.0,35.0,-65.0,3.0,sp,ads,3
954,HS10,a,562,1167,2947,30.0,88.0,130.0,-121.0,72.0,120.0,-8.0,sp,ads,4
955,HS10,a,745,1409,3063,100.671,-115.0,-129.0,-214.0,279.0,234.0,79.0,sp,ads,3
956,HS10,o,1168,1698,2896,30.0,61.0,367.0,716.0,26.0,55.0,-160.0,sp,ads,2
957,HS10,a,691,1832,2918,61.542,-31.0,54.0,13.0,37.0,-4.0,-24.0,sp,ads,3
958,HS10,a,364,1750,3019,40.713,204.0,38.0,-83.0,145.0,31.0,-61.0,sp,ads,5
959,HS10,i,369,2490,2929,67.048,16.0,1.0,-161.0,3.0,145.0,117.0,sp,ads,0
960,HS10,a,642,1589,2924,70.0,-2.0,17.0,456.0,78.0,-14.0,-61.0,sp,ads,4
961,HS10,e,569,1644,2568,60.0,-28.0,-106.0,-113.0,17.0,-80.0,-368.0,sp,ads,3
962,HS10,o,594,1662,3030,36.649,-56.0,-45.0,204.0,52.0,-141.0,286.0,sp,ads,6
963,HS10,a,651,1617,3176,70.0,-49.0,-44.0,-496.0,61.0,-146.0,-111.0,sp,ads,3
964,HS10,e,576,2392,3058,26.629,-54.0,-0.8,-27.0,-24.0,204.0,49.0,sp,ads,6
965,HS10,o,601,1423,3228,90.0,49.0,25.0,51.0,263.0,-7.0,427.0,sp,ads,4
966,HS10,e,599,2461,3243,90.0,-36.0,-96.0,-277.0,-15.0,26.0,-225.0,sp,ads,3
967,HS10,e,608,2494,3283,60.0,7.0,-106.0,139.0,23.0,291.0,-223.0,sp,ads,3
968,HS10,u,357,851,2344,20.238,-4.0,56.0,55.0,-73.0,72.0,303.0,sp,ads,4
969,HS10,a,669,1950,3264,47.932,-60.0,-335.0,7.0,-24.0,-32.0,23.0,sp,ads,2
970,HS10,e,620,1977,2978,28.759,35.0,12.0,133.0,23.0,72.0,101.0,sp,ads,2
971,HS10,u,437,1522,2756,69.857,61.0,313.0,168.0,79.0,485.0,-181.0,sp,ads,5
972,HS10,a,554,1012,1575,80.0,58.0,464.0,1290.0,98.0,-715.0,-1425.0,sp,ads,4
973,HS10,o,556,1621,3011,72.246,25.0,258.0,285.0,31.0,-28.0,142.0,sp,ads,5
974,HS10,e,541,2298,2988,297.179,-14.0,-158.0,-150.0,30.0,168.0,253.0,sp,ads,3
975,HS10,u,579,2506,2916,37.281,56.0,-458.0,-89.0,339.0,1680.0,292.0,sp,ads,3
976,HS10,i,516,1960,3021,40.0,14.0,204.0,-35.0,50.0,1115.0,799.0,sp,ads,5
977,HS10,e,420,1803,1936,44.029,50.0,-21.0,188.0,133.0,-31.0,-587.0,sp,ads,5
978,HS10,i,372,2011,2520,48.997,21.0,432.0,459.0,13.0,-287.0,-265.0,sp,ads,5
979,HS10,a,721,1835,3098,210.0,33.0,-175.0,-201.0,253.0,-321.0,140.0,sp,ads,2
980,HS10,a,755,1811,3114,70.0,-20.0,-145.0,-129.0,35.0,31.0,-262.0,sp,ads,2
981,HS10,a,745,1602,3250,50.0,1.0,111.0,36.0,169.0,462.0,1684.0,sp,ads,3
982,HS10,a,641,1575,3167,48.544,25.0,-172.0,52.0,73.0,-164.0,56.0,sp,ads,3
983,HS10,a,602,1864,2969,40.0,6.0,-96.0,21.0,44.0,-162.0,21.0,sp,ads,6
984,HS10,a,546,2020,2097,30.0,2.0,157.0,875.0,7.0,71.0,-36.0,sp,ads,3
985,HS10,a,552,1850,3158,50.0,-6.0,-139.0,-106.0,284.0,94.0,45.0,sp,ads,6
986,HS10,a,699,1609,2999,28.564,-2.0,-14.0,-26.0,23.0,39.0,-42.0,sp,ads,2
987,HS10,a,729,1681,3315,130.0,68.0,-53.0,-42.0,59.0,-25.0,-157.0,sp,ads,2
988,HS2,o,230,1236,2535,68.727,129.0,293.0,-27.0,25.0,89.0,118.0,sp,ads,4
989,HS2,e,572,1955,2458,57.272,-100.0,-143.0,173.0,99.0,-27.0,-78.0,sp,ads,6
990,HS2,o,416,1010,1240,17.924,-22.0,-57.0,428.0,-197.0,-58.0,-2321.0,sp,ads,4
991,HS2,e,674,1115,2981,34.369,28.0,27.0,974.0,159.0,22.0,-5.0,sp,ads,4
992,HS2,o,309,1240,2885,33.861,9.0,-35.0,-74.0,30.0,238.0,161.0,sp,ads,4
993,HS2,o,643,1213,3167,32.975,-118.0,4.0,89.0,21.0,5.0,-407.0,sp,ads,4
994,HS2,e,618,1778,2893,40.0,-94.0,-151.0,24.0,189.0,-4.0,260.0,sp,ads,2
995,HS2,a,717,1595,2746,63.572,-42.0,2.0,23.0,4.0,-64.0,8.0,sp,ads,2
996,HS2,e,415,1665,2739,29.724,42.0,-94.0,-44.0,143.0,-6.0,-114.0,sp,ads,5
997,HS2,a,769,1590,2771,68.273,-78.0,14.0,-54.0,6.0,42.0,-19.0,sp,ads,2
998,HS2,i,435,2743,3212,174.989,3.0,-284.0,-330.0,206.0,1689.0,314.0,sp,ads,0
999,HS2,o,657,971,2867,412.432,19.0,84.0,141.0,-9.0,-34.0,-150.0,sp,ads,4
1000,HS2,e,702,2172,2963,36.842,-17.0,27.0,35.0,28.0,56.0,16.0,sp,ads,3
1001,HS2,e,628,2507,2923,44.178,30.0,-187.0,1.0,230.0,-116.0,187.0,sp,ads,3
1002,HS2,e,585,2057,2763,76.81,-45.0,300.0,-59.0,-17.0,97.0,33.0,sp,ads,5
1003,HS2,e,732,2086,2793,94.633,-58.0,-20.0,15.0,57.0,119.0,53.0,sp,ads,3
1004,HS2,u,730,1344,2879,90.514,-425.0,-582.0,-563.0,-43.0,463.0,-295.0,sp,ads,4
1005,HS2,a,911,1708,2907,176.504,-44.0,-17.0,49.0,214.0,271.0,-109.0,sp,ads,2
1006,HS2,o,737,1046,2859,187.829,-28.0,40.0,-5.0,156.0,-280.0,-309.0,sp,ads,4
1007,HS2,o,488,1483,2761,42.105,-10.0,237.0,-82.0,26.0,131.0,-9.0,sp,ads,4
1008,HS2,e,692,1829,2912,51.818,-35.0,-59.0,-38.0,51.0,72.0,22.0,sp,ads,3
1009,HS2,a,834,1607,2763,81.579,-62.0,-78.0,34.0,55.0,91.0,121.0,sp,ads,2
1010,HS2,a,828,1647,2777,80.0,-49.0,-80.0,-67.0,158.0,-68.0,-55.0,sp,ads,2
1011,HS2,e,611,2491,2655,80.0,-98.0,184.0,306.0,-0.4,947.0,-77.0,sp,ads,3
1012,HS2,u,308,953,2270,59.745,399.0,90.0,447.0,83.0,-29.0,-285.0,sp,ads,4
1013,HS2,o,830,1314,3008,66.06,30.0,82.0,-16.0,57.0,165.0,-113.0,sp,ads,3
1014,HS2,o,599,1260,2509,80.0,-27.0,-181.0,83.0,156.0,-113.0,-132.0,sp,ads,4
1015,HS2,e,515,1540,1855,35.532,36.0,4.0,166.0,-19.0,-256.0,-937.0,sp,ads,4
1016,HS2,o,844,1332,3085,80.0,15.0,101.0,-180.0,94.0,39.0,1733.0,sp,ads,3
1017,HS2,a,869,1621,3148,100.209,47.0,11.0,-149.0,111.0,57.0,-134.0,sp,ads,2
1018,HS2,e,931,1559,2898,97.368,-37.0,-16.0,13.0,42.0,46.0,-95.0,sp,ads,2
1019,HS2,a,704,1713,2991,29.824,-7.0,-39.0,39.0,33.0,-15.0,-181.0,sp,ads,3
1020,HS2,e,655,1876,2848,44.737,38.0,95.0,23.0,103.0,104.0,18.0,sp,ads,3
1021,HS2,a,732,1618,2849,65.899,30.0,-79.0,3.0,209.0,162.0,25.0,sp,ads,3
1022,HS2,i,348,2155,2632,40.0,-32.0,107.0,111.0,4.0,-96.0,-404.0,sp,ads,5
1023,HS2,e,581,1950,2746,50.0,-28.0,2.0,29.0,1.0,79.0,-63.0,sp,ads,3
1024,HS2,e,608,1806,2836,110.0,32.0,187.0,-38.0,399.0,-163.0,-12.0,sp,ads,5
