speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
s04,ae,724,1749,2653,179.094,-148,718,137,-69,211,-93,en,ads,0.7839528717429297,-0.073789245009254
s04,aa,874,1521,2372,155.257,-29,63,92,122,-10,-92,en,ads,1.6907798342433467,-0.628284571472553
s04,uh,479,1420,2877,46.733,-17,-207,-82,44,-24,65,en,ads,-0.6971978336744179,-0.8739162731076109
s04,ih,534,2349,3099,100.841,-8,-158,-54,3,-171,50,en,ads,-0.3646946140909317,1.3854089825257434
s04,ih,568,1647,2795,75.27,-7,309,124,1,230,-23,en,ads,-0.15914716925750383,-0.32185294369020356
s04,eh,557,1875,2914,82,-21,-127,-379,26,103,91,en,ads,-0.22564781317420107,0.23264238277309546
s04,eh,636,1944,3053,59,-85,-114,-60,-87,-142,72,en,ads,0.2519477204093518,0.40045017893962015
s04,eh,666,2039,3145,52.586,-2,14,-5,64,-3,-49,en,ads,0.4333131129094352,0.6314898982993281
s04,ih,604,1534,2177,49,-8,322,178,-27,-175,219,en,ads,0.058491301742596216,-0.5966686098759614
s04,ae,753,1427,2152,66,17,73,-48,209,33,139,en,ads,0.959272751159677,-0.8568922937863693
s04,uh,421,1396,2719,32,18,-8,-155,48,42,79,en,ads,-1.0478375925079124,-0.9322842022090109
s04,ih,402,2311,2751,44,-31,-336,200,75,-203,171,en,ads,-1.1627023410912984,1.2929930947818602
s04,ih,558,2172,2947,134,-66,214,92,29,183,-103,en,ads,-0.21960230009086495,0.9549455054029192
s04,ao,527,934,2440,157.395,-149,-138,-18,-7,-256,607,en,ads,-0.40701320567428445,-2.0558668374109588
s04,ae,782,1831,2574,173.96,-129,499,468,-100,194,-582,en,ads,1.1345926305764242,0.1256345127538623
s04,ah,672,1832,2793,121,-72,-675,-371,71,77,-279,en,ads,0.46958619140945185,0.12806650979975398
s04,ih,345,1721,2804,112.165,149,-234,-160,30,-184,-117,en,ads,-1.507296586841457,-0.14188516229422055
s04,iy,426,2479,2935,75.928,-14,-4,54,20,-178,-103,en,ads,-1.0176100270912318,1.7015685984916595
s04,eh,532,1532,2309,39.847,-1,398,479,9,126,153,en,ads,-0.37678564025760386,-0.6015326039677448
s04,iy,373,2523,3048,133,-64,-47,106,10,138,264,en,ads,-1.3380222205080459,1.8085764685108927
s04,aa,755,1182,2285,87,-27,243,391,-23,-408,-347,en,ads,0.9713637773263492,-1.4527315700298267
s04,ih,531,1956,2989,110.292,25,97,-52,-49,622,-87,en,ads,-0.38283115334094,0.4296341434903201
s04,ah,710,1773,3028,112,10,-7,-90,70,26,-53,en,ads,0.6993156885762242,-0.015421315907854113
s04,ih,525,1800,2966,103,27,-152,116,39,36,-140,en,ads,-0.4191042318409567,0.05024260433122077
s04,ah,684,1594,3081,80,-17,85,17,-42,116,30,en,ads,0.5421323484094852,-0.4507487871224617
s04,eh,569,1673,2851,62.622,33,4,62,3,47,75,en,ads,-0.1531016561741677,-0.25862102049702035
s04,ih,558,1477,2713,67.335,-75,-216,153,-16,-190,-19,en,ads,-0.21960230009086495,-0.7352924414917862
s04,ih,619,1545,2993,66,-13,29,-75,77,104,250,en,ads,0.1491739979926379,-0.5699166423711531
s04,ah,728,1454,2870,187.339,-81,66,96,198,83,-56,en,ads,0.8081349240762742,-0.7912283735472944
s04,eh,738,1972,2696,116.601,-66,298,269,37,-165,-265,en,ads,0.8685900549096353,0.4685460962245867
s04,iy,353,2439,2967,81.704,11,221,222,-19,87,255,en,ads,-1.458932482174768,1.604288716655993
s04,ih,499,2279,2828,85,-14,142,18,9,83,-35,en,ads,-0.5762875720076956,1.215169189313327
s04,ih,590,2356,2990,51,-77,-178,-112,3,-73,84,en,ads,-0.02614588142410936,1.402432961846985
s04,ae,746,1828,2938,55.821,-55,41,23,-72,28,65,en,ads,0.9169541595763242,0.11833852161618731
s04,aa,949,1510,2545,182.318,47,73,-85,19,-284,-190,en,ads,2.144193315493555,-0.6550365389773614
s04,ih,466,2229,2965,56.556,26,-185,83,11,-215,4,en,ads,-0.7757895037577873,1.093569337018744
s04,iy,402,2224,2948,62.551,-23,317,186,62,239,220,en,ads,-1.1627023410912984,1.0814093517892855
s04,ih,490,2274,2868,98.593,-66,25,8,-84,170,-4,en,ads,-0.6306971897577206,1.2030092040838687
s04,ae,886,1755,2991,94.36,-81,86,66,-32,39,199,en,ads,1.7633259912433799,-0.059197262733904035
s04,ih,545,2547,3048,106.098,24,-199,-129,3,-138,92,en,ads,-0.29819397017423444,1.8669443976122926
s04,iy,462,2522,2947,105.96,-30,167,104,16,295,164,en,ads,-0.7999715560911318,1.806144471465001
s04,iy,383,2539,2975,138.098,1636,249,1267,2,114,78,en,ads,-1.2775670896746847,1.8474884212451592
s04,ao,718,959,2510,50.563,-94,72,85,17,-139,158,en,ads,0.747679793242913,-1.9950669112636672
s04,ih,503,2049,2648,132.594,133,-535,-429,29,-30,-206,en,ads,-0.5521055196743512,0.6558098687582447
s04,ih,552,1958,2884,57.229,-34,94,32,121,113,-23,en,ads,-0.2558753785908816,0.4344981375821034
s04,ae,778,1712,2821,93,-59,40,48,95,-75,-119,en,ads,1.1104105782430798,-0.16377313570724553
s04,ih,363,1623,2929,61.763,3,-115,13,69,74,132,en,ads,-1.3984773513414068,-0.3802208727916035
s04,ae,682,2278,2969,115.026,-69,-456,-704,-64,327,-51,en,ads,0.530041322242813,1.2127371922674355
s04,ah,813,1577,3015,95.705,28,-49,175,135,74,57,en,ads,1.3220035361598437,-0.49209273690261995
s04,ih,489,2468,3537,73.008,18,-12,-535,-34,146,469,en,ads,-0.6367427028410567,1.6748166309868513
s04,aa,852,1302,2570,96.328,-103,-207,33,39,-186,-136,en,ads,1.557778546409952,-1.160891924522827
s04,eh,806,1920,3186,87,-13,91,0.06,-0.1,191,51,en,ads,1.2796849445764908,0.3420822498382203
s04,eh,673,2163,3207,253.056,43,115,-134,60,241,72,en,ads,0.47563170449278797,0.9330575319898942
s04,ih,497,2480,3040,63.462,-67,45,4,-8,258,-50,en,ads,-0.5883785981743678,1.7040005955375512
s04,aa,784,1574,2435,133.726,71,89,36,187,388,-62,en,ads,1.1466836567430965,-0.49938872804029494
s04,ih,488,1646,2530,65.162,13,-133,180,56,-628,-168,en,ads,-0.6427882159243928,-0.3242849407360952
s04,ih,503,1804,2850,36.264,25,13,-27,10,-40,-13,en,ads,-0.5521055196743512,0.059970592514787424
s04,iy,378,2316,2596,40.231,6,107,471,-3,321,-7,en,ads,-1.3077946550913653,1.3051530800113185
s04,uh,442,1499,2740,80.462,-14,61,-5,17,-317,-112,en,ads,-0.920881817757854,-0.6817885064821696
s04,uw,376,2086,2680,96,0.6,215,105,11,467,64,en,ads,-1.3198856812580375,0.7457937594562362
s04,ah,550,1468,2585,80,45,-40,-64,52,-0.9,50,en,ads,-0.26796640475755384,-0.7571804149048111
s04,ah,541,1313,2883,78,1,273,49,93,34,-9,en,ads,-0.32237602250757885,-1.1341399570180188
s04,ah,524,1441,1839,91.345,17,-121,958,-10,402,247,en,ads,-0.4251497449242928,-0.822844335143886
s04,ih,549,2320,3640,36.814,21,-70,61,78,-299,50,en,ads,-0.27401191784088996,1.3148810681948853
s04,ih,570,2289,3011,73.662,-12,-171,-13,39,-235,-282,en,ads,-0.14705614309083162,1.2394891597722437
s04,eh,590,1725,2826,85.562,-85,8,25,41,-3,-42,en,ads,-0.02614588142410936,-0.13215717411065392
s04,ih,520,1779,3026,42.497,-23,4,-48,32,-34,-21,en,ads,-0.4493317972576372,-8.293336325041382e-4
s04,eh,499,1967,2338,44.764,-58,473,120,-13,165,206,en,ads,-0.5762875720076956,0.4563861109951284
s04,uw,446,1879,2643,158,-17,-43,235,34,149,-32,en,ads,-0.8966997654245096,0.2423703709566621
s04,uw,577,1816,2765,300.645,-79,160,160,-34,341,101,en,ads,-0.10473755150747882,0.08915455706548737
s04,ih,527,1990,3146,82.165,11,262,161,-77,82,-7,en,ads,-0.40701320567428445,0.5123220430506367
s04,ah,706,1786,2961,135.955,-43,-289,-87,5,10,49,en,ads,0.6751336362428797,0.016194645688737498
s04,eh,438,1829,2936,127.184,140,297,-49,-78,120,90,en,ads,-0.9450638700911984,0.12077051866207898
s04,ae,846,1620,2483,297.25,-70,399,181,-70,86,-100,en,ads,1.5215054679099353,-0.3875168639292785
s04,aa,954,1645,2545,178,10,-89,20,72,-185,-111,en,ads,2.1744208809102354,-0.3267169377819869
s04,ih,478,2431,3291,52,-19,321,-81,-55,-55,152,en,ads,-0.7032433467577539,1.5848327402888598
s04,ih,458,2311,2764,56,-45,169,-44,-36,260,-64,en,ads,-0.8241536084244762,1.2929930947818602
s04,aa,731,1104,2510,159,33,257,545,-10,-62,225,en,ads,0.8262714633262825,-1.6424273396093763
s04,ih,475,1675,2649,47.151,-3,2,-144,-43,27,36,en,ads,-0.7213798860077623,-0.253757026405237
s04,iy,368,2361,2857,52,15,159,233,86,45,-15,en,ads,-1.3682497859247262,1.4145929470764433
s04,ih,484,1759,2899,50,-21,274,-8,35,-53,28,en,ads,-0.6669702682577373,-0.04946927455033739
s04,iy,383,2262,2581,193,64,-760,-749,-9,-260,-344,en,ads,-1.2775670896746847,1.1738252395331688
s04,ih,568,1497,2923,75,-24,-183,-88,31,-75,-9,en,ads,-0.15914716925750383,-0.6866525005739529
s04,ah,766,1439,3237,151,-34,103,-139,124,210,937,en,ads,1.0378644212430463,-0.8277083292356694
s04,iy,494,2508,3008,49.848,-7,117,-31,11,123,6,en,ads,-0.6065151374243761,1.7720965128225177
s04,ah,595,1740,2867,60,-16,-47,15,130,193,49,en,ads,0.004081683992571202,-0.09567721842227897
s04,uw,418,1617,2607,108,12,291,96,129,-251,-566,en,ads,-1.0659741317579208,-0.39481285506695346
s04,uh,590,1561,2667,49.967,-30,-113,59,18,30,91,en,ads,-0.02614588142410936,-0.5310046896368865
s04,ah,524,1036,2533,58,34,-146,5,-16,-180,136,en,ads,-0.4251497449242928,-1.8078031387300093
s04,ih,480,2328,2778,33,-37,70,30,-44,74,-18,en,ads,-0.6911523205910818,1.3343370445620184
s04,ah,628,1428,3170,58,-16,-206,-542,120,-78,179,en,ads,0.20358361574266293,-0.8544602967404776
s04,ah,679,1546,2995,67,-80,-48,35,-6,124,8,en,ads,0.5119047829928046,-0.5674846453252614
s04,ih,477,2426,3136,35,-26,56,-10,12,41,-91,en,ads,-0.70928885984109,1.5726727550594015
s04,ih,478,1829,2941,37,-8,-19,36,28,-26,-9,en,ads,-0.7032433467577539,0.12077051866207898
s04,uw,408,1906,2895,63,11,-6,20,27,38,-27,en,ads,-1.1264292625912817,0.308034291195737
s04,ih,398,1872,3022,37,11,25,-34,23,13,-94,en,ads,-1.186884393424643,0.22534639163542047
s04,iy,346,2250,3244,50,-42,35,-636,82,28,165,en,ads,-1.5012510737581208,1.1446412749824688
s04,iy,383,2570,3015,154,32,-105,69,-7,45,89,en,ads,-1.2775670896746847,1.9228803296678008
s04,ah,524,1067,2783,32,10,-1,-151,12,-59,-45,en,ads,-0.4251497449242928,-1.7324112303073678
s04,uw,363,2233,2793,42,16,99,106,32,159,-188,en,ads,-1.3984773513414068,1.1032973252023106
s04,iy,415,2234,2482,123.842,14,-510,-460,8,-137,-463,en,ads,-1.0841106710079291,1.1057293222482023
s04,ah,654,1712,2907,47.211,-38,-98,-49,-1,9,-29,en,ads,0.36076695590940183,-0.16377313570724553
s04,iy,420,2189,2895,51,-4,225,-61,9,360,-83,en,ads,-1.0538831055912485,0.9962894551830774
s04,ah,656,1551,3065,82.729,-57,-34,76,52,22,4,en,ads,0.37285798207607407,-0.5553246600958032
s04,iy,393,2463,2621,82,44,-1310,-445,34,-41,-297,en,ads,-1.2171119588413235,1.662656645757393
s04,uh,613,1535,2753,93,-37,5,294,104,59,113,en,ads,0.11290091949262122,-0.5942366128300698
s04,ah,629,1479,2805,48,-43,-28,20,-2,115,20,en,ads,0.20962912882599902,-0.7304284474000029
s04,aa,713,1353,1964,100.518,-13,24,-102,66,-60,-19,en,ads,0.7174522278262325,-1.0368600751823522
s04,ih,492,2393,2609,51,49,-399,-129,129,-5,78,en,ads,-0.6186061635910484,1.4924168525449766
s04,ih,439,2325,2699,44,-39,31,52,-26,191,49,en,ads,-0.9390183570078623,1.3270410534243435
s04,ih,385,2380,3284,50,6,-8,409,31,513,501,en,ads,-1.2654760635080124,1.460800890948385
s04,uw,429,2004,2611,99,-2,-4,419,-44,95,-172,en,ads,-0.9994734878412235,0.5463700016931199
s04,ae,795,1812,2613,100.841,-94,34,138,-0.7,-16,8,en,ads,1.2131843006597938,0.07942656888192072
s04,eh,609,1740,2857,87.421,-49,83,97,44,80,-51,en,ads,0.08871886715927678,-0.09567721842227897
s04,ah,526,1573,2895,31.731,16,-13,27,32,0.09,-1,en,ads,-0.41305871875762057,-0.5018207250861866
s04,ih,476,1626,2960,33,-27,53,-6,4,76,64,en,ads,-0.7153343729244261,-0.3729248816539285
s04,eh,573,1640,3033,49.289,88,-90,15,42,3,27,en,ads,-0.12891960384082327,-0.33887692301144523
s04,eh,588,1748,2902,32.865,-50,20,26,62,133,161,en,ads,-0.038236907590781584,-0.07622124205514567
s04,aa,670,1601,2794,88.878,-70,401,-65,15,336,-143,en,ads,0.4574951652427796,-0.43372480780122
s04,eh,725,2103,2955,109,-77,162,64,23,99,-80,en,ads,0.7899983848262658,0.7871377092363945
s04,eh,521,1713,2978,77.562,-49,-7,-10,99,99,-33,en,ads,-0.4432862841743011,-0.16134113866135386
s04,ih,523,2288,3080,43.093,-9,66,0.2,-2,-55,43,en,ads,-0.4311952580076289,1.237057162726352
s04,ah,719,1405,2308,123.441,31,201,-393,163,-228,-358,en,ads,0.7537253063262491,-0.9103962287959859
s04,iy,428,2343,2741,105,-4,-69,-92,51,180,-41,en,ads,-1.0055190009245596,1.3708170002503934
s04,ae,797,1837,2820,98.392,-132,86,122,25,40,-33,en,ads,1.225275326826466,0.14022649502921228
s04,ah,534,1676,2575,62,-3,-134,226,112,-41,151,en,ads,-0.3646946140909317,-0.25132502935934536
s04,ae,676,1868,2397,96.995,-109,-205,-351,-44,101,-44,en,ads,0.4937682437427963,0.21561840345185382
s04,ah,652,1455,2614,43.064,-45,-100,-128,-4,-72,-84,en,ads,0.3486759297427296,-0.7887963765014028
s04,iy,410,2131,2715,77.824,-10,163,45,-31,309,-50,en,ads,-1.1143382364246095,0.855233626521361
s04,eh,663,1793,2914,50.469,23,-86,25,11,38,7,en,ads,0.41517657365942684,0.03321862500997914
s04,ih,380,2101,2559,35.813,5,-194,41,50,-189,-201,en,ads,-1.295703628924693,0.7822737151446112
s04,ih,548,2055,2976,141.195,-5,99,-50,35,194,69,en,ads,-0.2800574309242261,0.6704018510335947
s04,ih,499,1744,2262,27.417,10,-84,-206,18,-48,-26,en,ads,-0.5762875720076956,-0.08594923023871232
s04,ih,486,1836,2324,35.698,1,48,47,14,164,49,en,ads,-0.6548792420910651,0.1377944979833206
s04,ah,665,1662,2707,109.354,-79,-275,-226,42,-124,-168,en,ads,0.4272675998260991,-0.28537298800182864
s04,ih,584,2349,3149,32.299,13,33,105,-8,101,175,en,ads,-0.062418959924126036,1.3854089825257434
s04,ae,816,1993,2768,155,-87,238,68,-211,154,44,en,ads,1.340140075409852,0.5196180341883117
s04,ae,803,1801,2682,82.161,-60,237,46,-84,52,78,en,ads,1.2615484053264825,0.05267460137711243
s04,eh,738,1499,2973,183,-52,-169,-65,20,116,97,en,ads,0.8685900549096353,-0.6817885064821696
s04,aa,874,1584,2614,115,161,121,319,61,25,138,en,ads,1.6907798342433467,-0.4750687575813783
s04,iy,573,2447,3350,190.387,-18,-585,-920,-23,6,297,en,ads,-0.12891960384082327,1.6237446930231263
s04,ae,833,1895,2594,187.559,1005,759,1542,289,186,-147,en,ads,1.442913797826566,0.2812823236909287
s04,aa,767,1497,2737,76,-141,57,129,-43,96,121,en,ads,1.0439099343263825,-0.6866525005739529
s04,iy,505,2534,3257,114,16,-42,181,-16,166,-18,en,ads,-0.5400144935076789,1.835328436015701
s04,ah,777,1547,2327,84,-71,245,-70,10,246,-190,en,ads,1.1043650651597436,-0.5650526482793699
s04,ah,553,1231,2819,52,72,-81,10,57,-22,-147,en,ads,-0.24982986550754552,-1.3335637147811352
s04,ih,690,2147,3161,41,4,28,-17,19,145,44,en,ads,0.5784054269095019,0.8941455792556277
s04,iy,329,2666,3219,131,42,44,-8,-50,431,298,en,ads,-1.6040247961748346,2.1563520460734003
s04,ae,750,1769,2678,88,-136,120,277,16,9,-117,en,ads,0.9411362119096687,-0.02514930409142076
s04,ih,600,2144,3004,89,-34,-88,-4,0.8,-55,-17,en,ads,0.034309249409251764,0.8868495881179527
s04,ih,478,1844,2946,103,6,198,-4,49,97,18,en,ads,-0.7032433467577539,0.15725047435045392
s04,iy,424,2751,3220,90.668,-65,-32,-4,-30,-15,28,en,ads,-1.029701053257904,2.3630717949741915
s04,uw,433,2089,2742,212,-48,146,259,-23,642,-39,en,ads,-0.975291435507879,0.7530897505939111
s04,ih,411,2321,3163,32.751,9,90,76,3,77,56,en,ads,-1.1082927233412736,1.317313065240777
s04,aa,643,1354,1904,75,-47,276,606,6,39,70,en,ads,0.2942663119927046,-1.0344280781364605
s04,ih,647,1870,2520,92.927,14,-77,-600,65,37,-352,en,ads,0.31844836432604906,0.22048239754363713
s04,ih,642,2317,3084,123.972,-5,-227,-50,-25,-131,50,en,ads,0.28822079890936847,1.3075850770572102
s04,eh,593,1887,2997,95,-92,-239,-74,-16,-33,-116,en,ads,-0.008009342174101023,0.2618263473237954
s04,iy,378,2598,2955,348,4,-95,-126,67,347,-59,en,ads,-1.3077946550913653,1.9909762469527674
s04,ah,520,1741,2897,112.763,6,58,0.6,182,26,-22,en,ads,-0.4493317972576372,-0.09324522137638731
s04,ah,541,1395,2982,98,1,117,-3,51,162,52,en,ads,-0.32237602250757885,-0.9347161992549025
s04,aa,902,1407,2925,116.159,-61,78,304,65,58,688,en,ads,1.8600542005767577,-0.9055322347042025
s04,uw,436,2163,2854,95.797,-42,-141,9,-25,674,338,en,ads,-0.9571548962578706,0.9330575319898942
s04,ae,806,1804,2727,90.594,-137,66,89,-39,37,42,en,ads,1.2796849445764908,0.059970592514787424
s04,ih,535,2033,2855,105.394,106,155,107,-90,-35,-332,en,ads,-0.35864910100759556,0.6168979160239781
s04,ae,806,1718,2889,71.164,-14,180,143,92,-20,95,en,ads,1.2796849445764908,-0.14918115343189553
s04,ah,704,1201,2946,62.446,3,-51,-382,30,-185,-51,en,ads,0.6630426100762075,-1.406523626157885
s04,iy,559,1803,2941,27.345,17,-27,-2,13,-2,25,en,ads,-0.21355678700752884,0.05753859546889576
s04,ih,523,1543,2873,30,16,183,48,35,118,38,en,ads,-0.4311952580076289,-0.5747806364629364
s04,iy,378,2271,2542,77,2,34,35,-3,440,199,en,ads,-1.3077946550913653,1.1957132129461938
s04,ih,652,2092,3001,254,-71,107,-5,81,71,27,en,ads,0.3486759297427296,0.7603857417315862
s04,ah,689,1914,3005,214.69,-13,-22,-167,60,-38,49,en,ads,0.5723599138261658,0.3274902675628703
s04,iy,407,2371,2732,118,-8,-512,-116,27,-93,-215,en,ads,-1.1324747756746179,1.4389129175353599
s04,ae,801,1706,2741,73,3,314,-36,138,83,114,en,ads,1.2494573791598105,-0.1783651179825955
s04,iy,479,2189,2811,74,34,-322,88,42,-72,-68,en,ads,-0.6971978336744179,0.9962894551830774
s04,ih,526,2141,2914,61,-21,104,117,-12,702,459,en,ads,-0.41305871875762057,0.8795535969802777
s04,ah,559,1394,2451,45,82,304,913,129,-42,58,en,ads,-0.21355678700752884,-0.9371481963007942
s04,ih,513,2238,3127,72.529,-143,-78,-338,-19,-23,-17,en,ads,-0.49165038884099,1.1154573104317689
s04,ih,530,2231,3006,28.898,-37,59,66,40,42,-2,en,ads,-0.3888766664242761,1.0984333311105272
s04,ah,514,1689,3155,33,-43,14,-220,119,234,700,en,ads,-0.48560487575765393,-0.21970906776275376
s04,eh,648,2038,2488,102.031,-5,-71,1004,47,557,437,en,ads,0.3244938774093852,0.6290579012534364
s04,ih,484,1491,2111,76.495,-38,-91,221,0.1,-174,56,en,ads,-0.6669702682577373,-0.7012444828493029
s04,ih,532,1938,2353,54.742,-18,-59,-136,1,-38,-66,en,ads,-0.37678564025760386,0.3858581966642702
s04,ih,533,2042,2624,62.258,-0.8,-15,-75,13,59,-101,en,ads,-0.3707401271742678,0.6387858894370031
s04,ah,468,1668,2876,65,-129,69,-52,46,13,-121,en,ads,-0.7636984775911151,-0.2707810057264787
s04,eh,546,1706,2449,77,-2,299,445,-9,135,313,en,ads,-0.2921484570908983,-0.1783651179825955
s04,ah,644,1147,1903,51,30,47,-59,51,70,-119,en,ads,0.3003118250760407,-1.5378514666360348
s04,ah,878,1453,3301,160,-152,-29,-71,58,81,143,en,ads,1.7149618865766911,-0.7936603705931861
s04,ah,654,1625,2971,69,-30,-86,50,71,-194,-21,en,ads,0.36076695590940183,-0.37535687869982015
s04,ih,509,2083,3057,71,-11,-103,8,41,897,644,en,ads,-0.5158324411743345,0.7384977683185612
s04,ah,667,1818,2902,54.964,-38,-683,-1128,102,113,280,en,ads,0.4393586259927713,0.09401855115727069
s04,eh,566,1648,2503,66,-41,19,166,7,237,497,en,ads,-0.17123819542417607,-0.3194209466443119
s04,ah,519,1530,2678,46,20,37,122,102,91,197,en,ads,-0.45537731034097334,-0.6063965980595281
s04,aa,944,1538,3050,187.388,-112,16,-417,82,-20,152,en,ads,2.1139657500768743,-0.5869406216923948
s04,ah,716,1511,3095,55,16,-183,69,37,-95,-87,en,ads,0.7355887670762408,-0.6526045419314697
s04,ae,875,1731,2838,154.689,-63,266,10,-47,188,-240,en,ads,1.6968253473266828,-0.11756519183530394
s04,ah,592,1440,2887,76,-20,14,18,76,37,150,en,ads,-0.014054855257437136,-0.8252763321897777
s04,eh,543,1649,2438,91,-19,-50,310,7,125,465,en,ads,-0.31028499634090667,-0.3169889495984202
s04,aa,849,1369,1972,199,14,126,1128,6,-74,-785,en,ads,1.5396420071599437,-0.9979481224480857
s04,ah,696,1693,2867,52,8,22,38,49,54,40,en,ads,0.6146785054095185,-0.2099810795791871
s04,eh,607,1097,2201,98,15,100,7,-56,-532,289,en,ads,0.07662784099260456,-1.659451318930618
s04,ih,539,2059,2883,64,-75,184,49,-87,96,-84,en,ads,-0.3344670486742511,0.6801298392171613
s04,ih,516,2462,2953,22.095,-5,46,320,1,54,11,en,ads,-0.4735138495909817,1.6602246487115013
s04,ah,715,1806,2973,153,-2,-107,5,59,-175,-28,en,ads,0.72954325399290465,0.06483458660657075
s04,ae,827,1663,2589,128,-128,192,384,-51,136,101,en,ads,1.4066407193265493,-0.282940990955937
s04,ih,586,2226,2995,83.659,-11,28,29,16,72,81,en,ads,-0.05032793375745381,1.086273345881069
s04,ih,499,1872,2985,85,-47,84,-31,51,149,102,en,ads,-0.5762875720076956,0.22534639163542047
s04,ah,471,1372,2870,22,-0.4,56,55,40,141,51,en,ads,-0.7455619383411067,-0.9906521313104107
s04,ih,668,2065,2834,113.855,89,-377,442,40,-93,-1203,en,ads,0.44540413907610743,0.6947218214925113
s04,iy,398,2443,3068,56,-12,-32,-157,14,57,525,en,ads,-1.186884393424643,1.6140167048395597
s04,aa,833,1527,3514,107,-81,241,-580,-88,2,520,en,ads,1.442913797826566,-0.613692589197203
s04,ih,371,2083,2868,53.285,10,-78,-22,48,77,33,en,ads,-1.3501132466747179,0.7384977683185612
s04,aa,881,1523,2912,71,-55,68,320,-3,62,-98,en,ads,1.7330984258266993,-0.6234205773807697
s04,ah,693,1707,2947,64,59,-120,24,113,-34,-24,en,ads,0.5965419661595103,-0.17593312093670382
s04,ih,534,1675,2845,72,-21,66,-157,46,59,3,en,ads,-0.3646946140909317,-0.253757026405237
s04,ae,715,1938,3170,203,-18,292,-69,-14,191,-372,en,ads,0.72954325399290465,0.3858581966642702
s04,aa,901,1499,3075,111,-1,-80,-6,32,-187,81,en,ads,1.8540086874934216,-0.6817885064821696
s04,ah,719,868,2720,52.26,-2,133,12,24,-132,-14,en,ads,0.7537253063262491,-2.2163786424398086
s04,ih,478,2363,3008,77.604,-20,16,-32,26,125,54,en,ads,-0.7032433467577539,1.4194569411682267
s04,iy,562,2687,3074,189.963,-52,-232,-28,45,22,59,en,ads,-0.1954202477575205,2.2074239840371255
s04,ih,541,2426,3283,68.633,-25,51,-208,-19,206,123,en,ads,-0.32237602250757885,1.5726727550594015
s04,eh,645,2189,3067,161,67,105,91,187,285,125,en,ads,0.3063573381593768,0.9962894551830774
s04,iy,404,2449,3404,82,6,19,-481,115,-139,771,en,ads,-1.1506113149246262,1.6286086871149097
s04,ih,664,1957,2874,126,4,-164,75,119,128,155,en,ads,0.42122208674276296,0.4320661405362118
s04,ah,514,1689,2938,40,-56,-177,-161,38,-88,-40,en,ads,-0.48560487575765393,-0.21970906776275376
s04,eh,731,1625,2916,87,-33,-189,289,70,-102,-56,en,ads,0.8262714633262825,-0.37535687869982015
s04,ih,417,2108,2746,52,56,-112,90,70,-146,39,en,ads,-1.072019644841257,0.7992976944658527
s04,ih,500,2227,2976,51,-59,62,-149,-8,184,111,en,ads,-0.5702420589243595,1.0887053429269606
s04,ih,541,1358,2793,67,4,255,50,36,321,-38,en,ads,-0.32237602250757885,-1.024700089952894
s04,iy,398,2166,2852,81,22,19,8,27,225,-68,en,ads,-1.186884393424643,0.9403535231275691
s04,eh,677,1672,3124,80,-18,-94,-12,44,-19,228,en,ads,0.49981375682613244,-0.261053017542912
s04,ah,449,1290,2852,24,10,71,11,81,7,139,en,ads,-0.8785632261745012,-1.190075889073527
s04,iy,360,2389,2741,60,8,14,466,-44,33,-142,en,ads,-1.4166138905914152,1.48268886436141
s04,ih,456,1629,2935,40,-3,557,-59,8,102,-1,en,ads,-0.8362446345911484,-0.36562889051625347
s04,ih,498,1126,2984,44,-23,13,263,-14,33,-171,en,ads,-0.5823330850910317,-1.5889234045997596
s04,ah,709,1510,2453,125,-121,-169,-510,0.04,0.5,-171,en,ads,0.693270175492888,-0.6550365389773614
s04,ih,336,1752,2875,49,3,43,7,62,-101,146,en,ads,-1.561706204591482,-0.06649325387157902
s04,iy,355,2505,2879,89,-3,-276,131,-14,184,-338,en,ads,-1.4468414560080958,1.7648005216848428
s04,ih,468,1493,2823,26,-11,77,56,50,85,51,en,ads,-0.7636984775911151,-0.6963804887575196
s04,ah,577,1629,2875,52.526,-46,-71,-49,-41,-78,-54,en,ads,-0.10473755150747882,-0.36562889051625347
s04,ao,625,915,2899,300,35,93,-554,13,10,-127,en,ads,0.18544707649265457,-2.1020747812829006
s04,eh,587,1427,2525,45.915,-4,172,324,7,133,197,en,ads,-0.044282420674117695,-0.8568922937863693
s04,ao,708,906,2556,141.423,-42,133,-522,56,-39,-71,en,ads,0.6872246624095519,-2.1239627546959254
s04,eh,631,1956,2891,85.453,-79,-136,71,-44,115,358,en,ads,0.22172015499267125,0.4296341434903201
s04,eh,692,1586,2804,47.152,-25,-207,-90,2,-102,-12,en,ads,0.5904964530761742,-0.470204763489595
s04,ih,583,2242,2880,76.333,14,-123,84,74,-95,217,en,ads,-0.06846447300746215,1.1251852986153354
s04,ih,640,2096,2917,66,-60,232,107,-8,481,315,en,ads,0.2761297727426963,0.7701137299151528
s04,ah,827,1595,3069,106,-11,-61,-17,76,133,303,en,ads,1.4066407193265493,-0.44831679007657
s04,ah,604,1179,1858,33.902,18,6,-48,43,14,-118,en,ads,0.058491301742596216,-1.4600275611675015
s04,eh,621,2023,2591,109,-10,-165,111,-12,231,424,en,ads,0.16126502415931013,0.5925779455650615
