1.448583677742891945e+06,4.277830084487505374e+05,4.277830084487321437e+05,9.759606583521187305e+06
9.114804006586944684e+06,7.216050284681959078e+06,7.216050284681877121e+06,1.814770238427387923e+07
1.193165232377255149e+07,5.424914275268442929e+06,5.424914275268340483e+06,5.618002169218716770e+07
1.774631371026029112e+06,2.288447403873381263e+05,2.288447403873463336e+05,1.927876215293861926e+07
