f1,f2,vowel,learned_cat
562.4886802951871,1702.5413340511975,ah,1
594.6891921543631,1912.5841568908352,ih,0
899.6941087427882,1104.5409073718026,aa,1
495.03322002807886,1433.1633298936003,ah,1
719.9663778197946,1901.8118777144944,eh,0
501.6921449565427,1015.9476170378196,iy,1
772.134102028939,1491.9916498196778,aa,1
517.181530737965,1592.8679636961745,iy,0
411.13264886117736,2226.944501031431,uw,1
690.1453178899333,2041.7302313948956,ah,0
595.6413209813704,1567.120241494612,aa,0
399.46298640849795,2046.5456091066562,ah,1
500.38033004690885,1620.1960377264234,ae,0
356.72664381275547,1708.4560096253197,ah,1
746.3095868066872,587.3765723513425,ah,1
567.7924798594474,2969.438206533191,ih,0
518.5038881293136,1328.8012318853928,ih,1
406.8416162695002,2280.761561022201,iy,0
567.0451851672032,1718.5228264572497,uh,0
809.6273927922551,1643.378630379295,ae,1
746.9894233771729,1781.487732203495,ae,1
572.3273627958091,1863.1668218587733,ah,0
676.3887904457949,1897.8453340828646,ae,1
516.5691152173806,1700.9773066252908,uw,0
613.9272393598628,2055.514218376064,aa,0
841.6096584114439,1870.8517684475198,ae,1
539.4271301967708,1590.1144873990543,ah,0
627.3505184363811,1407.9799285576592,ah,0
850.5085496424774,2213.677883676305,ae,1
669.2890741721935,1899.1342083613406,ae,0
455.23510994652673,1685.2585109510296,iy,0
396.7830891149454,942.0925994519756,ah,0
611.7804755447711,2481.923047685879,ae,1
540.7311454824813,1759.4222436313871,ih,0
520.4448493518905,1838.5061259177987,ah,1
650.2331681420364,1668.8109045434755,ah,1
626.4691550936659,1941.2929158380705,ae,1
698.088887710255,1317.9371003510946,ah,1
368.56445393883,1006.9651941678318,uw,0
615.5996424191077,1681.5528035075047,ah,1
455.43772466213636,809.6077703454355,iy,0
785.9221596612058,1848.9621715007634,ae,1
537.0892595002391,2028.8667923930775,ah,1
524.0771857633702,2048.5969263616707,uw,1
454.73429106389904,2404.8495394878446,iy,0
537.499518496902,1565.0367961558613,ah,1
869.095349048746,1789.801745208561,aa,1
553.26983919847,864.9911102301252,uw,1
856.3977442234838,1222.2475201294208,aa,1
806.3286888007791,1730.6391639327983,ah,1
602.7872026488619,1738.0325913976942,aa,1
872.6107424107953,2026.9151359676375,ih,1
446.04382315132113,2128.252804929224,ah,1
461.46270889024345,1827.1619385248905,ah,0
685.9600872523761,2058.2339307879824,ah,0
619.212681489185,1895.1226779141534,ae,1
701.833395238889,2211.424813440051,eh,1
711.1835749256697,1122.6301198111858,aa,1
526.2562997601451,1319.6602392237587,iy,1
901.8961180449319,1786.5566697540448,ae,1
485.0360241900115,2018.8451833782162,uh,1
993.0315382342709,1049.1655558410098,aa,1
423.1527648986191,841.0390652273372,uw,0
758.65642810823,1409.7734803089083,ah,1
643.017087247863,1719.1399288662535,eh,1
319.5977090440018,1933.7148459760813,ah,0
882.8786281699255,1387.0532081263336,ah,1
627.0070663960606,1969.161796482154,iy,1
408.77512857241453,1798.519286098167,ah,1
607.8396093559688,1749.4880420127042,ae,1
1067.344675015683,1811.0556596273966,aa,1
603.8496256382953,1961.9419005914722,iy,0
618.296386415319,2519.094418226319,eh,0
1018.4890671079215,1147.026307086079,aa,1
73.63562115421212,2299.2302119904652,uh,0
560.8035011672084,2096.1443291685882,ih,1
593.1243466537652,2282.9291561297587,ih,1
686.167604701791,1916.9754755520855,ae,1
618.9663441071706,2058.3589014216786,ae,0
669.6006569285498,1831.4664157021589,ih,1
641.8697248340118,2197.6460519323578,ah,1
806.2837163192182,1678.7062850081993,ae,1
722.6272245584098,1820.513086532535,ah,1
498.8186343598834,2583.8769665322025,iy,0
605.2858937449269,1741.9857727433764,ih,0
699.4488544130847,2619.168271910416,ih,1
440.5464379099998,2275.9057664135403,ih,0
515.3698218314313,2360.823088665247,uw,1
567.2477904541201,2649.9848881692883,iy,0
633.8861400856332,1789.7640646247044,ah,0
299.6373020675586,1712.427633817532,ah,0
557.9798742956543,1530.0003014092506,ah,1
795.0124723203403,2123.602017040543,eh,1
692.9147636160587,1712.9268664804108,uw,1
812.4482368826011,2384.7810290570774,ae,1
613.7110297624025,2166.538921320462,ah,0
376.9982961564324,1984.5360530360372,ih,1
545.4008510693566,1939.1016800773732,ah,1
621.8106823263963,1630.1710335331725,uw,0
661.9541900596076,1841.9971887161998,ae,1
437.6147145571624,1724.4300530179944,ah,1
428.58255841749974,1631.527605028657,ah,0
381.00570362444705,1094.4216866940571,ah,1
456.9557448104357,2882.238881927172,iy,0
692.1268640861756,2038.2218292289024,ah,1
478.0201979387798,1846.8599574966859,ah,1
564.6947937933734,2014.3352946515256,ih,1
500.1648187652258,1829.5930157741366,uw,0
682.9697390207975,1820.5789220459192,ah,1
542.264847741684,1814.699351601392,ah,1
419.0710460003161,2346.0986446663605,ih,0
465.1090789657238,1540.0925771435382,iy,0
608.7926087582907,1716.222140336953,eh,1
813.0080188970915,1930.604363932855,eh,1
591.5068053229461,1888.838500914016,ah,0
672.9016952072535,1863.559331303792,ae,0
392.59418400829026,2408.2586958409797,iy,0
643.4347665670485,1127.5512849081383,ao,1
538.4395675915827,2383.796917457731,ih,0
547.7369661431288,1516.4060501221265,ae,1
162.21852043506493,758.119718464138,iy,0
472.42981688497866,1910.8554377350679,ah,1
444.7512330289646,2278.391176606482,ah,0
718.1542335666334,2497.518231073691,ih,0
731.1002415120715,1640.267785768184,aa,0
415.95339066071705,467.27792060624324,uw,0
417.3625977871127,2512.520773931136,iy,0
446.5510983655102,2184.168730062264,ae,0
584.0893544418052,2561.093073112403,ih,0
502.96613487167167,1484.9480561255587,uh,0
840.9281338372143,1248.2686455677122,eh,1
642.6230380198195,1804.3841706299384,ah,1
658.1032638363131,2070.2520544363388,ah,1
420.2756389477384,2475.7809198921072,iy,0
556.3990269589876,1478.7411742883887,ah,1
292.09006771260835,1180.305990268147,ah,1
402.7898162681697,1708.0948204256183,iy,0
422.65654135077233,2422.113656356504,iy,0
608.9423889543876,1527.9614016605096,ah,1
607.2343615928177,1458.331739971739,eh,1
697.7697449798823,1469.7086078858117,ah,1
874.856627085254,1841.7302047767969,ae,1
570.6684529786277,2908.27254399764,iy,0
744.3039550844611,1951.7883930578862,eh,1
394.19771520233905,1361.877293667265,ah,0
530.4008148436293,2019.1626412947508,ih,1
422.4823090771238,1636.3900001165507,ah,1
599.9191909615056,2001.6276182977008,ae,1
770.332782561186,1912.8313969418239,eh,1
798.6275890626316,1708.2945292121221,ah,1
572.8253591515379,1742.5642151958052,ah,1
588.4453680210365,1510.783167450292,ah,1
660.512308650996,1512.1854064444697,ah,0
469.53411879769385,1747.2706839651212,eh,0
640.8247341285504,1354.5989696755494,ih,0
630.290587459062,1748.6733599166494,eh,0
611.341046847572,1509.3078300131986,eh,0
694.488391581593,2190.298547461392,eh,1
472.39523134605804,1623.1897146282436,ah,0
572.281754429906,1766.144459142184,ah,0
743.6414581083798,1280.2547398284441,aa,1
723.893457958946,1796.7440960664078,eh,1
504.2953502370873,714.8531955161704,uw,0
586.8214014522207,2125.000244364236,ih,0
566.4792918656402,1354.7197316617737,ah,0
537.9794064858969,1543.057439159496,ah,0
535.7635592445457,2055.245477128772,iy,0
360.8634979033618,2073.8109774015156,uh,0
704.5027408334272,2214.563468372135,ah,1
496.37263707431873,1825.8644950723083,ah,1
412.11173534498334,1953.744611610671,uw,0
406.7576180369322,2017.3797694915581,uw,1
530.9751396615811,1460.9898966424053,ah,1
501.5123443325011,1817.9698030927755,iy,1
537.4466512355607,1586.0019457462863,ah,0
513.5214634876579,1540.9384801521567,ih,1
234.76516294237496,2204.4527404204205,ah,0
672.5333690981238,2311.758823283769,iy,0
910.4064593519387,2003.1996061843784,ah,1
568.9662070719578,1230.0059209946824,ah,0
730.44679039239,1892.2261844259122,eh,1
830.3676177881937,1635.893889114611,aa,1
649.8112929014037,1836.6968684774558,eh,1
736.0192130513036,1511.24175911549,eh,1
685.907524658275,1066.5660343458717,iy,1
406.26264473104277,2245.372744532535,iy,0
655.8692299001407,1730.0139548986647,ah,1
692.5497272534861,1926.922173737701,ah,1
539.3795822662165,1813.2729694001555,ah,0
329.4549628205484,2217.8221155634524,ih,0
443.21095757124965,1973.0324573835176,uh,0
520.9149975196906,1993.423206925565,ah,1
380.0964603233949,1206.4676392064987,ah,1
801.0072637103327,1555.8066837654028,ah,1
704.2433842923313,1930.6480295692888,eh,1
405.17049179894843,822.2618270930902,ah,0
703.6281529117232,2319.5971700876476,ih,1
833.6070836988531,1599.3125525714063,eh,1
626.9569929704861,1957.836681269949,ah,0
612.7771687892416,1527.8922517768833,ao,1
343.881577443281,2392.120439532782,ih,0
561.2380716128707,1652.1422642116138,eh,0
637.2741826909795,1825.9214262249138,ah,1
513.4076361155468,2120.1226711721943,ah,0
677.0445747855046,1814.029521537651,ih,1
486.2630112024152,1597.7517056438896,ih,0
597.7242579713666,1821.4308506906527,ah,0
719.7820631348384,1696.0811068314447,eh,1
415.3732610802674,2343.3997956283183,iy,0
484.2115357184374,1741.0470539487487,ih,1
667.6419367052075,2201.9699162936627,ae,0
445.36430126448187,1851.641430472871,uh,0
350.90622218917815,2133.048844439552,uw,1
596.9011415250202,1659.9306013782386,aa,0
488.1372216514148,1839.8114244790277,ah,0
637.8935026868046,1853.2813555711286,ih,1
655.3162295055512,1438.3488683878659,aa,1
667.2880684886478,1636.3048557798033,uw,1
542.6755434825607,1427.4432348779978,ah,1
712.4396991324845,2275.555841646943,eh,1
429.51699845404306,1523.3908822183478,ih,1
822.8629264756411,1750.292257541451,ae,1
418.52277825566824,2425.894743352705,iy,0
351.10561193083254,1529.1577484566355,uw,1
534.3542178388819,1781.07088222495,iy,0
477.37564635214846,1923.0726882592044,ah,0
664.1558567993227,2358.797251765268,ih,1
536.0551665420705,2237.91088158448,eh,0
930.8928456424821,2580.062549496919,eh,0
628.497353784842,1463.6581782161327,ao,1
609.9386999831921,2213.3258817275273,ah,1
646.518995074197,1567.339239298075,ah,1
688.6281970727852,1448.9874161856121,eh,1
676.4103685521939,2058.9455829602034,ih,1
667.3500567750276,2168.0827992224454,ae,0
732.6179489799812,1805.7099117923647,ae,1
617.4616228479825,1775.895935044832,ah,1
474.96665245756975,1650.3697625292323,uw,1
552.2028801640557,1336.0170560892532,aa,0
838.6490824096222,1949.993208184032,eh,0
562.8675209181079,1085.6503243991306,uw,1
763.345396298969,1776.8115347326452,ih,1
550.6661337715526,1166.4025134204812,ah,0
548.6016440079051,2138.19552488707,ih,0
588.5617755983094,1589.2293592077117,iy,0
561.7587756208447,1785.7826053209812,iy,0
686.9418162374005,1973.928956464712,ah,1
747.6335967903142,1496.649778826358,ah,1
448.1400933386352,1776.986819270393,ih,0
576.0853348917193,1345.0390010524904,ao,0
731.9266254718839,1471.7180091346747,ae,1
772.547126257439,2336.4741648354766,eh,0
412.095569796504,1082.165460558309,ah,1
654.1585696942511,2016.8450664767142,iy,1
745.5162275570708,1242.3337174673238,ah,1
470.4867310305872,1392.8781973411305,ae,0
706.375771047135,726.0878092502126,ao,1
871.5422104993003,1368.3914858808205,ae,1
760.6608140167586,1430.4905279873315,ah,0
550.5493689950978,1316.2841228884934,iy,1
573.2252750282067,1986.5596677495785,iy,0
763.3114167236457,2130.2514761396546,ae,1
570.9176656652762,1880.6834722403805,eh,1
555.6972881729555,1210.456339615977,ih,0
589.6410013605814,1509.2702216256716,iy,1
311.0893200240637,2270.6958675063256,ih,0
818.6477776965769,1954.8945981931397,ah,1
399.9630144651625,1887.8717464504543,iy,1
567.1301558064262,1652.0316407167415,ih,1
592.048863077747,1412.3657438419273,ih,1
626.3695991998713,1427.8408926237935,ah,1
585.136324918708,1549.5841399139817,ah,1
496.09844567290554,2323.780364343413,iy,1
611.6005000471822,2043.0384187850163,uw,1
448.7758543299957,1905.2572057057332,iy,0
628.512429723886,1615.9643614034237,ah,1
562.7602596867612,2148.7566126332304,iy,0
679.8915162033535,1495.487181627523,ae,1
758.8582599579786,1903.8864488202898,ah,1
484.14231390077714,1498.3815755326928,ih,1
456.19011234806425,1786.6405584493511,ah,0
537.4830021498644,3027.1175473943267,iy,0
453.93220893129217,1334.700258100609,iy,1
614.4147777447567,1686.4582514936794,iy,0
445.34448294423856,1476.844182504549,aa,1
714.4875887566839,1609.9195751103448,ae,1
584.1831439360878,1683.895392526116,ah,1
818.456693149054,1935.9210648356652,ah,1
591.6297372439396,2249.3636804125676,ah,1
589.6214160101104,1892.8271893319338,ih,0
719.8633439836401,883.0676896875622,uw,1
599.4493475857247,2027.0060699378814,ah,0
652.8286637922382,1392.5427150254866,uh,1
676.1450169863097,1558.0036535599736,ih,1
786.8603446802047,1854.5619082019416,ae,1
446.36734770757243,1027.678551204239,ao,0
291.627139689743,2189.7166668599434,iy,0
473.0759325662124,1523.1211346795053,uh,0
754.193127647803,1355.2205108804928,uh,1
933.6116318414031,1870.7150330475677,eh,1
713.9593392034315,2275.751802637229,ih,1
598.3213037977239,1930.4194630662137,ae,1
507.40343562352734,1602.7412316965356,ah,1
687.5904308245293,1080.8139413695637,ao,1
659.4165222729034,2301.4185078355767,ah,0
677.4900430845802,1716.7930805108713,ah,0
782.2058684801806,1886.5478912863887,ah,1
612.8250537065679,1971.4589865033374,eh,1
647.956460858579,1493.1433939477738,ah,1
777.4768159065786,1716.879233900676,ah,1
810.1065762147989,1595.178576849061,ah,1
479.0453453769388,2203.3940701740808,uw,0
628.8175676509236,1816.7381099038453,ah,1
650.5433953159351,1445.039615399924,aa,1
983.6877687844608,2136.175439896995,ah,1
570.9099787876534,1977.9181048063083,uw,0
459.467099418153,1864.2644206668274,uh,0
593.5135160785846,2438.8027073310896,uw,1
268.6174011671411,1678.4014145628207,uw,1
415.6152618416442,1171.0895575988936,ah,0
600.4327637064175,1551.0778402734072,ae,1
548.2270936678563,1361.709688139791,ah,0
776.0147472593475,1073.196792883914,ao,0
663.8169253590588,2161.37380015098,ae,1
667.4258392126935,2335.0487802081557,ih,1
773.3842096795481,2041.2514843151994,eh,0
681.2322458984346,1529.097243167522,eh,0
449.12366697060895,1894.6851613143328,uh,0
542.5561561588755,1865.7038680074102,ae,1
571.1835434937749,2478.0555130258012,ih,1
684.0908198276178,1879.8467711088747,eh,1
601.1373202989513,1749.8618171926994,ah,0
715.4060557772628,1631.2098701386772,uh,1
693.9385146641441,1695.0173470009067,ah,1
351.6970390970455,1964.7756716730005,iy,0
687.0591714259187,1972.2755095610141,ah,0
725.0163059343428,1694.872110460203,ae,1
866.580933227443,1899.010600925575,ae,1
761.5963316575335,1375.2893385645573,ah,1
705.7133908896718,1242.1153327269278,aa,1
647.876067594601,1948.322895834286,ih,0
563.700040580511,2058.0843989198565,ah,0
604.5565042369051,1203.2291690791162,aa,0
300.6563023434328,1450.252963193755,iy,0
403.9152063310964,1297.8074297970338,uw,1
397.8945230468354,1327.588916436693,uh,0
421.7308285073653,1753.3813274838108,iy,0
894.1854167872533,2055.6942486653243,ae,1
925.0265179851051,1415.467332655457,ae,1
527.8079096580014,1862.0775690740854,ah,1
599.8372675719106,1076.459090118511,ah,1
626.9276316192036,1992.1857029451135,ih,1
511.3805049694442,1512.0372867909455,ae,0
698.9975374105419,2311.1602982222184,ah,0
556.3513674391404,2211.608229407412,ae,0
686.7423668612159,1958.6100787458472,ah,0
366.2758376902931,1317.6146933210043,ah,1
448.8501931040552,1873.4828741873548,ah,0
293.2474057751065,2213.6999253878867,ah,0
529.8301614479731,1466.6120425508793,iy,0
458.4591923036702,1852.8221619835217,uw,1
463.39024575960025,1720.382149785201,uw,1
713.5050762553334,1443.3715702927152,ih,1
604.187531128697,1995.6325937240288,ah,1
445.6716426143756,1749.3324416923404,uw,0
625.7665544463916,1502.3707236233054,ao,1
635.745713722575,2025.1127830845248,eh,1
610.230545153707,1688.3118672227315,ah,1
693.8591519104278,2742.312567707391,iy,0
611.471338750513,1574.420818608302,uw,1
623.6618403568725,2400.514367087284,ih,0
1015.8050183617295,1885.4983808042625,aa,1
571.4282993208635,1786.4175084136186,aa,1
616.3028926208065,1423.8605841889726,aa,1
518.1882266026402,2063.792372677991,ah,1
629.9901205591965,1466.1445815090092,ih,1
666.1025713461585,1746.8406288347321,ah,1
679.1397846664529,1757.0822975033986,eh,1
606.4243102774632,1412.7211765049651,ah,1
613.4685104320216,2213.5372208500253,ih,0
297.35533440007816,1517.9567770213198,uh,0
733.350275428011,2279.6606981436275,ah,1
501.227180530009,1525.1694488616777,ah,1
814.8012122351349,1776.5998128655979,eh,1
430.29476644540523,1728.2234737494596,ah,1
491.41707724187614,1375.5440723058928,ah,1
659.6673372905938,1840.0575725895756,ih,1
641.125786334845,2187.1602074152697,ih,1
711.8320546071209,2216.430175700122,eh,1
895.3990676061139,2000.6392413561675,ah,1
499.51038919163597,1368.201851544241,uw,1
466.61214777018415,2096.5593211335117,iy,0
611.4148182864712,1561.9392683837523,ah,1
741.4245878424211,992.9042399740558,ao,1
560.7066463269499,1927.7464556003292,ah,0
584.8591868232692,2513.5091972628948,ih,1
458.9742190687275,2131.5017786553526,uw,0
765.4887441930789,2337.535992719695,eh,1
628.7641065497099,1202.9917850898864,ah,1
534.9210295644547,1351.4899551227963,ah,1
403.5707366711151,1881.0298371245938,ah,1
703.4861149172041,2661.2093717260477,eh,0
432.44614772563887,2107.750547471025,iy,1
800.0020693290878,1411.9608979595341,ih,1
562.1458705453833,2279.5111197182505,ae,1
444.0473082038342,1324.9900402931064,iy,1
739.7409889336543,2121.3962902963813,ah,1
593.7025911864009,1598.9712726802354,eh,0
492.2680210316512,1182.7548801319003,ih,0
343.5788164098509,2180.9685817985205,ah,0
606.1162794424031,1967.890987471089,ih,1
526.9640688160217,1291.548181099257,ih,0
110.95450682065251,546.8459791016735,uw,0
431.3289444184497,1702.8621288131217,ih,0
705.2309691778655,2370.18475552862,eh,0
911.7139538189417,1710.2665077755405,aa,1
382.16076385409536,1585.710594901004,ah,0
400.91032930487825,2534.2461037719613,iy,1
619.9147985856914,1678.0213078449522,aa,1
796.2043580230695,1754.1014370192906,ae,0
655.2891428056779,1967.7056671474318,ah,0
408.6422515755788,1283.424186757268,uw,0
563.4206349683145,1288.235048589229,ah,0
473.90834157979765,1740.185624138701,ih,1
780.8814360470287,1242.8495554126603,aa,1
677.9765428442304,1141.6352486945648,ah,1
708.6680430958146,1661.2477323034068,aa,1
499.85467106742493,2573.2476983645206,iy,0
