f1,f2,vowel,learned_cat
374.19778327639517,2167.1084969505014,e,2
490.8996732651469,1883.4764666757694,e,0
416.39603907357565,1994.7180424371593,e,2
630.683115486333,1503.2118313024223,o,0
477.85433549600157,1705.8428972454285,e,3
506.80347906154833,1285.5603187423576,o,0
580.5034313099709,2051.3088612273273,e,1
464.04848686002316,1910.5031426844835,e,1
283.4836919823995,1212.8507232439183,o,0
555.3254932201462,2049.21980788655,e,1
604.4130950386782,2074.9017976574796,a,3
400.10421599749213,1723.2923986765716,a,1
624.7219035652079,2068.802409484844,e,3
627.7911233502109,1253.7440289603878,a,0
662.1144581298583,1652.4204347860648,a,0
599.8197898757361,1652.0358785737003,a,0
537.8480133296165,1549.6679030327796,o,0
420.6615737991841,2107.332843607323,e,2
547.9671244750227,1589.491986734204,a,0
460.67882264678957,804.3387671428154,o,0
439.83045974718567,1999.8179900588907,e,1
378.5260506999261,892.5343164479605,u,0
517.7845171182593,2139.7645064803737,e,1
416.8306095099347,2072.8960134694917,e,2
928.617761040443,1750.730960025019,a,3
376.8279264637851,2649.6348572401084,i,2
430.0136536553474,2780.366835661093,i,2
708.0174697928433,2039.5789670539355,a,0
605.5748166273963,1065.3140717155507,o,0
715.5738999217164,2599.4206344583595,e,1
625.1956778706121,2424.1270530654847,e,0
626.7267026167194,2131.4887160905423,e,0
567.1502559568117,1472.372413844119,o,0
934.7243972941372,1702.8564128608768,a,3
880.8454697457809,1626.831995140162,a,3
384.84012992412124,2320.942674518654,e,2
527.4510239723936,2233.28191974535,e,2
854.8927085588944,1611.1773655743777,a,3
840.4388460003028,1395.7058258738225,o,0
364.63835272816385,1565.8450792536823,u,1
509.56131849836953,2126.506258074068,e,1
658.189539799752,2326.39285471151,a,1
223.53214380843093,2815.62508119858,i,2
795.2025969870781,1445.7548912827356,o,3
609.5627480365703,1976.056494258481,a,3
655.842245393458,2278.1893471266835,e,1
341.7816783621297,2495.161246307149,i,2
456.7520304611404,2307.2537382623927,e,2
480.59535761772497,1092.258201873281,o,0
307.7699077406311,653.0876000929587,u,0
611.385527324985,1115.0139662244576,o,0
572.8965313758315,1993.7321866770305,a,0
411.6266721381415,1154.337174986083,o,0
559.746593493755,1340.7365857296145,o,0
556.3973498689343,1924.4168162943895,e,3
343.31032335551157,1181.2937557159478,o,0
702.3169309933683,2078.311473233163,a,1
695.8373314959946,1407.2777878199167,o,0
678.8553550280101,2010.1158003558257,o,3
410.34838981528355,1441.9436706206332,o,0
792.9266342689438,1350.9437843932942,a,0
463.9676881158308,2228.12356026638,e,2
324.75629926668466,1174.665079132107,o,0
212.39735596065225,842.2488664788988,u,0
631.7209757832777,1341.1998707388411,e,0
281.93913268150413,893.6247110310986,u,0
631.0781122660662,1126.7500886251328,o,0
396.0673960002306,1928.2392153755636,e,2
594.8106987257195,1528.135055438109,a,0
767.0365286345163,1499.1380367332629,a,0
582.0217906455541,929.402837249932,o,0
742.2815438545938,1713.6436539916995,a,0
445.342854475465,2978.6820287832325,i,2
423.14892771367835,3269.1369164016514,i,2
417.8404688504237,1731.0125358229557,e,2
428.56159029168276,2266.876704320144,e,2
640.5603339884963,2125.1077324095227,e,1
368.5897565531526,1069.140621109907,o,0
365.8988808956438,2606.271278766243,i,2
401.26542941578526,2925.4535189846983,i,2
394.57697043496375,2365.342574026785,i,2
546.5160198229624,1796.353385123362,e,0
601.0728433022762,1835.402548938302,a,3
389.78666634136783,2304.6594607614343,e,1
671.9367029390246,2222.52265264932,e,1
597.0369644448524,2101.98232825962,e,1
389.83573032968195,1110.0607353517407,o,0
497.3558400807469,2278.673267845894,e,1
381.1987695288478,1258.0768230633678,u,0
412.1553823083566,1819.4485130375574,a,2
425.03646450496234,1924.5484230140005,i,3
455.9331690717143,1526.6342045446422,o,0
370.7721316227763,3283.577810572923,i,2
371.9826026616988,865.5916845286868,o,0
1034.5249399043807,1626.299556229313,a,3
1045.544169037423,1617.5098721704453,a,3
553.9365520989448,1730.396296693951,a,1
491.84790584758645,929.4888132704573,o,0
790.8262520251769,1695.596512337458,a,3
863.5727512819085,1728.3473336122756,a,3
732.6951388574623,2164.8519587946166,e,1
645.6839568401418,1636.3866542331425,e,0
524.2443770002287,1522.177450832151,u,0
600.7893427421367,1656.7014289790998,a,0
427.640852013194,1643.9276150194535,a,3
552.009912440589,1858.6765095563467,o,3
805.9305022919721,1449.066243510053,a,0
615.3318254562714,1744.4309497447514,e,3
551.4236503372756,1628.8075231540479,e,2
380.5349434468754,2500.701940567315,i,2
486.78705167605005,2321.5152465439564,e,1
366.279504851116,1056.8128554622995,o,0
658.5550352888246,1753.4400731796675,o,0
375.90596477759135,1110.4020463664378,u,0
632.9263178108386,1307.6669978578047,o,0
586.0215803265139,1283.9982093968463,o,0
818.5095565294713,1621.4825395848115,a,3
730.8928575557754,1911.68905511197,a,0
535.1565001596974,1578.0208591776645,o,0
462.6816067616608,1857.3858369055656,i,1
389.62789206513503,1924.8450298852488,e,0
284.1223764869263,1296.33374779034,e,0
474.0838955327404,2011.9100115294714,e,1
855.6172028730924,1631.4431727422036,a,3
401.73384700605635,1452.0948857417911,e,0
391.4899766259797,1931.3435115424218,i,3
462.70986754505606,2492.8567678710965,i,2
609.6328172402929,1827.1457921047227,o,3
324.97745383229517,1800.0595537609688,i,2
475.52720757775717,1128.969768514448,o,0
347.227768175042,877.094244221509,o,0
442.40156818148694,2110.674160888294,i,1
483.5929021264417,2616.431051747119,i,2
522.3069994685679,1472.4789111523876,a,0
610.7861228030248,2139.5347266338713,a,1
545.9923598128916,1075.1582153791092,o,0
443.10421340517524,1616.0763844531111,a,0
614.5970155143572,1774.9926130194444,e,0
608.8098090576951,1868.3700034594804,e,1
540.0194329303595,1754.3677781107133,a,0
475.833248325787,1674.918595452478,o,3
432.4405236633375,1940.8553829537498,e,1
634.0060198022542,1297.4819343465626,o,0
515.1171364610204,1760.3681707109095,e,0
456.7491236914455,1645.3994121001044,e,0
525.2577396668308,1695.7951241101414,e,1
636.6820404297616,1617.072210916448,a,0
496.7689120707855,1849.1809650519185,e,3
607.8050553431725,1383.998662415962,e,0
450.0533950253172,1935.7415022076282,e,1
824.9975131805932,1472.5892908986827,a,3
767.8852755529177,1436.1297662163988,a,0
527.1545922445041,2350.1421764843167,e,1
674.0448406985207,1832.0407308190968,a,3
468.6910132739762,2222.8262139539256,i,1
873.6412921533088,1757.8683673736507,a,3
584.9426300130732,1423.9635618535851,a,0
559.5856133708096,1475.628868849849,o,0
577.8673182755612,2379.1489312066788,e,1
612.367452952974,2008.2813383581988,a,1
602.9466331027477,1765.808246019143,e,0
567.2877478557378,1770.0088633420817,a,1
462.34676099303897,1709.5187605425078,o,2
388.164420658221,2170.9283604570364,e,1
301.02257363154877,2484.761359648603,i,2
460.84088526212315,2302.2826550214277,i,2
716.3967186786181,1797.1741339958726,a,3
479.26386752695817,1917.1440996551985,e,3
692.256306891516,2191.0008877843425,e,1
852.4753161369442,1466.6166856392383,a,3
527.0342889745083,2415.873776267706,e,1
701.531935218192,399.77183335211964,o,0
546.717610095095,2106.357599796348,e,1
497.785684906652,2970.7362548892393,i,2
608.7087812138412,1678.2169734287459,e,0
587.4627178980616,2266.1185289132627,e,2
674.6620304889541,1827.891445524584,a,0
444.72359689385644,915.8562106483967,o,0
553.494852529823,2192.132494196951,e,0
317.3914989280373,1696.6205581494207,e,1
743.8633771305011,947.5980929073593,o,0
346.9602987057047,1572.741569603214,a,0
432.67396970056427,2316.9436874328158,e,1
615.111443427561,1886.2264046153894,a,3
725.8562888342822,1691.409919529358,a,3
602.9114358923115,2016.472376035702,a,1
420.5868014718483,1886.7993391534526,e,3
934.5843600025416,1883.8836429335693,a,3
505.3235109816213,1758.41310025207,e,1
732.65795124431,2065.0660929004116,o,3
504.6392918335263,960.7783726465523,o,0
388.2885656581749,999.7991187928188,u,0
391.08476808777516,1332.6767229216332,o,0
647.6647882856972,1238.3172834212016,o,0
849.6028354582853,1646.2485935001614,a,3
623.2161585007916,2390.6611106442865,e,1
367.90455564631463,2068.8371567581407,i,2
750.3645260171315,1665.6569144290486,a,3
583.6902495816845,2250.2559522248766,e,1
706.6581964900084,1963.090239540929,a,0
647.5538911424796,1094.4577994260067,o,0
595.8637210899578,2236.3880976731402,e,1
562.316811735506,946.2897894120333,o,0
583.9939638905902,1850.7946585158452,e,0
491.20329831804014,1530.2100423227332,o,0
630.913523092643,1784.462813656246,a,0
654.1899975998936,2186.78951558014,a,0
624.6390911298304,1475.2777001449354,o,0
384.36423669304895,790.9110504547332,u,0
564.8821636178013,2123.489748936742,e,1
663.330990903748,2719.001837775555,e,1
496.59219541956946,1490.1406496716797,o,3
368.42859794853234,1957.9810989410532,e,2
421.32302619579184,1549.818927230032,a,0
692.685860488972,1802.7633816652015,a,1
495.5725504427386,1780.3035126694058,e,1
480.62638962383585,1872.3726144627663,e,2
410.21425588760536,1978.4978135719666,i,2
545.9725145477295,1820.055224466294,e,3
344.2695365967636,1336.562938285041,o,0
667.600735052145,2536.834955269137,e,1
218.93433730052408,2980.5610598132757,i,2
386.3283392602544,1380.1481524827218,o,0
528.750090706593,1939.2357585659443,e,2
492.774064335877,1369.4226980019885,o,0
613.1511493905633,2164.549228610779,e,1
829.9592542799381,1426.0154686156325,a,3
892.3406302230024,1676.5092221398802,a,3
394.4841338153692,1965.9627510317466,e,3
485.7143381919552,2727.308267802523,i,2
898.930426888788,1531.2224604934702,a,3
614.4711603527221,2023.0911962498888,e,1
411.4055347037158,1189.8116814236873,o,0
342.9687516378948,1387.4946708929074,o,0
437.05709613951035,3088.814817754176,i,2
412.8792606155324,1931.0869493032706,e,2
635.3573389257496,1889.2379672018812,e,1
497.62491848686994,1973.994509480991,e,1
791.3912466711975,1830.780195809222,a,3
518.8715505641528,1963.9985739088363,e,0
914.9662087856323,1629.2832568318277,a,3
608.6159224602195,1607.7355655067586,a,0
373.8443490916295,2492.209413343485,e,2
406.3508632233355,2519.277534083445,i,2
632.897151145772,1342.041540465098,a,3
600.5616135893114,1715.6160879435015,e,3
578.9486599296756,2424.9033408176833,e,1
575.5719504145671,2168.8549084698107,e,1
461.1206808001878,1049.6513796576016,o,0
519.8063294191151,2164.224306749984,e,1
473.8710319744238,2091.2379409125806,e,1
426.7880202755563,1120.0844778506037,o,0
880.9981225108028,1837.8444108681938,a,3
665.8946658151456,1685.8263776102272,a,3
648.7213776796898,1864.071416873863,a,3
368.94259343393,1717.5068136009015,i,0
359.6657806918165,1698.1818528816834,u,2
239.9250965999597,144.0741402567669,u,0
525.7353006496303,1035.8716845150875,o,0
749.6325326904048,1744.3507353027476,a,0
627.8987597749699,1340.3999305316456,a,0
624.5316549897861,2282.0744634827897,e,1
348.9040885694461,2373.1812360097397,i,2
626.3340929384171,2309.28563538628,e,1
473.6643611993115,1689.8382282045804,a,2
502.13402581474827,1408.7388510549574,o,0
361.7384126528492,1138.483967356428,o,0
542.910101371777,1974.9043867553291,e,3
866.0336622029431,1424.1711305041563,o,0
401.2698077153324,1796.6735907639595,e,1
647.8306287583723,1920.9160525640098,a,3
507.7306545584496,2251.362609899964,u,1
605.5639280367085,1631.5588826624305,a,0
476.97807588070316,1269.3965638880538,o,0
342.6052496517457,811.552726627898,o,0
643.2597558579583,1756.5595033011987,e,0
420.95791041339874,2092.095892914611,e,2
670.4992189041359,1146.5156202229896,o,3
476.7324265866984,2776.1063440364037,i,1
936.6283555349806,1977.7579655519728,a,0
371.26138559037986,1458.9627592180027,e,0
554.158613263148,2179.200461278454,e,3
287.3096339671286,1075.7102638242795,o,0
587.1645233170175,1253.1954648948822,a,0
523.416370473861,1145.7219152269727,o,0
764.6636204889992,1427.564689184751,o,3
470.73452255066496,2185.316221753174,e,1
473.54936054041207,1468.6570468348666,o,0
600.2217352395785,2265.8164456135323,e,1
456.02721852577406,2562.0843030646097,e,1
367.399031686125,1430.4630239578964,o,0
520.0378730564897,1559.9284328450437,o,0
587.9487182823989,935.7705624980954,o,0
673.4249358768327,1535.7526793983043,e,3
520.3986922209479,1998.2107087433399,e,1
482.2850327051698,971.0986076203346,o,0
664.4348896618345,1866.824391510242,a,3
408.22871163954414,1526.5994375236933,u,0
757.9922669710962,1389.8026920203856,a,0
930.8136280817306,1570.2008135960332,a,3
388.70303983407575,1907.0984213408553,e,2
366.0885205256239,2117.7834141012227,e,2
677.4569247219206,2453.0068892829236,e,0
858.9258677370694,1622.0057516163774,a,0
692.8779484303968,1050.2832756372543,o,0
370.2079241861539,2561.3829838947654,i,2
548.7036186729077,2554.682298553071,e,1
707.2669511491385,1827.914588221631,a,3
573.7912053980212,2126.472420099901,e,2
341.4876325799246,1353.2137232906516,o,0
785.54921745967,1462.2313940508977,a,3
897.126997511833,1659.1159309876073,a,3
482.11446956955524,1779.9311800317523,e,0
429.9152701778585,2420.6535256278357,i,2
611.9956089501657,1718.5704939329294,a,0
504.26296698277474,1844.5042385831935,e,3
639.9490612462873,1776.756921106414,a,3
594.3013377213429,2496.873509457437,e,1
394.17270979794876,1125.1048352729483,o,0
706.7338903154301,1782.4666568913321,a,0
439.4803525498028,2719.2245259553843,i,2
800.5697334098948,1622.0942979418362,a,0
717.5492428482502,1906.026373818485,e,3
353.1150935571478,1621.4605590145861,o,0
360.29006422132187,2256.47900433219,i,2
747.3691256950121,1574.2857439594395,a,3
405.62714301565,2343.666910827661,i,1
424.48720535603826,1849.4124973837027,a,1
828.4825164165009,1473.1505069256675,a,0
314.59178944382217,1028.9234584594426,u,0
333.80704146349353,1197.9405717151321,o,0
557.5167990379658,2084.345312247254,a,1
430.17932552401857,1570.5335255175903,e,2
498.4652784955951,1671.2986056517407,o,0
467.39239766128526,2735.748554332484,i,2
547.7601344947302,1317.6905917190443,o,0
475.3173174936547,3215.9164086004935,i,2
878.3334046309512,1653.215767730371,a,3
707.529282658118,1317.0686977722894,e,0
516.6621127522585,354.40850574890453,o,0
483.88458499810883,2082.8843988325907,e,1
369.31115730536385,2754.384296521742,i,2
566.0446308849694,1788.6505503517558,e,0
786.0338857460098,1835.2487651080364,a,3
328.5723621348731,2675.3516996024828,i,2
880.6816259960929,1958.4300478381588,a,0
317.22488724502887,1771.2027138664907,e,2
549.6784461311988,1345.946384255886,o,0
711.2552017740393,1289.497749062048,o,0
1080.6663584175412,2110.162447151085,a,0
623.4727136599837,1930.5337241330164,a,1
577.2142970715595,1403.3809476766562,o,0
382.3859947856044,2648.4805039178623,i,2
712.3132201103443,2518.737504819565,e,1
595.0971144487572,1898.1727695275547,e,3
927.0400346728009,1804.199191622844,a,0
516.1008629491997,1352.9840435340725,u,0
620.4719024209121,2255.865494935912,e,1
574.4172160611154,1122.84114067547,o,0
601.8896024170734,1507.1955726701644,e,2
817.8424469604453,1390.6833470882484,a,3
695.8467919484494,1516.9641850447435,a,0
918.404515558493,1676.775545788601,a,3
535.1047539249972,2299.546745378219,e,1
408.85435613349,1433.349198968749,o,2
639.4757842888091,1915.0047082483165,e,1
535.3094096725788,1485.928680870844,o,0
482.1047439217894,2250.7817486458716,e,2
410.2623972587302,2627.1655234317386,i,2
459.7999164821327,1537.1434932478153,a,0
589.3714071032518,2264.3058898574754,a,1
798.0959975552443,1469.1696339283415,a,0
506.64656791865093,1580.5208374672234,o,3
666.2984966099328,1756.2652861981437,a,1
608.4886329351243,1353.213439960372,a,0
539.43635803297,2479.503732901353,e,2
656.5255334455247,2006.9179406603182,e,0
517.7246482592165,2040.8507131325216,e,1
503.9494381637702,2245.9311428029564,e,1
486.5095478661249,887.0758747181898,o,0
542.6510625431539,1812.351590070922,e,1
420.4961037675013,2305.768220387459,e,2
381.61917676581845,1214.3608008386204,u,0
504.06566959251137,1965.2093974107695,e,2
449.7242638502895,750.7778975291151,o,0
623.5224699889466,2313.4122048642944,e,1
600.2008725362227,2024.8835492127753,e,2
456.3319265167711,2135.66106039615,e,2
619.7351410587489,1814.4114656691315,a,0
385.77169425600107,1211.829436659995,o,0
858.3484264976062,1753.1977200856613,a,3
711.0760276639566,1627.818104468371,a,3
734.1349335417046,1686.1057123427142,o,3
572.4994210981152,1957.4228344648259,a,1
379.3554146582283,2418.546562709302,i,2
240.00768368465532,3120.9638726416997,i,2
632.1420749353433,2423.8126123902102,e,1
522.3280416551232,2095.2228582775456,e,0
824.443831054682,1742.3943367733082,a,3
478.289907282659,1415.0460247704623,e,0
387.7514723069912,611.2052369638334,u,0
755.3193625465694,1556.614337592602,a,0
620.5164651680484,1360.3699432926658,o,0
540.6900742650768,2193.447780231796,u,1
532.1323819823094,1957.9465985602826,e,2
458.02941835412895,1140.2495733878172,o,0
614.3745260789078,1836.2668135694344,o,1
700.3578959554072,1698.382208952717,a,3
395.806158204892,1287.8357138825863,o,0
522.9964947686251,1882.2173324556372,e,2
607.7746561028631,1857.0565765609733,e,1
581.2308556890574,1757.6646175031763,e,0
516.658085539452,1860.6523011678212,e,1
489.7613582951045,2269.0469851745715,e,2
402.39814260849073,1852.619318695849,e,3
312.1653078795023,2487.5830251537295,e,2
478.13934459292506,1558.8623358012824,u,0
712.3847662464822,1711.270886724623,a,0
837.5053416539618,1632.7168202734042,a,3
479.7896500839416,1264.3993836338861,o,0
665.0445667526088,2250.1846010430777,e,1
1063.68389671044,1830.8199895989276,a,3
332.07701562786986,2727.75171311462,i,2
614.5344803794203,2245.3091969783536,i,3
656.9077311131779,2116.5858018303325,e,1
739.0956797742421,1339.7034117312446,a,0
313.0693759479978,1293.042932075683,u,0
622.8049911472928,1539.4078104025805,a,0
671.8539189777912,1054.6596614806938,o,0
555.3943794706659,2129.6328923861734,e,0
437.61346044269845,1005.1744838144571,o,0
585.6301395477955,1936.0571950631802,e,2
586.5744354227803,1828.0585896661992,a,0
634.4526033543204,1687.5855336583336,a,3
591.0300425418993,1529.1259944311455,u,0
652.9689575709191,2672.954204542629,e,1
884.8278498994017,1796.5939750804682,a,3
334.8342134962028,2149.823051283729,e,2
681.684599846674,2293.721433930294,e,1
729.3569173828441,1637.900060453098,a,3
707.4687536981979,1503.13663229173,o,0
408.47704745850365,708.6330415264049,o,0
418.673660172293,1189.977459748766,o,0
448.9378702536959,1892.0215908793605,e,2
609.3765436230049,1525.18501008939,a,0
500.5812124572918,1331.9859983855758,e,0
553.1017917948063,1827.4399111319203,e,1
506.8217123073577,2006.2090205555057,e,1
725.9821767631443,1800.4580135339434,a,0
354.399040604233,2467.2878686320546,i,2
571.8398260984161,1926.7263035442352,e,3
843.3326758838406,1646.8821834835928,a,0
388.66006948569895,827.7495740313839,o,0
1015.8107769513654,1707.6927442075666,a,3
639.1316627004837,1594.4643731670035,a,0
519.2255454068408,1254.3287104904737,o,0
457.05253393764417,1135.1277792862668,o,0
732.9821346231984,1810.7889465125345,a,3
529.3917240399498,1113.8696262025926,o,0
321.99795422703863,2050.052499001668,e,2
330.4304362113911,1239.3746388797763,o,0
404.30110139354554,1642.0727163183335,e,0
566.9148839471593,2102.3808903277054,e,1
409.3476943888076,2493.3160239260915,i,2
725.699998028812,1366.7373240401632,a,0
456.3102996367688,1732.9097886149102,a,2
546.1880927641295,1872.4853173996448,a,0
637.5670084029574,2034.4935048540763,a,3
657.3126460965397,1973.9624346829712,a,1
440.35766589392586,1318.269136354611,u,0
639.4245329571143,1992.866117656446,e,1
349.60205459889403,2239.2531521733604,i,2
528.2349890221584,1953.8912965837476,e,1
567.9282729676994,1652.5499952764762,e,3
737.7955417993876,1311.0103006900456,o,0
620.630698729201,1768.197571320676,a,1
427.4833605569843,1295.1317172927766,o,0
306.1664259044876,2754.6665104156423,i,2
462.75786772872453,2651.356678261568,e,2
905.2953818554691,1505.3853576374609,a,3
559.140880948558,1781.5552512426386,o,1
618.5360096256223,1528.2110839644365,a,0
627.7885035558126,1274.274195347696,o,0
551.7124046992581,1773.8736520671807,e,1
459.65720809489846,1175.8149343389878,o,0
643.2006934468803,1963.095639300599,e,3
490.94923845711406,1745.7616420584104,a,3
643.7738160722279,1924.2613701103512,e,3
512.1243244993054,958.4466013766203,o,0
227.1103629182315,1042.856155372107,o,0
715.6951872198491,2473.3141463395896,e,1
468.2124756797797,2406.2235303181274,i,2
338.063410461771,2065.013178509569,i,2
439.8877750454201,980.4772012728654,o,0
612.1815645394253,2219.1172226520353,e,1
476.6653576879588,2429.8512850920933,e,1
616.295823032264,1972.0898559934296,e,0
413.99651771551885,2270.6136151415467,e,2
571.5958225628681,2417.145901449732,e,2
785.817839517515,1773.797361601934,a,3
443.08887841534795,1536.4176340776448,o,0
392.7789024541912,967.1709959833099,o,0
437.6739027480764,1432.8073495030617,u,0
639.2055951301469,1489.0418412210029,e,0
749.9563245936811,1901.9647173602377,o,3
483.8053281155382,2096.381367453847,e,2
290.03537998513195,364.31155311347675,u,0
407.05545831915094,2223.218422484409,e,2
708.8546723026999,2196.6125415413126,e,1
934.9376233976648,1778.5349503615391,a,3
873.3293753666397,1726.9441616674226,a,3
398.1756044589905,1235.8223606061754,o,1
635.2849398861077,1360.6865579240152,a,3
425.60552307443623,2211.6573071683565,i,1
497.1317655559932,2059.5094546835658,e,1
683.1258966613836,1774.8405890954782,e,0
275.8564120303532,577.889685339209,o,0
622.6010282923577,1519.4010140305145,e,0
219.30354924459584,2090.0736617145294,e,3
805.3470952675444,1645.981876056107,a,3
414.98234001392444,2257.0739580875415,i,2
485.2670067950942,1213.4578951808273,o,2
673.3634424905086,2577.419505805379,e,1
586.0520128456251,1912.9972668721264,a,1
362.5707480571855,1772.5319698715234,e,1
666.7238889330304,1587.4012995517573,e,3
591.2173282698369,1521.5529540359444,e,0
666.5898803125406,1888.236527933505,a,3
917.7355185497804,1532.518252036956,a,3
620.2312619868129,2347.0404279083796,e,1
324.6671114409446,1486.480951347834,e,0
695.1526684840654,1680.2741967225659,a,0
642.5302296171753,1709.828420195662,o,3
392.0184431350668,2262.3042998443298,e,2
851.0782836834236,1607.7357014599897,a,3
682.6324702123216,1049.3328855689258,o,0
473.6457832929407,2274.3763556887775,e,2
