iteration,log_likelihood
1900,-90371.18161406742
1910,-90097.30774078226
1920,-90207.56846164467
1930,-90005.57409549138
1940,-89986.75542980694
1950,-90118.12332597023
1960,-90085.3511899524
1970,-89917.27296993435
1980,-89983.29899261797
1990,-90055.43095991842
2000,-90071.0648646499
2010,-90021.60021428239
2020,-89889.55709712597
2030,-89906.09210151937
2040,-89887.72696733614
2050,-89723.0578677863
2060,-89651.7064040401
2070,-89700.5761457847
2080,-89592.0994497704
2090,-89554.82324011734
2100,-89484.29511146911
2110,-89417.64198661795
2120,-89528.98518904633
2130,-89476.02930313282
2140,-89803.33382240326
2150,-89491.77019417165
2160,-89294.32043596491
2170,-89479.67087006095
2180,-89648.13816154079
2190,-89303.700977888
2200,-89358.81502085972
2210,-89346.45543660215
2220,-89355.12244808517
2230,-89478.57500595631
2240,-89427.08732405154
2250,-89393.70818542762
2260,-89369.62059312325
2270,-89479.51720539872
2280,-89397.7262132097
2290,-89346.84991067322
2300,-89460.19294230465
2310,-89179.65211731341
2320,-89293.98314734857
2330,-89147.37663410846
2340,-89142.17769382689
2350,-89064.74034550974
2360,-89142.74797943552
2370,-89117.88942430487
2380,-89172.09111462996
2390,-89004.29848590893
2400,-89209.43909986506
2410,-89001.8010980913
2420,-89015.8364003609
2430,-89009.55115359249
2440,-89038.7874089949
2450,-88910.86651921415
2460,-88969.4914120155
2470,-89054.3717184342
2480,-88827.65188333654
2490,-88755.17266154221
2500,-88824.93191129694
2510,-88841.3164104159
2520,-88809.83023885684
2530,-88797.27303627558
2540,-88899.94391693319
2550,-88664.09358689308
2560,-88590.93849445846
2570,-88667.2185618856
2580,-88623.99533542006
2590,-88560.95601494546
2600,-88615.16171349233
2610,-88640.80278206604
2620,-88809.4363594368
2630,-88588.27959006878
2640,-88626.60786861458
2650,-88620.05293847967
2660,-88397.17152383528
2670,-88698.55147285131
2680,-88368.10811828887
2690,-88467.62252141096
2700,-88489.16149200135
2710,-88406.53724725125
2720,-88362.07047637946
2730,-88340.51226721445
2740,-88301.0332547221
2750,-88250.88940687149
2760,-88291.23268226585
2770,-88348.17938053324
2780,-88343.36622861944
2790,-88198.6767895853
2800,-88114.49577283076
2810,-88180.91133050536
2820,-88224.74224545466
2830,-88130.04765464127
2840,-88092.03865169811
2850,-88277.05940669315
2860,-87909.013008705
2870,-87831.0128451346
2880,-88074.57932540654
2890,-87769.01718724321
2900,-87992.02398895955
2910,-87921.89826831606
2920,-87667.05087275896
2930,-87886.63591409946
2940,-87469.43019579719
2950,-87310.13503680528
2960,-87693.34636334315
2970,-87806.77893300167
2980,-87720.96353561491
2990,-87956.7724771765
3000,-87739.54055417304
3010,-87620.33789336793
3020,-87538.15658316208
3030,-87604.81066874502
3040,-87635.13757583161
3050,-87540.61188828366
3060,-87676.9348669704
3070,-87622.58270458074
3080,-87578.68799372273
3090,-87681.23582477438
3100,-87673.28330729221
3110,-87639.42806233493
3120,-87797.8707659064
3130,-87576.86226373793
3140,-87590.02332183087
3150,-87541.80117166876
3160,-87587.59758078397
3170,-87406.55165965567
3180,-87721.43173659846
3190,-87720.57290269344
3200,-87579.23022543568
3210,-87426.73218406927
3220,-87595.57274082639
3230,-87512.28009130318
3240,-87567.82519413557
3250,-87557.45147670705
3260,-87567.89322411295
3270,-87572.2928650312
3280,-87475.90708089648
3290,-87669.44445373715
3300,-87588.26032247856
3310,-87312.76819773101
3320,-87444.67130363143
3330,-87319.7987473562
3340,-87474.45503310986
3350,-87435.13859894627
3360,-87232.15187545956
3370,-87511.90955968671
3380,-87274.3134415354
3390,-87137.48868304628
3400,-87357.9811358686
3410,-87244.84524127474
3420,-87339.20726749116
3430,-87271.3903534492
3440,-87393.86944988187
3450,-87245.653662997
3460,-87233.23789409155
3470,-87273.40819317782
3480,-87247.71532524696
3490,-87208.62649540917
3500,-87311.91519882184
