iteration,log_likelihood
5960,-80711.71038214656
5970,-80944.96902777239
5980,-81467.79484549434
5990,-81336.06831172548
6000,-81301.82654554959
6010,-81150.17885418376
6020,-81331.22392830628
6030,-81320.51318135142
6040,-80954.51680269194
6050,-81018.6014074972
6060,-81136.94877944113
6070,-81024.73377024812
6080,-80672.12195119422
6090,-81063.8647275873
6100,-80902.12374978948
6110,-80804.62562857238
6120,-81049.48607350484
6130,-81347.97563159109
6140,-81121.74252625518
6150,-81103.27083025739
6160,-81348.233702576
6170,-81177.52438607671
6180,-81240.03800023155
6190,-80828.15079842992
6200,-80865.23808623599
6210,-81065.14679625876
6220,-80913.43515745204
6230,-80639.35506733645
6240,-80991.53751815634
6250,-80822.75501753666
6260,-81222.82232635542
6270,-80440.86727394004
6280,-80595.76693880279
6290,-80354.46039695042
6300,-80546.11564672596
6310,-80745.89934368446
6320,-80206.14603613412
6330,-79979.32770646112
6340,-79934.92844815017
6350,-79901.54344803904
6360,-79883.02142611149
6370,-79887.29257636216
6380,-79823.83703994364
6390,-80267.38979576642
6400,-80022.29000609716
6410,-79912.66313811277
6420,-80161.1996610039
6430,-80555.34665001876
6440,-80327.34396156957
6450,-80189.62506630174
6460,-80006.24207691014
6470,-79622.02941136548
6480,-79922.26655186346
6490,-79820.62822678883
6500,-79739.26150789355
6510,-79447.99642143237
6520,-79601.9581409991
6530,-79436.06463112631
6540,-79700.38213598252
6550,-79752.92442150037
6560,-79262.15061979339
6570,-79459.29199218233
6580,-79366.11762771697
6590,-79566.51504890373
6600,-79327.94955292225
6610,-79402.62146319966
6620,-79156.85809249413
6630,-79115.64703109807
6640,-79464.34221775291
6650,-79376.2003578048
6660,-79237.64910227929
6670,-79062.35106748399
6680,-79416.52891176897
6690,-79421.60059714981
6700,-79142.15100392405
6710,-79470.69454321646
6720,-79321.19895887557
6730,-79773.35841975034
6740,-79471.6679285918
6750,-79223.22256620316
6760,-79164.16696915362
6770,-79303.65025393185
6780,-79127.1616256614
6790,-78979.49042192259
6800,-79329.51197683417
6810,-79241.92873759873
6820,-79170.7908663881
6830,-78948.9290966714
6840,-79071.36219902027
6850,-78932.30796712809
6860,-78954.20535889457
6870,-78859.11434080558
6880,-78762.5229237334
6890,-78763.25538988791
6900,-78390.19364638282
6910,-78165.47076455108
6920,-78366.81260395961
6930,-78346.1540967332
6940,-78538.42233327829
6950,-77980.42651443879
6960,-78606.85487662914
6970,-78461.47476389
6980,-78615.88172125402
6990,-78794.55145265009
7000,-78468.06159400086
7010,-78341.19464814474
7020,-78235.96041551088
7030,-78234.66121584957
7040,-78308.4094166211
7050,-78200.20758070902
7060,-77892.95998333645
7070,-78032.83081902986
7080,-77670.25708999165
7090,-77806.75076199019
7100,-77727.95805437169
7110,-77838.48047915257
7120,-77962.33203811587
7130,-77719.49209406922
7140,-77843.86786490557
7150,-77710.72890841524
7160,-77674.41576942612
7170,-77696.15757134708
7180,-77390.99695792796
7190,-77342.2815070831
7200,-77118.12527272111
7210,-77276.858269765
7220,-77067.81393557531
7230,-77027.77948725715
7240,-76748.88794116341
7250,-76543.95772928488
7260,-76677.52976207531
7270,-76913.41686398747
7280,-76740.12488885524
7290,-76685.4703289223
7300,-76783.06409929715
7310,-76689.08639173063
7320,-76896.13149974411
7330,-76795.18830024301
7340,-76959.10076105103
7350,-76721.12848423036
7360,-76880.89264568873
7370,-76817.94447982957
7380,-76814.31013628244
7390,-76826.76009230319
7400,-76638.18066070517
7410,-76177.24399822911
7420,-76435.06077931567
7430,-76232.01482295709
7440,-76380.78238447844
7450,-76153.2340565299
7460,-76434.14392228241
7470,-76354.54220165241
7480,-76362.06260479602
7490,-76789.76123186073
7500,-77120.12967930944
7510,-76821.45452444676
7520,-76238.81581485872
7530,-76539.20765965042
7540,-76207.68594457672
7550,-76348.69383552315
7560,-76756.44235087156
7570,-76724.16008362459
7580,-76491.85762787802
7590,-76413.93587139655
7600,-76788.99301660115
7610,-76483.74302138097
7620,-75936.55112636824
7630,-76196.68072162372
7640,-76284.9459984684
7650,-75972.01890723892
7660,-76070.39382070121
7670,-76114.34434610975
7680,-76531.80559687359
7690,-76205.51988783441
7700,-76397.65625860193
7710,-75932.37041974928
7720,-76174.10099114392
7730,-76047.52256364911
7740,-76147.99219790417
7750,-76440.52837571353
7760,-76316.69630022155
7770,-76034.7489815268
7780,-76069.88025614836
7790,-75925.36034491086
7800,-76531.63589572723
7810,-76230.38988065666
7820,-76197.9539423253
7830,-75788.40303227809
7840,-75885.59891285378
7850,-75798.8272634437
7860,-75549.28366015354
7870,-75667.49729829845
7880,-75931.49401909794
7890,-76115.88203374096
7900,-76042.73421528058
7910,-76131.23481159694
7920,-76169.55208104798
7930,-76125.09271849654
7940,-76313.68378170373
7950,-76064.62862705579
7960,-76090.2172424095
7970,-75895.33107722801
7980,-76221.85716284937
7990,-76086.41174777366
8000,-76044.26701907828
8010,-76074.75591425976
8020,-75850.83574143481
8030,-75894.92802799234
8040,-75691.10997933341
8050,-75542.01703911443
8060,-75395.33957510267
8070,-75410.1899652716
8080,-75442.31223279468
8090,-75290.75216656282
8100,-74879.65239093357
8110,-75065.3858433394
8120,-75086.86710262537
8130,-75121.92182147388
8140,-74754.7423633947
8150,-74700.76340983604
8160,-74790.40446306858
8170,-74503.43874004974
8180,-74783.72967950176
8190,-74447.33052086954
8200,-74488.31788732379
8210,-74680.81333586713
8220,-74819.34863544405
8230,-74333.81231541204
8240,-74298.20432480171
8250,-74370.43188410524
8260,-74180.13683147007
8270,-74231.99604906295
8280,-74015.59750084288
8290,-74424.50761461217
8300,-73951.58227807419
8310,-74517.85721918974
8320,-74504.24761896058
8330,-74599.25100145423
8340,-74470.92704278023
8350,-74652.58098096185
8360,-74411.47558995201
8370,-74378.9216568038
8380,-74626.44355885821
8390,-74460.3054444222
8400,-74362.13948816273
8410,-74136.95998905966
8420,-74334.92390727857
8430,-74509.91524671225
8440,-74160.6840268918
8450,-74333.52237647852
8460,-74433.91282488774
8470,-74319.04809351126
8480,-74467.03171717236
8490,-74239.20585784661
8500,-74218.28058060592
8510,-74126.81840575719
8520,-74210.71336405457
8530,-73877.67781575935
8540,-74012.9384353415
8550,-73940.92509964043
8560,-73840.58327287507
8570,-73870.26614441094
8580,-73736.43900127093
8590,-73780.33745067977
8600,-73779.71577317975
8610,-73504.8756955869
8620,-73776.14290438492
8630,-73531.78082601013
8640,-73629.09445929884
8650,-73499.06502825997
8660,-73530.14006449301
8670,-73527.68820620285
8680,-73076.98896675705
8690,-73290.1922477784
8700,-73163.15821098491
8710,-73360.94475135813
8720,-73502.37252267874
8730,-73229.61478641187
8740,-73368.88323065649
8750,-73327.20758910888
8760,-73552.29472938723
8770,-73447.41045177993
8780,-73488.04530206097
8790,-73558.8709729091
8800,-73402.71779244908
8810,-73511.83120656035
8820,-73452.01549038157
8830,-73427.3706678019
8840,-73306.72439854562
8850,-73556.87683990292
8860,-73716.8496906569
8870,-73654.88415816156
8880,-73526.89200776302
8890,-73418.08771128362
8900,-73479.57098038176
8910,-73396.86650748021
8920,-73357.6255027435
8930,-73502.78835235312
8940,-73453.4239552786
8950,-73514.86411320479
8960,-73557.8814810026
8970,-73444.39083510313
8980,-73515.0440999058
8990,-73491.6713224606
9000,-73457.96394224493
9010,-73455.10576821919
9020,-73434.56114918456
9030,-73498.59098134536
9040,-73435.97952317182
9050,-73353.72833859606
9060,-73334.79830715964
9070,-73514.23815602368
9080,-73382.53495097083
9090,-73579.15061902124
9100,-73447.31151376017
9110,-73527.85294767625
9120,-73481.6870897293
9130,-73512.64971173386
9140,-73593.283046241
9150,-73516.05775825794
9160,-73744.80320307301
9170,-73729.67401279818
9180,-73570.58611896422
9190,-73420.72695314034
9200,-73596.29354153188
9210,-73586.0312539475
9220,-73490.74836329737
9230,-73513.52908150751
9240,-73474.95042220663
9250,-73532.60827405265
9260,-73409.86367579755
9270,-73451.24360170634
9280,-73680.82189251122
9290,-73459.54099482781
9300,-73360.26629749827
9310,-73458.61745532713
9320,-73492.28269014304
9330,-73638.32563766869
9340,-73370.77980451784
9350,-73511.94642218207
9360,-73511.33669862189
9370,-73493.24624413342
9380,-73600.19684468515
9390,-73356.43077917196
9400,-73438.19447655758
9410,-73323.93724732171
9420,-73644.2922074376
9430,-73464.2119215751
9440,-73523.45423280864
9450,-73388.22374001198
9460,-73346.56792026143
9470,-73340.57313245849
9480,-73516.59986746518
9490,-73494.73680397322
9500,-73384.57679807548
9510,-73195.95329905607
9520,-73260.78002749683
9530,-73294.77961002785
9540,-73469.67411379557
9550,-73564.99848552435
9560,-73380.20191209951
9570,-73440.38829270126
9580,-73420.68238855866
9590,-73333.71424639093
9600,-73585.90572903545
9610,-73601.61784992731
9620,-73514.28863482624
9630,-73452.54311308308
9640,-73667.33033729214
9650,-73657.1296248244
9660,-73758.29344194545
9670,-73674.48582637713
9680,-73464.69100388321
9690,-73684.53497467349
9700,-73442.25397050579
9710,-73614.11167814865
9720,-73592.89028273718
9730,-73605.75876656437
9740,-73601.62272494138
9750,-73581.6429228611
9760,-73538.09262375967
9770,-73606.5021224248
9780,-73550.410929749
9790,-73639.08780119888
9800,-73688.46975812741
9810,-73534.46722725617
9820,-73548.52539105846
9830,-73694.06289254125
9840,-73562.32770580612
9850,-73506.61118422348
9860,-73433.06564037231
9870,-73811.49761952845
9880,-73370.6727675127
9890,-73516.53481874881
9900,-73550.13790161959
9910,-73611.16657367237
9920,-73444.79127505884
9930,-73510.66295967915
9940,-73374.10658243441
9950,-73411.34761153707
9960,-73534.268270732
9970,-73414.67360927074
9980,-73447.00946488835
9990,-73482.50864905109
