iteration,log_likelihood
1190,-75892.7732866406
1200,-75879.97937274286
1210,-76000.8844115021
1220,-75850.18444797746
1230,-75656.78128254888
1240,-75665.62704522537
1250,-75737.4403461134
1260,-75764.09252530138
1270,-75678.1457668834
1280,-75809.07354013658
1290,-75752.19135622079
1300,-75774.46452730944
1310,-75868.44435774202
1320,-75892.98085644002
1330,-75564.28729799543
1340,-75621.06683897862
1350,-75532.24974267292
1360,-75563.09472805042
1370,-75644.03223827027
1380,-75276.88263096448
1390,-75298.2713995288
1400,-75116.13496437932
1410,-75163.68181202743
1420,-75118.74728564723
1430,-75190.58632140906
1440,-75185.64870272766
1450,-75220.82319266074
1460,-75014.8803541945
1470,-75134.09512821007
1480,-75006.8975236496
1490,-75026.7010571438
1500,-74942.38614294022
1510,-74850.10067334463
1520,-75144.58067499149
1530,-75088.1711815538
1540,-75105.51864848912
1550,-74983.1611488068
1560,-75061.50654332631
1570,-75120.75218064895
1580,-75156.20288632369
1590,-75052.04233420608
1600,-75104.03877391809
1610,-75110.06415890135
1620,-75012.08147880969
1630,-74969.65912035646
1640,-74908.30079954502
1650,-74809.21356802154
1660,-74828.93659197674
1670,-74850.62538671635
1680,-74790.53763159148
1690,-74802.57828843969
1700,-74843.91936280363
1710,-74785.7582836592
1720,-74621.58005283456
1730,-74754.33428943067
1740,-74897.57337709954
1750,-74512.16983759038
1760,-74445.13820172907
1770,-74484.92057240767
1780,-74613.64498090319
1790,-74638.39264377533
1800,-74473.10737169022
1810,-74332.3577369153
1820,-74483.4413569073
1830,-74349.11758122378
1840,-74561.33360998378
1850,-74389.75351742114
1860,-74296.61915418344
1870,-74482.85289497727
1880,-74441.74988787435
1890,-74315.66944056677
1900,-74283.64463865443
1910,-74315.44846820677
1920,-74308.42858084342
1930,-74423.72769099618
1940,-74444.77551442309
1950,-74356.04574819963
1960,-74456.51301435663
1970,-74373.5418599429
1980,-74530.48264419803
1990,-74551.71799544572
2000,-74497.89503947497
2010,-74546.53533840655
2020,-74587.10770300201
2030,-74413.29565969297
2040,-74387.19825367934
2050,-73883.45775014067
2060,-73920.64623599879
2070,-73862.62996354768
2080,-73753.06771350402
2090,-73737.87617726883
2100,-73608.78919419732
2110,-73698.47934601933
2120,-73780.13906862552
2130,-73653.32380129599
2140,-73569.00209186
2150,-73566.16854612826
2160,-73630.95973400754
2170,-73531.29497762893
2180,-73644.9038266744
2190,-73559.84630662267
2200,-73690.16020832377
2210,-73661.6904491602
2220,-73684.20337784327
2230,-73757.55840359435
2240,-73671.58766333248
2250,-73722.92182175773
2260,-73650.26626686001
2270,-73508.5488289734
2280,-73662.30090803902
2290,-73688.6305338993
2300,-73681.11329189116
2310,-73726.40043333736
2320,-73609.85312644334
2330,-73546.74250184977
2340,-73632.60028617794
2350,-73577.62160928587
2360,-73574.83667409339
2370,-73643.00414675957
2380,-73725.35464624965
2390,-73662.01646365158
2400,-73721.15382494872
2410,-73785.64566231621
2420,-73556.8716066423
2430,-73563.63198600637
2440,-73710.37699552256
2450,-73716.73939440568
2460,-73603.13774660748
2470,-73727.87843904746
2480,-73468.20156187436
2490,-73552.13982418481
2500,-73496.59681690043
2510,-73337.21573111851
2520,-73314.92485727345
2530,-73470.08833125979
2540,-73410.31443747845
2550,-73495.72962002858
2560,-73355.51957403557
2570,-73381.10414745292
2580,-73332.19149915366
2590,-73364.63714876774
2600,-73408.54005940714
2610,-73523.17984614611
2620,-73432.78826735908
2630,-73465.16988473054
2640,-73426.84037839246
2650,-73461.04079105645
2660,-73468.71560615396
2670,-73385.30077238234
2680,-73449.42336413324
2690,-73401.06946506823
2700,-73398.53721415502
2710,-73254.32600605612
2720,-73325.21576170076
2730,-73318.32317479677
2740,-73278.14004042296
2750,-73342.25200730603
2760,-73462.84801368232
2770,-73359.71304296392
2780,-73422.06117590085
2790,-73291.00883426088
2800,-73430.67075661836
2810,-73425.23873957363
2820,-73311.66128246082
2830,-73300.42841272513
2840,-73273.85388737367
2850,-73188.06450217114
2860,-73304.69015977891
2870,-73334.48185502981
2880,-73357.02672935721
2890,-73389.38313752649
2900,-73392.6875223653
2910,-73385.96584789884
2920,-73370.54999471165
2930,-73288.18698606407
2940,-73247.16150312017
2950,-73235.27364525513
2960,-73198.10439187987
2970,-73286.85156996899
2980,-73261.27092027679
2990,-73191.33966722703
3000,-73245.87629309398
3010,-73153.45809131584
3020,-73224.45349523703
3030,-73352.79289236342
3040,-73350.03003068817
3050,-73236.52598623396
3060,-73267.07548029565
3070,-73349.76465159986
3080,-73393.43381210795
3090,-73221.50636305202
3100,-73335.77507125202
3110,-73400.49056919795
3120,-73272.46375639529
3130,-73229.13322453154
3140,-73373.55447736949
3150,-73412.26586738708
3160,-73322.73810800453
3170,-73278.70290657345
3180,-73249.56046919378
3190,-73197.89562620378
3200,-73214.15602197614
3210,-73202.28677194391
3220,-73203.26334232456
3230,-73284.62704642273
3240,-73241.83530722086
3250,-73303.98748150405
3260,-73300.80755888866
3270,-73146.984310974
3280,-73212.17701219645
3290,-73138.67151836203
3300,-73216.80598004498
3310,-73085.8789912634
3320,-73006.39983765736
3330,-73257.7299040907
3340,-73033.93373157294
3350,-73136.08320712468
3360,-73131.25559230447
3370,-73073.68414385017
3380,-73124.48551566439
3390,-73144.29654011091
3400,-73028.62002068522
3410,-73076.30351185775
3420,-73017.51952994551
3430,-72994.0801912953
3440,-73121.42622720514
3450,-73296.83376355817
3460,-73095.37200138456
3470,-73168.10490604828
3480,-73113.56428539864
3490,-72997.97490101437
3500,-73118.42658340087
3510,-73115.2337191187
3520,-73182.71496858266
3530,-73012.16901950823
3540,-72991.90273274433
3550,-73008.5714100971
3560,-72878.213400926
3570,-72924.14854262047
3580,-72781.6815013457
3590,-72923.23163469692
3600,-73005.9377166217
3610,-72884.57682524016
3620,-72818.54660917966
3630,-72948.15316411087
3640,-72851.9401249509
3650,-72834.59722948918
3660,-72788.4534461024
3670,-72837.09136204953
3680,-72713.92443629238
3690,-72779.72211030943
3700,-72758.86111299713
3710,-72753.28998939529
3720,-72698.8978655435
3730,-72763.14738129718
3740,-72773.05624299537
3750,-72609.8965278985
3760,-72648.11354060523
3770,-72849.62129927719
3780,-72721.34100024145
3790,-72803.2042210979
3800,-72741.69780211795
3810,-72693.50212398317
3820,-72702.60664441061
3830,-72713.97998330806
3840,-72701.97560845209
3850,-72680.05407482109
3860,-72767.06943582429
3870,-72732.2092363408
3880,-72754.40111624743
3890,-72736.6149890935
3900,-72806.2062140985
3910,-72775.02096999869
3920,-72667.11010185326
3930,-72676.4288510254
3940,-72732.53248888146
3950,-72658.35803372409
3960,-72656.52859013622
3970,-72678.13550386619
3980,-72819.36515039639
3990,-72688.23386207249
4000,-72648.61811283692
4010,-72893.6305101784
4020,-72818.66110420435
4030,-72907.3658256611
4040,-72824.61502923461
4050,-72705.98206165916
4060,-72787.38791190552
4070,-72838.5345831161
4080,-72650.67477304961
4090,-72764.93788211253
4100,-72779.34066201767
4110,-72723.42134053631
4120,-72763.01837319614
4130,-72818.91530778092
4140,-72747.18377445967
4150,-72789.34964830433
4160,-72742.02862659098
4170,-72701.03074596304
4180,-72650.80115900499
4190,-72804.27357998013
4200,-72681.83502065961
4210,-72747.17910768896
4220,-72751.95248820043
4230,-72727.55022066765
4240,-72691.81493367009
4250,-72827.84492375769
4260,-72656.36399962564
4270,-72676.76123306074
4280,-72725.93349023716
4290,-72689.48514292712
4300,-72625.0773429888
4310,-72622.98648038544
4320,-72586.22899446136
4330,-72708.61991104466
4340,-72681.82384525872
4350,-72667.28905385162
4360,-72599.91309403453
4370,-72615.57912111378
4380,-72635.92262455802
4390,-72602.40968419671
4400,-72577.88040425614
4410,-72707.79089149002
4420,-72556.53851153553
4430,-72781.65669431053
4440,-72624.67365842784
4450,-72607.19051672025
4460,-72650.14306618975
4470,-72690.66532888547
4480,-72636.07327823473
4490,-72647.19556921234
4500,-72701.73082609914
4510,-72640.24782170092
4520,-72602.02989796051
4530,-72744.50361824072
4540,-72607.85542411184
4550,-72567.28092207079
4560,-72722.04162899639
4570,-72674.42606497934
4580,-72585.04780244711
4590,-72589.21608935781
4600,-72630.6501036777
4610,-72643.33914793581
4620,-72633.02252591532
4630,-72613.33024180395
4640,-72545.94113481403
4650,-72566.94858322633
4660,-72608.41857419086
4670,-72698.23253957918
4680,-72635.63622567865
4690,-72597.7340179313
4700,-72680.14129042967
4710,-72615.48313086339
4720,-72578.26739791449
4730,-72572.03784029969
4740,-72575.83793646694
4750,-72722.89639118852
4760,-72747.93501110356
4770,-72652.92745108056
4780,-72618.85778239353
4790,-72655.55899894846
4800,-72543.58337504134
4810,-72553.78422381137
4820,-72685.356482701
4830,-72561.45553685453
4840,-72626.7297616523
4850,-72593.99963797112
4860,-72633.69842750172
4870,-72541.91456447433
4880,-72606.27213854052
4890,-72545.74848223715
