,f1,f2,vowel,learned_cat
532,683.3254570051062,1149.9335333139943,ah,0
533,660.6486170761475,2252.131644452358,eh,1
534,716.9953665021497,1847.0495011587998,eh,0
535,521.4978564500386,1854.703085062071,ah,1
536,609.6758462554959,2003.3353073922342,iy,0
537,687.9816255297483,1722.759796759038,ah,0
538,611.3436512827957,1179.6135012699851,ah,1
539,430.77287293601114,1284.9906980558524,uw,0
540,824.9376115180631,2248.9560542401473,ah,0
541,383.74718098768216,2176.065282042862,iy,0
542,347.269417534392,2273.918027031411,ih,1
543,393.4042567062156,2380.021040196413,ih,1
544,883.3448933462487,1950.3433750687964,ah,0
545,744.7270087593259,1172.575012664991,uh,0
546,534.403512069198,1711.9505716491217,ah,0
547,415.4990347395005,2653.1880492324663,ah,1
548,694.3450116568333,2192.54693630369,eh,0
549,582.1401957583093,1998.5516893205256,iy,0
550,792.7123611745474,1306.6362943491608,aa,0
551,659.2309560545814,2353.2839868124174,ih,1
552,522.1363496701966,1605.4837885877098,ah,0
553,523.7940521289275,1673.8539091762807,ah,1
554,881.7873894297078,1842.7667403361702,aa,0
555,622.1734654781109,2607.9092854726473,ih,1
556,330.9841691899062,1963.4277932698558,ah,1
557,662.6692060500835,1768.3797559393995,ih,0
558,674.5935942844005,1417.668963562721,ah,0
559,533.0572390865337,1136.7001773923712,iy,0
560,459.6224647404605,2590.5313576393546,iy,1
561,402.0173941426091,2370.191723163286,ah,0
562,500.91330180321927,1277.8621032140932,aa,1
563,562.6247522649146,2139.8283970036427,ih,0
564,651.9841066346464,2262.928937614073,ah,0
565,509.05705072749197,1612.7371688863695,ah,0
566,507.9099754806234,1852.9996279788559,eh,0
567,568.6732679277726,2185.3609877348385,ih,1
568,500.7284468316783,1885.0673858952453,ih,0
569,226.35825373457726,1388.4085808920584,ah,0
570,695.1328119680718,2222.852819780984,ae,0
571,623.3877746445635,1697.9593839064669,ah,0
572,485.4586017041349,1510.1467752110116,uw,0
573,595.681691257298,1789.2045435422262,eh,0
574,836.9703814239476,1064.5306055200067,ao,0
575,359.6878243801135,1766.182204904353,ih,0
576,833.9348573289242,1724.6787995556092,ah,0
577,427.4310251841399,1998.8103875300544,ah,1
578,353.4611558430237,1153.8149002026382,ah,0
579,754.8481252534195,2044.862517143895,ae,0
580,564.9082163806623,2126.628719692738,ah,1
581,676.9517696810534,1749.907769487288,ah,0
582,340.17987186892424,1827.914231133561,ah,0
583,806.5404543560242,1832.9421659976204,ae,0
584,534.0844798215832,2202.598315334287,ah,1
585,503.066270335637,2177.53262569459,ih,0
586,562.3930778516052,1866.194912981888,eh,1
587,511.9725955566562,2086.4160732626992,ih,0
588,849.9291731845792,1023.6338887431309,ae,0
589,589.9102573878018,1651.6148300333011,ih,1
