,f1,f2,vowel,learned_cat
0,611.2396384868362,2020.3344920875302,e,0
1,904.5092049168097,1968.7964921162024,a,2
2,465.80658617699686,2334.2454039648405,e,0
3,653.7513118327904,2212.5293967846583,a,0
4,402.67114572136256,1594.8214074827488,e,0
5,486.85104885702117,1787.9216665145632,o,0
6,564.0275236451197,667.281059764599,o,1
7,447.88174043779907,2931.472526708078,i,0
8,485.35513603732505,1298.6678746498678,a,0
9,800.587087515574,1684.382471356263,a,2
10,522.8579795697083,2235.9060989963755,u,2
11,841.9525074259653,2066.159795278768,a,2
12,922.3745449545536,2100.1350478260215,a,2
13,761.1496206439309,1215.7984458126748,a,1
14,972.1669910652653,1653.5097548177055,a,2
15,487.65985000079183,1087.140481575505,e,1
16,556.2867681034954,1063.187651045122,u,1
17,373.73986862839524,3350.268552395022,i,0
18,929.3774308515096,1351.1944135286344,o,2
19,499.9508812946997,2521.319503712042,i,0
20,496.5218156031478,1837.206799692597,e,0
21,899.1547027679967,488.48347024177394,o,0
22,538.9087442750283,2275.087571222699,e,0
23,531.6769250210222,2369.8565678234195,i,0
24,566.3922502981972,888.4377627854378,o,1
25,894.0305623071305,1923.7931838049408,a,2
26,472.2792461838855,1735.9583548876485,o,0
27,738.8457855223559,1898.85761623689,o,0
28,628.6401262676584,1705.457022130522,a,2
29,704.3882338498987,2302.187593154016,e,0
30,505.0327409340466,2209.593212723089,i,2
31,797.1099705193263,1533.0517083985922,a,2
32,712.3271564008973,1829.1326149996198,o,2
33,411.93166328277533,1270.746339493721,o,0
34,623.8007927207101,1742.4813795390971,e,0
35,587.6357781388446,1221.087148839406,o,0
36,286.46009792247463,2085.528301095525,e,2
37,723.4550961481739,2281.337373011924,e,2
38,891.4631717477903,2000.5908958654375,a,2
39,448.61439396646557,2102.2386317020614,e,0
40,414.77878565160535,1806.3065223103617,i,0
41,753.4460190474781,1814.6871917459994,a,2
42,383.62156845672047,2508.7280218449287,e,0
43,1015.419623976688,1929.0815079367778,a,2
44,518.229626393264,1997.2055884683957,e,2
45,781.7990511730694,2008.0641780341743,a,2
46,457.201264542266,2238.2702138446834,e,0
47,578.5189532435298,1545.077496342346,a,2
48,573.4588588749567,1740.379921507304,i,0
49,655.9866327816508,1832.5779172459474,e,0
50,1183.826397579952,2149.1846350726105,a,2
51,554.6975090211624,1068.611048996553,u,1
52,510.1834096538854,2745.3607907168157,e,0
53,380.092158556717,1670.094630602676,e,0
54,909.8464607042176,1957.331247647966,a,2
55,530.7000847208801,1992.0580611885073,e,1
56,787.1159095579957,2172.683438325473,a,0
57,381.5851027319941,1016.5951144097894,o,0
58,558.0673660053696,2047.773528270117,e,2
59,621.0607992360393,1245.877866215945,o,0
60,841.2154157495305,1964.1537182883096,a,2
61,621.5122174420841,1111.7677114040757,o,2
62,743.1544904540458,1644.677564390055,a,2
63,790.8535789938061,1621.274536353504,o,2
64,459.70721710246187,2510.16926040248,e,0
65,437.0079342275077,2458.045663529368,i,0
66,606.0016899575071,3072.270747635527,i,0
67,846.5774218350608,1414.849184410367,a,2
68,719.714381337468,1921.4259702515244,e,2
69,730.8429985319497,1551.113784384924,a,2
70,431.16336007545664,1842.4988825496591,e,0
71,751.6685365420581,1588.7403736795006,e,2
