iteration,log_likelihood
3740,-86248.08992584047
3750,-86112.96230459242
3760,-85923.63371854296
3770,-86142.03442922025
3780,-86165.8947537216
3790,-85854.58621610104
3800,-85924.56560656741
3810,-85819.0494668469
3820,-85767.29438627814
3830,-85770.07294552641
3840,-85750.88293872662
3850,-85786.42577090808
3860,-85656.1490802347
3870,-85574.68991553795
3880,-85802.17557857373
3890,-85723.2518798226
3900,-85818.43330072972
3910,-85461.71413880198
3920,-85429.41504576002
3930,-85505.58022944705
3940,-85600.91155895047
3950,-85553.31403838494
3960,-85521.16603860447
3970,-85336.81041129524
3980,-85444.29064110719
3990,-85344.69096701517
4000,-85431.78049460782
4010,-85167.27608048472
4020,-85527.43201849592
4030,-85362.56798091477
4040,-85358.45405089839
4050,-85389.89599579127
4060,-85588.15959093151
4070,-85369.17261345946
4080,-85500.81917514047
4090,-85497.79939621835
4100,-85568.63230856921
4110,-85460.8256122354
4120,-85625.5187678625
4130,-85407.88366059877
4140,-85065.36878681977
4150,-85399.6155711822
4160,-85077.08962457786
4170,-85023.4621827422
4180,-85110.1984339151
4190,-85288.05163000007
4200,-85229.39214084312
4210,-85366.27872602551
4220,-85475.61501233326
4230,-85017.22016525298
4240,-84929.76500053157
4250,-85078.6697250947
4260,-84974.95914134095
4270,-84661.85620388539
4280,-84966.49760018336
4290,-85050.87264064698
4300,-84992.29675761129
4310,-84787.77555131273
4320,-84908.98768741667
4330,-84878.13593132704
4340,-84736.90744202436
4350,-84700.27155189602
4360,-84451.56011365665
4370,-84791.01883634951
4380,-84777.60688367186
4390,-84681.57135014399
4400,-84628.71821692868
4410,-84516.29759478915
4420,-84660.51706596967
4430,-84447.11901994285
4440,-84432.57934185439
4450,-84597.15141345024
4460,-84580.74892469705
4470,-84671.23529854104
4480,-84597.58059926578
4490,-84645.0198673747
4500,-84380.51546413402
4510,-84493.8379592706
4520,-84506.0770174689
4530,-84411.87338433239
4540,-84788.22603701908
4550,-84569.1586842821
4560,-84534.54433558084
4570,-84555.33599467903
4580,-84321.31438082154
4590,-84517.49918975648
4600,-84297.2586663565
4610,-84487.40650519809
4620,-84469.49981321665
4630,-84159.0878586096
4640,-84203.6776121575
4650,-84267.64833925183
4660,-84319.25271762737
4670,-83946.47219943487
4680,-83963.77386457467
4690,-84439.8711366455
4700,-84055.7862345528
4710,-84068.3206595199
4720,-84102.94883089654
4730,-84070.69740397953
4740,-84159.82246779893
4750,-83984.65197877411
4760,-84176.83607793503
4770,-84093.1462050881
4780,-83880.94583634759
4790,-83901.20503244517
4800,-84008.11174341419
4810,-84015.91592120976
4820,-83859.7847583736
4830,-83729.9612687275
4840,-83590.69351568042
4850,-83929.85349129455
4860,-83591.93788187222
4870,-83487.15389144662
4880,-83817.64262146989
4890,-83412.6702903265
4900,-83761.91449652055
4910,-83640.84050201236
4920,-83606.78296308997
4930,-83467.20704826951
4940,-83634.01489360916
4950,-83550.13454102923
4960,-83327.43817687334
4970,-83235.24614979431
4980,-83213.71123493346
4990,-83380.60884431926
5000,-83435.69726616298
5010,-83405.25608892535
5020,-83245.4682085175
5030,-83114.7844759601
5040,-83439.40923566191
5050,-83214.82113257077
5060,-83100.96587543754
5070,-83218.71147607753
5080,-83296.1859685608
5090,-83263.85074924405
5100,-82664.00226645957
5110,-82812.52469308519
5120,-83006.03220279889
5130,-82948.91865163684
5140,-82810.46369462062
5150,-82626.65177269696
5160,-82849.55691810691
5170,-82749.1180140402
5180,-82678.72850977935
5190,-82658.99678152053
5200,-82841.45533404787
5210,-82722.51714345488
5220,-82889.79306449142
5230,-82814.4158606494
5240,-82626.08681420781
5250,-82606.6448676881
5260,-82552.63163297417
5270,-82699.74800893257
5280,-82708.8821120406
5290,-82829.17755105445
5300,-82928.87181934777
5310,-82300.58193565579
5320,-82260.59708970546
5330,-82134.72351220441
5340,-82116.77698679527
5350,-82182.02694303491
5360,-82118.25024875152
5370,-82218.97660847614
5380,-82249.40679033648
5390,-82268.5224492029
5400,-81906.7638433871
5410,-82126.36998843226
5420,-81906.63902841632
5430,-82048.07601542876
5440,-81902.57645336833
5450,-82095.55923021183
5460,-82153.45146790225
5470,-82175.68606634892
5480,-81927.40071997003
5490,-81960.25546817755
5500,-81757.35822130332
5510,-81915.96699249075
5520,-82001.17074267232
5530,-82018.63524943232
5540,-81856.05716740638
5550,-81959.5958872966
5560,-82180.25359699555
5570,-82236.01627883328
5580,-81851.96645261638
5590,-81844.34183191592
5600,-82053.94611361982
5610,-82093.7991486998
5620,-81876.26539367535
5630,-81935.1751695625
5640,-81836.98506644409
5650,-82016.75786916933
5660,-82217.51848332788
5670,-81953.11204328417
5680,-81805.97368775134
5690,-82016.29466036567
5700,-81690.30801766747
5710,-81929.1956071416
5720,-81837.10751305011
5730,-81563.0970836996
5740,-81784.85836556205
5750,-81780.89594207864
5760,-81927.32887266802
5770,-82039.38463646319
5780,-81922.21334004105
5790,-81892.16948543485
5800,-81801.59639029756
5810,-81884.63118739052
5820,-81925.82989049719
5830,-82063.97140669299
5840,-82103.4678949714
5850,-82035.02975608788
5860,-81797.83787900607
5870,-81751.91829296757
5880,-81556.51829691435
5890,-81617.41083423684
5900,-81658.72323057453
5910,-81554.4499671789
5920,-81514.4694380169
5930,-81606.0843777345
5940,-81676.11063223169
5950,-81724.19651230186
5960,-81589.18277762648
5970,-81616.6196372004
5980,-81566.48278093425
5990,-81708.39757904089
6000,-81143.73094891335
6010,-81200.9000215414
6020,-81620.76056595746
6030,-81388.11271280155
6040,-81323.57857333231
6050,-81460.67906281645
6060,-81449.40404890859
6070,-81354.26042492247
6080,-81403.9549232646
6090,-81250.34960043253
6100,-81265.68145671258
6110,-81408.96806772718
6120,-81401.64710220776
6130,-81082.15450000775
6140,-80711.74664368633
6150,-80831.01084073691
6160,-81154.48903253622
6170,-81449.47966059948
6180,-81274.09628887243
6190,-81104.9245710677
6200,-81070.98885433427
6210,-80973.75313023273
6220,-81127.06747508516
6230,-81042.78839398455
6240,-81303.77549563345
6250,-81152.58690786015
6260,-81342.94468840715
6270,-81288.04481024995
6280,-81191.95666153831
6290,-81041.75633724153
6300,-81022.10092139969
6310,-81268.89167152232
6320,-80993.30916920518
6330,-80284.85950637286
6340,-80858.2018411259
6350,-80879.09777924142
6360,-80727.81103981647
6370,-80803.67933793613
6380,-81029.94463437921
6390,-81030.57792103034
6400,-81023.82999182053
6410,-80882.05643473877
6420,-80982.001258114
6430,-80912.91348796817
6440,-80873.67109553605
6450,-81012.00606789098
6460,-80878.17269178422
6470,-80604.32638899228
6480,-80912.39442429019
