,f1,f2,vowel,learned_cat
227,436.0863454506806,2331.3011906248184,iy,2
228,478.05134591064143,1859.623877812828,eh,1
229,759.9004490235184,2063.443647700767,eh,1
230,561.5464726349375,1916.9663774084115,eh,2
231,590.2622451807368,1673.2056447716684,ah,2
232,463.8029058857795,1790.9700114237044,ih,1
233,634.2350604052004,1705.0955813415355,ah,0
234,407.13808607226383,2293.5282498923502,iy,2
235,800.7608880231104,1317.766462474207,aa,0
236,709.2912219549393,1007.4230185873569,ao,1
237,338.937965456516,2679.795885662018,iy,1
238,830.989178451247,1847.9646827774382,ae,1
239,508.45524358870074,1405.5496624136522,ah,1
240,877.2773988985027,2072.816342321905,ae,0
241,345.8581183922739,2351.3526824421824,ih,2
242,416.45185918908936,2465.085956858252,iy,0
243,558.369236590539,1867.681494817255,ih,2
244,637.5656097489896,2418.9651101848613,eh,0
245,491.43841005207037,1698.3556472686992,eh,0
246,831.9240284732927,1883.9721335437966,eh,1
247,632.7088685578844,1992.61230380125,ih,0
248,290.8923417656533,1706.3386871612752,iy,1
249,962.2869018667093,2188.0525279089434,ae,1
250,508.6281445234935,2113.027467115846,uw,0
251,535.7885166162262,2566.6350141475714,iy,2
252,661.0999964895428,1867.28355832437,eh,0
253,410.6135921291168,2119.490423640628,ih,2
254,731.9609173087694,1587.712447888107,ah,1
255,576.8639890449228,1457.0262760396695,ah,1
256,542.2570482362697,1899.3117249458255,ih,1
257,689.9893277300428,1375.1640523995827,ah,0
258,894.500148004219,1507.3689125213307,ah,0
259,646.7056596996798,1950.7778542717658,eh,1
260,596.467788929983,1564.8119048224758,ah,0
261,800.9677820945759,1498.6459136290553,aa,1
262,588.2473629095695,2473.340779517309,eh,2
263,1014.0283572588736,1084.5935881988012,ao,1
264,599.8137625525037,1738.2786824395616,ih,1
265,454.4984126503204,1428.0696180111163,ih,1
266,503.3124772477728,2453.855637996974,ih,0
267,664.8158499197002,1958.3711709667537,eh,1
268,466.49877722239137,1602.6470771373351,ah,2
269,439.2165029714855,1658.5476276010925,iy,1
270,669.0769690015342,1787.1171238945385,ah,1
271,915.3137500803678,1056.0225623818328,ah,0
272,372.50022355333783,2047.7154060978892,iy,2
273,414.747129942021,2313.3010515681826,iy,0
274,452.03804536583806,2408.533266636937,iy,2
275,968.3851288270334,1067.8312171629807,ao,0
276,452.72330337480264,2237.2468888330905,uw,2
277,673.0835544580218,2119.444130968281,eh,0
278,580.9219072920828,2601.3061590997213,iy,2
279,333.695328559328,1487.469150830633,uw,1
280,398.5637207432778,2735.1632769661987,iy,2
281,411.98405039979326,2629.4542089604274,ih,2
282,393.2355773965469,1911.4825103564506,ih,2
283,461.5492274397942,2588.0145218711664,iy,2
284,527.7422052091279,1438.4856391908095,aa,2
285,928.5585225979527,1437.945267742567,aa,1
286,529.3999909269473,1665.942819190234,ih,1
287,616.0296131893551,2083.1640278819746,ih,0
288,931.5489642846223,1972.527037745991,ah,1
289,737.6284563573769,2068.224794695563,eh,1
290,529.7064538273222,1367.199980265035,uh,1
291,562.3583676532751,2398.6259398269144,iy,2
292,338.3864181073996,2322.9489220112405,iy,2
293,686.6033501614442,1742.3413732223944,ah,0
294,663.2616955440358,1186.2442229341211,ah,1
295,732.5799071441209,1534.6714849801463,eh,1
296,580.2392001040516,1354.3414699601708,ah,1
297,785.4460211574141,1229.0506804022439,ah,1
298,448.34398648712244,2062.7173864007023,ih,2
299,582.444332779924,1540.377141858922,ih,1
300,400.23109981058496,1961.029384848267,ih,2
301,538.6599946057896,1908.9076022657757,eh,0
302,767.4995018508886,1665.5048557870055,aa,1
303,560.6265783525673,1476.250836451296,uh,1
304,442.2589661724049,2852.4549651118223,iy,2
305,498.2528362558118,1406.4573736220377,ah,2
306,582.7382166270711,1354.8325281058073,ah,1
307,628.4118918481101,1908.4257198055257,eh,0
308,641.1508951583693,1848.1119090786246,ah,0
309,688.1629612103559,1247.6196065199451,ah,1
310,577.4995290585587,1848.0474019911605,ah,1
311,524.3571708754614,2387.462196129666,ih,2
312,495.2049188688343,1499.0752428070339,ih,1
313,663.8877129769163,1364.6046892362049,aa,1
314,603.9680196541871,1927.2703667957494,ah,0
315,402.0306207169145,2196.116278465657,ih,0
316,426.6005821190945,2129.2325174066327,ih,2
317,942.6291462437075,1513.540253663574,aa,0
318,677.2991308582244,1794.962120657798,ae,0
319,426.9697832475599,2153.048338741397,iy,0
320,647.0299669431519,1705.7807644202628,eh,1
321,577.6710939287639,1024.3278746400406,ah,1
322,533.3222672691743,2166.716338585477,ah,2
323,447.3939121679774,2122.7333498556477,ih,2
324,658.9711485630439,1799.4930933358603,eh,0
325,418.2321123019957,3192.3467455358605,iy,2
326,619.6669335380444,1869.016688280038,ae,1
327,688.043322913611,1240.7841302452057,aa,1
328,699.792121099145,1938.608377866339,ae,1
329,626.0916804315955,2219.097079577536,eh,2
330,721.1588743761837,1809.3647607971232,eh,2
331,673.4515263341264,1007.5167102095161,ao,1
332,585.1933163374943,1950.6318982983287,eh,1
333,570.4206081071765,1600.3870059437302,ih,2
334,368.1921474160328,1927.4452798958148,ih,2
335,238.7042225563094,884.5946660126739,ah,1
336,439.88695687784497,2718.930803589036,iy,2
337,398.81339375683314,2202.5762303088623,ih,0
338,744.413436498543,2145.5429836973867,eh,2
339,623.9256323789293,1497.9536383302295,ah,1
340,485.76322031838447,2453.6350146082927,iy,2
341,528.1359057715997,1801.9157040305877,eh,2
342,497.7067618807675,1966.8371164090386,ih,2
343,705.1220392068008,1321.318474098798,ah,1
344,724.7914237106651,1808.0887145289835,ah,1
345,523.2369637808773,2323.0913431027984,ih,2
346,746.7386970123304,1603.6234198698983,aa,1
347,674.171235277739,2525.407247692252,ae,1
348,607.7816718018827,2334.4411749781407,ih,2
349,442.34792812888094,1292.8307570267348,ih,1
350,378.1252666102479,2011.8942737751415,ih,2
351,300.19189779655085,1221.393081027384,uw,1
352,522.9590403375894,1570.882352721042,aa,1
353,473.0834568327797,2200.4309562163694,iy,0
354,488.2010761939018,1634.4795922472088,eh,2
355,872.7412436830771,1188.2903305243067,aa,1
356,511.9804793835244,1454.7845830755732,eh,1
357,794.7077511960935,2008.7428988116549,ae,1
358,565.8889968713395,1764.7784258213228,ih,1
359,702.9895023835276,2192.927140189413,ih,0
360,532.9636785416495,1764.2692940326663,ih,0
361,413.9841396065928,2349.1057471588983,iy,2
362,584.5886443335597,1096.7067858862404,ao,1
363,436.7714390311613,2291.293698204122,ih,2
364,887.4443238215013,1755.6781165685186,ae,1
365,401.03392166540846,1887.9402184613298,uw,1
366,389.5939472786962,2913.141782711894,iy,2
367,366.70325076777704,1645.9909450644604,uw,1
368,546.2526875032822,1356.0350729662168,ih,1
369,577.6512328321872,2099.815060900439,eh,0
370,441.0839607510798,1571.79339755429,ih,2
371,587.6863899358153,1442.1588673297902,ah,1
372,407.7531017501122,1962.2772500440965,ih,1
373,490.4610035737692,1758.2301059211595,ih,2
374,648.3716150010719,1531.130654709806,aa,0
375,594.5770812093272,1922.1565778588922,ae,0
376,555.2152574976113,1179.4645975776893,uw,1
377,418.46116813103,1662.7729935784857,ih,2
378,397.23911919487404,1955.4384745717769,ih,1
379,450.44756605098866,1899.2249120558754,ih,2
380,579.5572706563773,2155.958168786796,eh,2
381,502.4852520661102,2496.650989188026,iy,0
382,873.1365512983824,1879.221074775831,ae,0
383,444.4592885086197,1664.8351397506508,iy,2
384,461.579325450085,1718.1576513142304,ih,2
385,538.1433990216055,2015.750289540455,ah,2
386,483.44694413521944,2061.3488758259473,ih,1
387,474.04247987501316,2076.7398078258475,ih,1
388,508.54864017442793,1595.0959667964653,ih,2
389,641.2925310965132,1436.5629851895083,ah,1
390,472.94196899505215,2238.244386131773,ih,1
391,531.3926959320165,2079.7079434535012,ah,2
392,583.2086475070018,1193.289568872919,ah,2
393,392.48650272291025,1792.8939957709363,ah,2
394,760.7030153824211,1819.524142290726,ae,1
395,544.0734561813639,1914.4626557815411,eh,2
396,529.4205751581137,1592.9240749259463,ah,1
397,389.4321431154807,2572.694874324733,iy,2
398,248.99127187371758,1247.4804254706555,uw,1
399,385.923918405892,2171.0135808538657,iy,2
400,370.4180366425153,1661.2336790982222,ah,2
401,917.0382027651275,2194.8387143106415,ae,0
402,858.1715828134475,1747.8887977693912,eh,1
403,628.341461317028,1874.5329559180268,ah,2
404,719.2557184354966,1510.1182590007872,ah,1
405,808.2779154704708,2270.2706193393265,ae,1
406,455.43739759412625,1434.5494144087536,ah,1
407,729.7166046751224,1977.4582526964703,ih,0
408,545.3782045858839,1179.9325475572555,ao,1
409,473.6022024356772,1657.261541302528,uw,2
410,686.073456550758,1698.8824064008425,eh,1
411,724.0106305659194,1462.9481007330592,eh,1
412,653.1906673400449,1935.4329900968223,ih,2
413,738.9003797365556,1288.2606009013584,ah,1
414,548.4116370091269,1640.0715199496276,ih,1
415,284.9731025225783,1768.5504232081676,ah,1
416,779.450830210083,1501.7795920177473,ah,1
417,637.222085023791,2475.339538767455,iy,2
418,432.30615484216275,1740.8688592156436,uh,2
419,789.4354372084929,2072.4981181389135,ae,0
420,949.4146489019896,1357.381992884374,aa,1
421,634.4966364606533,1525.2309587183581,aa,1
422,658.0071662492487,1839.3363412839137,ae,1
423,452.1666953716307,2299.088959416645,ih,2
424,605.6507640993296,1957.2211989699927,uh,0
425,805.2721319872144,1916.6671113137838,ae,1
426,534.4007437489465,2101.9171395170574,ih,2
427,343.59406458140495,2381.870716484898,iy,2
428,892.1955032110772,1711.3824539238447,aa,1
429,525.8433442349963,1816.6308335207482,ih,2
430,848.3178095924237,1642.1965240636591,aa,0
431,600.3866502922954,1558.5193627394224,uh,1
432,685.3269238615899,1481.9664574623932,ah,1
433,552.4547157593588,1672.6588323249612,eh,1
434,783.9254327715912,2128.398216749375,ae,0
435,703.4384058485182,1987.0352333073913,eh,0
436,310.5608128434723,1671.2642294428972,uw,1
437,483.83073075910954,1805.0469393988872,ih,2
438,457.9796728180557,1650.6666206979544,ih,1
439,666.343838664562,1355.6788950588152,ah,0
440,719.6931723182951,2049.410761256888,eh,1
441,655.8249876379965,2219.997566900612,eh,2
442,620.9827372519838,1755.1890541490789,ih,1
443,590.7799099594988,2242.2739396726156,ih,0
444,552.5615363678979,1293.8444496875493,ah,1
445,439.74924145021913,2458.6707471013297,iy,2
446,423.39738803823167,2235.2256808328175,ih,2
447,645.8960434026291,1156.5202227711825,ah,2
448,406.8331748732587,1910.5476233440731,ih,2
