iteration,log_likelihood
8030,-75030.04782423434
8040,-75330.84737245328
8050,-75250.4964737068
8060,-75181.29434525626
8070,-74806.70859472094
8080,-74846.61442842215
8090,-74537.4255042733
8100,-74841.73826232583
8110,-75078.17520137175
8120,-74856.49877100364
8130,-74815.54921561165
8140,-74933.31690939517
8150,-74683.0564652821
8160,-74727.40212762103
8170,-74544.62407119488
8180,-74369.11272084454
8190,-74563.98754720148
8200,-74217.98044050203
8210,-74025.05657218379
8220,-73865.0403099657
8230,-73903.77471638226
8240,-73456.81149928893
8250,-73426.47253928584
8260,-73317.80234450285
8270,-73413.035916506
8280,-73133.9937152445
8290,-73132.53562004323
8300,-73115.37551787903
8310,-72915.69106279757
8320,-73052.3168727585
8330,-72937.14646954105
8340,-72909.02800976695
8350,-73033.15848555182
8360,-73004.44046791963
8370,-73139.59417684296
8380,-73392.96214152222
8390,-73266.17658883778
8400,-73039.08096789065
8410,-73185.19019585631
8420,-73217.3517547824
8430,-73188.44775924062
8440,-73257.2489310325
8450,-72935.30842071655
8460,-73126.62847281116
8470,-72884.63925216818
8480,-72960.19240399134
8490,-73215.50511395937
8500,-73139.55452981518
8510,-73377.57809768573
8520,-73333.47836031108
8530,-73294.43255811908
8540,-73231.59335584093
8550,-73307.77586249921
8560,-73189.60865881693
8570,-73138.4026802859
8580,-73265.01864002855
8590,-73176.12546025479
8600,-73355.60479002463
8610,-73088.76913521906
8620,-73045.46455149696
8630,-72965.2147198109
8640,-73100.01301595052
8650,-73143.82398005581
8660,-73042.12298322193
8670,-73147.31002347874
8680,-73061.1665206234
8690,-73104.191536485
8700,-73167.55083016648
8710,-73362.01745871444
8720,-73060.78614361378
8730,-72999.06466764442
8740,-73007.30266703415
8750,-73232.07720315139
8760,-73104.74537311969
8770,-73107.73451612296
8780,-73197.41217766207
8790,-73182.33816703044
8800,-73031.00273171782
8810,-73168.43048260514
8820,-73142.91435277261
8830,-73183.8040671357
8840,-73082.9005903931
8850,-73444.66734111488
8860,-73128.76082853499
8870,-73053.68785681995
8880,-72956.00092640828
8890,-73152.98606721498
8900,-73085.47975528345
8910,-73086.42023286023
8920,-72974.32615775046
8930,-73224.49765603269
8940,-73246.61904492039
8950,-73014.67073361577
8960,-73017.08293999953
8970,-73130.0439995572
8980,-73116.8535343713
8990,-73101.42694050219
9000,-73112.23319477975
9010,-73084.5664272203
9020,-73077.048946719
9030,-72776.01462496062
9040,-73065.64209541984
9050,-73041.4531719784
9060,-73633.24739420829
9070,-73435.62687898688
9080,-73255.18973466479
9090,-73231.4663065759
9100,-73382.53123358714
9110,-73577.50752955407
9120,-73361.91435083096
9130,-73182.10018754439
9140,-72912.6688867854
9150,-73334.52211305583
9160,-73272.83589825947
9170,-73152.72124605862
9180,-73260.87815649254
9190,-73149.71828308514
9200,-73219.1632254128
9210,-73243.6775349206
9220,-73262.80891121278
9230,-73020.30588059552
9240,-73188.73622883167
9250,-73198.45559088045
9260,-73166.54826699207
9270,-73017.60696428418
9280,-73150.00312327361
9290,-73114.0760276716
9300,-73333.82151631889
9310,-72966.03429118698
9320,-73109.14143668483
9330,-73303.11267493047
9340,-73340.78420913432
9350,-73168.9912337769
9360,-73344.74034416574
9370,-73368.13362231001
9380,-73177.57968553995
9390,-73123.29732430262
9400,-72768.99438547745
9410,-72849.84130923674
9420,-73057.57484070103
9430,-73074.23802483862
9440,-73046.10951135597
9450,-73222.15391426886
9460,-73129.13083637012
9470,-73190.59565644295
9480,-73152.97978165021
9490,-73038.67648291665
9500,-72969.84250196285
9510,-73201.8552324017
9520,-73102.19177961859
9530,-73159.02277632368
9540,-73069.80747716097
9550,-73124.6349389141
9560,-72993.52008238703
9570,-73264.36788146998
9580,-73288.26689439735
9590,-73195.46175578154
9600,-73244.19741936037
9610,-73486.82230504852
9620,-73279.20380600974
9630,-73336.91278605313
9640,-73248.06721128749
9650,-73373.14616781814
9660,-73277.77185636314
9670,-73075.67772303322
9680,-73177.3040913595
9690,-72861.58696839529
9700,-73048.93373814817
9710,-73273.27462867399
9720,-73553.9271739425
9730,-72973.02086845273
9740,-73219.60603064892
9750,-73079.80892014722
9760,-73122.30737080789
9770,-73049.86883872055
9780,-72981.39078216093
9790,-73302.01898506752
9800,-73094.96603328812
9810,-73163.04327510952
9820,-72907.99207941834
9830,-73226.67738503031
9840,-73164.0608991011
9850,-73092.33606656776
9860,-73210.86829638203
9870,-73244.69721574427
9880,-73392.74475093036
9890,-73395.65803132295
9900,-73565.13176158235
9910,-73194.34919346296
9920,-73331.54028017736
9930,-73413.51043375075
9940,-73351.0372276534
9950,-73106.51424305985
9960,-73210.05940824244
9970,-73439.46176229106
9980,-73181.02560338087
9990,-73213.76406713517
