,f1,f2,vowel,learned_cat
98,461.16085921379243,2002.1666745480993,e,2
99,434.70833733043565,1642.2649286256799,e,1
100,379.9959776628866,2686.5016233622246,e,0
101,828.8958307140346,1575.335309039693,a,2
102,356.31276002018404,1335.9594096951148,o,1
103,917.0868323096657,1485.203283383862,a,3
104,874.1579056818529,1749.5083665473412,a,3
105,663.8556033638473,1441.7128666400786,o,3
106,656.107898013448,1766.1211150364052,a,2
107,731.2405603995614,1748.402068782255,a,3
108,576.4360937371819,1023.6712194797184,o,1
109,476.74347855743434,2402.383829778017,i,0
110,409.2406563759196,1356.4699983647415,o,1
111,415.0474246513047,1395.2850297411371,o,1
112,383.3185138422285,1767.8069373374715,a,3
113,372.1441357476605,2922.148254192955,i,0
114,524.0663983451556,2226.9155192079543,e,2
115,578.1124756423585,1142.3818311411758,o,1
116,609.3091185397436,1872.6113961928213,e,2
117,609.0767547463427,2053.895837790874,e,2
118,483.0683899650951,1660.6840877512907,a,2
119,589.1195898071217,2581.9288157809456,e,2
120,564.1403205249707,885.1183376988846,o,1
121,542.0866075131432,1280.219284477973,u,1
122,763.8113458970462,1489.1383014634553,a,3
123,351.2671999580981,2541.917023207078,i,0
124,613.6181836164251,2147.8149395898,e,2
125,710.9315768530754,2126.214646084652,e,2
126,389.5346199990928,3061.0321889410407,i,0
127,304.637406489625,2481.031880947685,i,0
128,402.6062399179708,2091.1731618271774,i,2
129,782.8482485043777,1799.7663430225643,a,3
130,600.1308857464076,1123.0773157184467,o,1
131,540.9808215051287,2464.200343153643,e,2
132,543.0912718365186,2378.693185511078,e,2
133,397.8144093189677,2938.8822094605166,i,0
134,532.6522315514214,1178.6294601534355,o,1
135,638.0307865804964,1672.7042227184236,a,2
136,560.2620365088208,1394.438231673711,a,1
137,354.22720615178025,2938.886755946842,i,0
138,471.61618950633203,2185.7020947080514,e,0
139,992.6083079270292,1693.5653811445422,a,3
140,596.1712642585674,2087.2120701777235,a,2
141,392.7992348128306,2489.3524926399277,i,0
142,571.3170934685467,2298.5155378812055,e,2
143,437.3111839843786,2463.2117974756698,i,0
144,615.0736833968831,915.5133433438926,o,1
145,542.178783603249,1218.3497052853804,o,1
146,559.0106710677119,2068.185803377588,a,2
147,486.8107421137811,2292.9869198805554,e,2
148,394.7586951630973,1714.9576428805008,o,2
149,652.9832782680298,1840.13125058377,e,2
150,711.8451362435103,2169.6194236100023,e,2
151,482.99298625273,2829.362647181309,e,0
152,836.6151336769499,1977.9857094002498,e,3
153,406.0026008531572,1358.151090962441,o,3
154,479.94122795890667,1360.322832211733,o,1
155,679.9331714944756,952.9754854373281,o,1
156,486.77170675239415,2098.1731925395475,i,2
157,621.9250945011529,1946.8638153523925,a,3
158,793.4061217141775,1967.5443542304936,a,3
159,667.0776490777189,2017.6469640026821,a,2
160,336.3386173234484,1743.2953336306916,i,1
161,355.98916348741193,1263.2120048190295,o,1
162,398.6327212336117,1557.87338546498,o,1
163,287.17875706804926,2447.286319206901,e,0
164,932.2624968397338,1408.3954062211183,a,3
165,422.5616886835932,2655.6576121709427,i,0
166,706.1270490372068,1534.3936673673493,a,3
167,715.7285141156974,1661.4707004543475,e,2
168,576.3669267014038,1103.9567689664796,o,1
169,536.4968108759471,1718.43922671865,o,2
170,671.9124331039769,1565.7502477582855,a,1
171,330.17483056568744,1539.9379827430948,e,1
172,398.9190415096017,2242.049658695564,i,2
173,660.0594130589435,1618.178902378171,e,1
174,587.0386791337905,2122.8873019067396,e,2
175,458.01263439394717,1833.0384055857835,a,2
176,280.3508940064715,1135.2515596697233,u,1
177,422.62813242439654,1906.0994002147197,e,1
178,346.26516470580674,1219.8475059197767,u,1
179,502.4544236269252,2473.100792588573,e,0
180,590.8022625707224,1407.0735468210214,o,1
181,981.9588082202306,1693.2849900570932,a,3
182,322.8691671040325,1549.8432297802492,e,2
183,337.399034409035,587.5303122523306,u,1
184,498.9437696187246,1337.2290906779824,o,1
185,720.0645958468393,951.1604281577675,o,1
186,657.7090148670104,1674.0628702631598,e,3
187,355.2952737922838,2948.4228546104996,i,0
188,728.4292657597614,1284.7766013599835,a,2
189,498.40473991940183,2517.791073125363,e,2
190,907.239872452283,1506.1358471962797,a,3
191,635.3536505119012,1080.6049606721358,o,1
192,318.53903994408813,2007.3412011784262,e,2
193,397.4637482192206,3336.694249898668,i,0
194,480.71912688327893,823.261996090117,o,1
195,527.2472875659569,1854.291689550127,e,2
