,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2,learned_cats
426,HS10,a,644,1542,2971,50.0,42.0,113.0,76,44.0,18.0,134.0,sp,ads,0.8773118172619577,-0.4872942294189715,2
427,HS10,a,569,966,2854,50.0,16.0,242.0,16,70.0,-857.0,-141.0,sp,ads,0.3360408715889487,-1.6674562797791472,3
428,HS10,a,694,1586,3336,50.0,-9.0,153.0,-64,67.0,92.0,-26.0,sp,ads,1.238159114377297,-0.3971429616831247,3
429,HS10,o,516,1295,2577,48.864,-37.0,-142.0,-170,-20.0,-159.0,-99.0,sp,ads,-0.0464572633533109,-0.9933706642088386,1
430,HS10,e,545,2432,3324,40.0,-7.0,-495.0,-184,60.0,391.0,116.0,sp,ads,0.1628341689735858,1.3362200497833834,2
431,HS10,o,436,1245,2744,40.0,41.0,177.0,55,87.0,28.0,-757.0,sp,ads,-0.6238129387378538,-1.0958152866359372,3
432,HS10,o,406,1003,2545,40.0,14.0,54.0,73,46.0,-39.0,-171.0,sp,ads,-0.8403213170070575,-1.5916472591830944,3
433,HS10,e,606,2223,2988,38.573,-132.0,-1036.0,-519,17.0,347.0,150.0,sp,ads,0.6030678714542999,0.9080015280381112,2
434,HS10,o,605,1539,3218,60.0,-56.0,-175.0,-355,31.0,-148.0,13.0,sp,ads,0.595850925511993,-0.4934409067645974,2
435,HS10,e,291,1573,2950,30.0,-47.0,-65.0,12,64.0,-102.0,-193.0,sp,ads,-1.670270100372338,-0.4237785635141703,1
436,HS10,a,779,1679,3228,60.0,1.0,-316.0,-2,27.0,-79.0,50.0,sp,ads,1.8515995194733736,-0.2065959639687213,4
437,HS10,a,628,1612,3360,52.767,77.0,113.0,20,82.0,117.0,-70.0,sp,ads,0.7618406821850492,-0.3438717580210335,1
438,HS10,o,501,1010,3115,90.0,47.0,277.0,14,-51.0,-494.0,-86.0,sp,ads,-0.1547114524879127,-1.5773050120433003,3
439,HS10,e,599,2120,3359,60.18,1.0,16.0,-345,29.0,86.0,-260.0,sp,ads,0.5525492498581523,0.6969656058382881,2
440,HS10,o,485,1004,3037,120.0,-4.0,151.0,-48,235.0,-527.0,29.0,sp,ads,-0.2701825875648213,-1.5895983667345523,3
441,HS10,i,411,2269,2505,60.841,2.0,60.0,102,0.3,94.0,-139.0,sp,ads,-0.8042365872955235,1.002250580671042,2
442,HS10,o,558,1374,3068,70.0,3.0,42.0,-133,103.0,-142.0,57.0,sp,ads,0.2566544662235741,-0.8315081607740228,3
443,HS10,e,602,2202,3044,90.0,-46.0,-51.0,-26,4.0,194.0,-24.0,sp,ads,0.5742000876850727,0.8649747866187298,2
444,HS10,o,570,1308,3127,190.0,-22.0,-152.0,-587,78.0,-72.0,155.0,sp,ads,0.3432578175312555,-0.9667350623777928,2
445,HS10,e,478,2004,2723,110.472,39.0,-97.0,63,71.0,91.0,-86.0,sp,ads,-0.3207012091609688,0.4592940818074195,1
446,HS10,a,758,1454,1668,200.0,76.0,309.0,1430,81.0,166.0,-81.0,sp,ads,1.7000436546849311,-0.667596764890665,2
447,HS10,e,589,1993,3041,81.023,0.03,16.0,42,-5.0,11.0,23.0,sp,ads,0.4803797904350845,0.4367562648734577,2
448,HS10,a,639,1676,2991,80.0,-7.0,-40.0,22,323.0,7.0,-88.0,sp,ads,0.8412270875504239,-0.2127426413143472,2
449,HS10,a,622,1680,2992,50.0,13.0,-21.0,-53,40.0,-23.0,21.0,sp,ads,0.7185390065312085,-0.2045470715201794,2
450,HS10,e,587,1614,1980,50.0,-32.0,-223.0,55,27.0,-21.0,247.0,sp,ads,0.4659458985504709,-0.3397739731239495,2
451,HS10,o,516,1123,2416,50.0,-33.0,-89.0,64,-41.0,-242.0,-454.0,sp,ads,-0.0464572633533109,-1.3457801653580577,3
452,HS10,a,654,1740,3283,80.0,-98.0,-167.0,-930,11.0,-56.0,-41.0,sp,ads,0.9494812766850256,-0.0816135246076611,4
453,HS10,e,471,1843,2878,18.615,2.0,60.0,126,1.0,10.0,-10.0,sp,ads,-0.3712198307571163,0.129422397592162,1
454,HS10,e,422,1721,2912,20.175,35.0,96.0,70,64.0,-34.0,-33.0,sp,ads,-0.7248501819301488,-0.1205424811299585,1
455,HS10,a,688,1745,3184,50.0,-29.0,38.0,38,98.0,-26.0,-81.0,sp,ads,1.1948574387234565,-0.0713690623649512,2
456,HS10,e,632,2077,3242,40.0,-65.0,-210.0,9,16.0,-140.0,60.0,sp,ads,0.7907084659542764,0.6088632305509835,2
457,HS10,a,504,1744,2851,60.0,22.0,100.0,146,-13.0,0.6,34.0,sp,ads,-0.1330606146609923,-0.0734179548134932,1
458,HS10,a,633,1510,2838,58.704,-0.08,44.0,-51,23.0,79.0,-68.0,sp,ads,0.7979254118965831,-0.5528587877723146,2
459,HS10,o,549,1396,3120,52.753,32.0,-83.0,6,62.0,-104.0,-15.0,sp,ads,0.191701952742813,-0.7864325269060994,3
460,HS10,e,545,1771,3058,49.22,-44.0,-27.0,-11,29.0,45.0,55.0,sp,ads,0.1628341689735858,-0.0180978587028599,2
461,HS10,o,509,1593,3094,64.76,-61.0,-26.0,-33,117.0,-160.0,-142.0,sp,ads,-0.0969758849494584,-0.3828007145433309,1
462,HS10,e,607,1912,3094,60.0,4.0,55.0,-110,31.0,80.0,89.0,sp,ads,0.6102848173966067,0.270795976541558,4
463,HS10,o,494,1327,3298,140.0,-10.0,-10.0,-462,-28.0,-234.0,308.0,sp,ads,-0.2052300740840602,-0.9278061058554954,3
464,HS10,e,591,2162,2940,70.0,10.0,-87.0,41,132.0,123.0,-107.0,sp,ads,0.4948136823196981,0.7830190886770511,2
465,HS10,e,597,2004,2983,53.645,-92.0,33.0,-23,-11.0,229.0,59.0,sp,ads,0.5381153579735388,0.4592940818074195,2
466,HS10,u,229,1161,2626,40.0,19.0,-130.0,56,14.0,-232.0,-90.0,sp,ads,-2.1177207487953584,-1.2679222523134628,3
467,HS10,a,525,1751,3048,70.0,-27.0,51.0,103,143.0,-11.0,-147.0,sp,ads,0.0184952501274501,-0.0590757076736994,2
468,HS10,i,386,2544,2910,116.194,8.0,11.0,213,-0.6,292.0,268.0,sp,ads,-0.9846602358531932,1.5656960040200842,0
469,HS10,e,619,1892,2887,58.641,-24.0,70.0,2,-23.0,103.0,-35.0,sp,ads,0.696888168704288,0.2298181275707186,2
470,HS10,a,602,1701,2974,91.359,64.0,1.0,-77,73.0,28.0,-126.0,sp,ads,0.5742000876850727,-0.161520330100798,2
471,HS10,e,500,2045,2976,80.0,33.0,-138.0,72,97.0,102.0,226.0,sp,ads,-0.1619283984302195,0.5432986721976403,2
472,HS10,i,334,2760,3228,80.0,25.0,-116.0,-39,106.0,-30.0,-182.0,sp,ads,-1.359941424853146,2.00825677290515,2
473,HS10,o,515,1049,2879,130.0,35.0,-78.0,-544,-109.0,-606.0,-430.0,sp,ads,-0.0536742092956177,-1.4973982065501636,3
474,HS10,e,600,2697,3085,160.0,12.0,-250.0,148,87.0,462.0,118.0,sp,ads,0.5597661958004592,1.879176548647006,2
475,HS10,i,299,2733,3099,62.05,22.0,13.0,321,-32.0,46.0,-192.0,sp,ads,-1.6125345328338836,1.9529366767945169,0
476,HS10,a,621,1758,2992,80.0,-50.0,126.0,33,35.0,26.0,10.0,sp,ads,0.7113220605889017,-0.0447334605339055,2
477,HS10,e,505,1908,2997,40.0,-56.0,-120.0,29,-17.0,31.0,1.0,sp,ads,-0.1258436687186855,0.2626004067473901,1
478,HS10,o,570,1462,3441,60.0,66.0,194.0,-54,10.0,-41.0,539.0,sp,ads,0.3432578175312555,-0.6512056253023293,3
479,HS10,a,622,1774,3232,80.0,0.6,-16.0,119,93.0,57.0,-22.0,sp,ads,0.7185390065312085,-0.011951181357234,2
480,HS10,e,522,2168,3051,17.374,-31.0,0.9,45,0.2,43.0,49.0,sp,ads,-0.0031555876994702,0.7953124433683029,2
481,HS10,o,561,1456,3327,50.0,-6.0,-78.0,-1186,50.0,-77.0,31.0,sp,ads,0.2783053040504945,-0.6634989799935811,1
482,HS10,o,434,1408,2944,40.0,51.0,106.0,160,-37.0,-48.0,-46.0,sp,ads,-0.6382468306224675,-0.7618458175235957,3
483,HS10,e,602,1971,3044,29.841,13.0,-92.0,36,47.0,62.0,25.0,sp,ads,0.5742000876850727,0.3916806310055344,2
484,HS10,i,290,2752,2920,60.0,61.0,-196.0,47,64.0,57.0,-495.0,sp,ads,-1.6774870463146447,1.9918656333168143,2
485,HS10,o,327,2579,2957,40.0,67.0,-1848.0,-370,77.0,841.0,181.0,sp,ads,-1.4104600464492936,1.637407239719053,0
486,HS10,o,404,1457,2985,60.0,-24.0,35.0,-157,12.0,263.0,66.0,sp,ads,-0.854755208891671,-0.6614500875450391,1
487,HS10,o,385,898,2547,80.0,127.0,99.0,42,183.0,-324.0,-17.0,sp,ads,-0.9918771817955,-1.8067809662800012,3
488,HS10,e,583,2473,3215,29.784,-25.0,25.0,-26,9.0,44.0,-42.0,sp,ads,0.4370781147812437,1.4202246401736045,2
489,HS10,e,601,2274,3142,40.0,-36.0,-145.0,164,31.0,-113.0,101.0,sp,ads,0.566983141742766,1.0124950429137518,2
490,HS10,e,464,2046,2770,30.0,-11.0,16.0,73,-54.0,-2.0,-112.0,sp,ads,-0.4217384523532638,0.5453475646461823,1
491,HS10,a,637,1812,2911,80.0,-8.0,63.0,39,79.0,8.0,-39.0,sp,ads,0.8267931956658102,0.0659067316873608,2
492,HS10,e,437,2027,2930,30.0,15.0,-87.0,-77,37.0,-74.0,-0.4,sp,ads,-0.616595992795547,0.5064186081238848,1
493,HS10,a,383,2542,2990,30.0,10.0,-220.0,-16,11.0,5.0,-54.0,sp,ads,-1.0063110736801135,1.5615982191230002,0
494,HS10,i,343,2566,3695,50.0,0.5,87.0,-454,106.0,987.0,985.0,sp,ads,-1.294988911372385,1.6107716378880077,0
495,HS10,o,383,1086,2774,32.308,26.0,39.0,-91,45.0,79.0,134.0,sp,ads,-1.0063110736801135,-1.4215891859541103,3
496,HS10,e,575,2646,3314,44.125,-195.0,-250.0,503,48.0,797.0,359.0,sp,ads,0.3793425472427895,1.7746830337713653,2
497,HS10,o,440,1369,3116,60.0,182.0,226.0,21,144.0,-121.0,-89.0,sp,ads,-0.5949451549686267,-0.8417526230167326,3
498,HS10,e,397,1786,2987,40.0,32.0,-21.0,-71,81.0,-20.0,-6.0,sp,ads,-0.9052738304878184,0.0126355280252696,1
499,HS10,e,209,1108,2940,30.0,11.0,194.0,-327,9.0,-39.0,227.0,sp,ads,-2.2620596676414944,-1.3765135520861873,3
500,HS10,e,238,1197,2556,180.0,332.0,1516.0,452,-80.0,-316.0,-50.0,sp,ads,-2.052768235314597,-1.1941621241659517,3
501,HS10,a,831,1930,3202,110.0,-81.0,20.0,-53,288.0,780.0,1303.0,sp,ads,2.226880708473326,0.3076760406153135,4
502,HS10,u,314,921,2825,120.0,25.0,-106.0,-409,42.0,-239.0,-26.0,sp,ads,-1.5042803436992818,-1.759656439963536,3
503,HS10,o,248,983,2352,154.103,180.0,-6.0,433,50.0,-195.0,-124.0,sp,ads,-1.9805987758915296,-1.6326251081539338,3
504,HS10,a,802,1720,3164,100.0,-20.0,39.0,-42,241.0,100.0,155.0,sp,ads,2.01758927614643,-0.1225913735785005,4
505,HS10,e,620,2269,3108,70.0,-5.0,108.0,-41,-3.0,59.0,-38.0,sp,ads,0.7041051146465949,1.002250580671042,2
506,HS10,e,642,2339,3170,76.942,-51.0,-150.0,-118,13.0,123.0,80.0,sp,ads,0.8628779253773442,1.14567305206898,2
507,HS10,e,542,2200,3097,90.0,7.0,-55.0,-106,-31.0,151.0,126.0,sp,ads,0.1411833311466655,0.8608770017216459,1
508,HS10,e,609,1666,3377,30.0,-7.0,-200.0,115,18.0,-63.0,201.0,sp,ads,0.6247187092812202,-0.233231565799767,2
509,HS10,o,580,1417,3309,60.0,105.0,50.0,21,230.0,-98.0,-39.0,sp,ads,0.4154272769543234,-0.743405785486718,3
510,HS10,a,780,1542,3264,60.0,-28.0,63.0,-113,39.0,-32.0,-66.0,sp,ads,1.858816465415681,-0.4872942294189715,4
511,HS10,e,374,1844,3329,50.0,25.0,2.0,-40,-23.0,975.0,1437.0,sp,ads,-1.0712635871608749,0.131471290040704,1
512,HS10,e,494,2608,2879,130.0,-16.0,-636.0,139,104.0,601.0,-115.0,sp,ads,-0.2052300740840602,1.6968251207267704,2
513,HS10,a,699,1556,2961,63.291,-9.0,125.0,74,113.0,237.0,123.0,sp,ads,1.274243844088831,-0.4586097351393839,4
514,HS10,o,403,945,2606,70.0,5.0,24.0,225,2.0,-253.0,-313.0,sp,ads,-0.8619721548339778,-1.710483021198529,3
515,HS10,i,359,2500,3033,100.0,-4.0,6.0,531,118.0,390.0,147.0,sp,ads,-1.1795177762954765,1.4755447362842375,0
516,HS10,i,388,2627,3135,121.15,-4.0,-67.0,-90,-39.0,-27.0,-374.0,sp,ads,-0.9702263439685797,1.7357540772490678,0
517,HS10,a,713,1788,2950,230.0,28.0,146.0,-27,88.0,-54.0,-71.0,sp,ads,1.375281087281126,0.0167333129223535,4
518,HS10,o,527,1237,2885,93.212,-70.0,60.0,-25,121.0,-244.0,-220.0,sp,ads,0.0329291420120637,-1.1122064262242728,3
519,HS10,e,495,2490,3102,51.722,-83.0,5.0,3,-46.0,10.0,-73.0,sp,ads,-0.1980131281417534,1.4550558117988177,2
520,HS10,e,584,2222,3061,70.0,-8.0,-105.0,-15,194.0,25.0,-411.0,sp,ads,0.4442950607235505,0.9059526355895692,2
521,HS10,o,547,1290,1890,80.0,-35.0,-256.0,597,289.0,-294.0,-913.0,sp,ads,0.1772680608581994,-1.0036151264515485,3
522,HS10,e,591,2274,3007,60.0,-46.0,-122.0,17,26.0,199.0,14.0,sp,ads,0.4948136823196981,1.0124950429137518,2
523,HS10,i,473,2660,3286,100.0,23.0,21.0,-29,37.0,109.0,224.0,sp,ads,-0.3567859388725027,1.803367528050953,2
524,HS10,o,599,1386,3131,180.0,-5.0,8.0,-138,61.0,507.0,79.0,sp,ads,0.5525492498581523,-0.806921451391519,3
525,HS10,e,604,2343,3085,70.008,1.0,-29.0,-71,15.0,10.0,17.0,sp,ads,0.5886339795696863,1.153868621863148,2
526,HS10,e,560,2218,3086,90.0,9.0,25.0,-77,18.0,157.0,51.0,sp,ads,0.2710883581081877,0.8977570657954014,2
527,HS10,a,716,1620,2949,50.0,-77.0,14.0,7,-49.0,23.0,16.0,sp,ads,1.3969319251080463,-0.3274806184326977,4
528,HS10,a,787,1659,2965,140.0,5.0,-79.0,-32,69.0,-220.0,-92.0,sp,ads,1.909335087011828,-0.2475738129395608,4
529,HS10,e,424,2437,3483,33.406,2.0,-189.0,-91,-22.0,-143.0,159.0,sp,ads,-0.7104162900455353,1.3464645120260932,0
530,HS10,a,536,2537,3203,46.594,-51.0,105.0,171,-15.0,-13.0,-116.0,sp,ads,0.0978816554928248,1.5513537568802904,2
531,HS10,o,627,1662,3357,70.0,-13.0,25.0,-154,198.0,525.0,1574.0,sp,ads,0.7546237362427424,-0.2414271355939349,2
532,HS10,o,512,1313,3114,60.0,-2.0,-286.0,-22,80.0,-263.0,-5.0,sp,ads,-0.075325047122538,-0.956490600135083,3
533,HS10,e,553,2073,2945,70.0,-18.0,62.0,55,264.0,92.0,-19.0,sp,ads,0.2205697365120401,0.6006676607568155,2
534,HS10,a,764,1691,3195,80.0,-41.0,31.0,-87,31.0,-47.0,-16.0,sp,ads,1.743345330338772,-0.1820092545862177,4
535,HS10,a,707,1770,3105,90.0,0.1,28.0,33,270.0,17.0,48.0,sp,ads,1.3319794116272854,-0.0201467511514019,2
536,HS10,i,371,2576,3133,120.0,12.0,38.0,-91,5.0,54.0,-82.0,sp,ads,-1.092914424987795,1.631260562373427,0
537,HS10,a,574,2038,2991,40.0,-22.0,76.0,80,253.0,64.0,-130.0,sp,ads,0.3721256013004827,0.5289564250578465,2
538,HS10,i,370,2335,2698,131.546,25.0,88.0,120,138.0,324.0,-557.0,sp,ads,-1.1001313709301015,1.1374774822748122,0
539,HS10,e,524,1920,2975,30.0,-29.0,-9.0,23,-14.0,37.0,-66.0,sp,ads,0.0112783041851433,0.2871871161298938,2
540,HS10,e,523,1693,3045,21.732,14.0,110.0,11,226.0,615.0,459.0,sp,ads,0.0040613582428365,-0.1779114696891337,2
541,HS10,e,433,2335,2818,40.0,10.0,-107.0,-65,100.0,248.0,-175.0,sp,ads,-0.6454637765647742,1.1374774822748122,0
542,HS10,a,618,1870,3024,40.0,-11.0,44.0,11,45.0,66.0,-150.0,sp,ads,0.6896712227619813,0.1847424937027952,2
543,HS10,a,676,2017,3204,60.0,27.0,-111.0,26,393.0,95.0,64.0,sp,ads,1.108254087415775,0.4859296836384651,2
544,HS10,a,405,1897,3398,27.302,-72.0,47.0,-138,90.0,798.0,1402.0,sp,ads,-0.8475382629493642,0.2400625898134284,1
545,HS10,a,693,1871,3089,50.0,-35.0,97.0,8,60.0,191.0,-66.0,sp,ads,1.2309421684349904,0.1867913861513372,2
546,HS10,o,486,1201,2853,20.782,-16.0,-45.0,-293,-16.0,-6.0,35.0,sp,ads,-0.2629656416225145,-1.185966554371784,3
547,HS10,o,478,1409,3069,33.507,50.0,19.0,-95,103.0,108.0,26.0,sp,ads,-0.3207012091609688,-0.7597969250750537,2
548,HS10,a,549,1643,2828,40.0,50.0,67.0,155,196.0,250.0,58.0,sp,ads,0.191701952742813,-0.2803560921162323,2
549,HS10,a,653,1668,2913,80.0,-1.0,-259.0,-245,97.0,354.0,979.0,sp,ads,0.9422643307427188,-0.229133780902683,2
550,HS10,e,554,2492,3040,149.32,-114.0,-378.0,-84,312.0,167.0,46.0,sp,ads,0.2277866824543469,1.4591535966959015,2
551,HS10,o,527,1266,3119,130.0,-35.0,21.0,80,74.0,-188.0,-97.0,sp,ads,0.0329291420120637,-1.0527885452165555,3
552,HS10,e,448,2190,2917,290.0,115.0,-238.0,58,-181.0,226.0,-232.0,sp,ads,-0.5372095874301724,0.8403880772362262,2
553,HS10,o,335,1217,3268,60.0,159.0,217.0,86,100.0,-147.0,107.0,sp,ads,-1.3527244789108392,-1.1531842751951122,1
554,HS10,a,732,1675,2983,130.0,-32.0,50.0,78,55.0,-33.0,44.0,sp,ads,1.512403060184955,-0.2147915337628892,4
555,HS10,e,519,2227,3037,130.0,-12.0,-259.0,-213,13.0,132.0,65.0,sp,ads,-0.0248064255263905,0.9161970978322792,2
556,HS10,a,778,1700,3265,140.0,-1.0,44.0,-117,27.0,0.6,-45.0,sp,ads,1.844382573531067,-0.1635692225493399,4
557,HS10,o,463,1059,2948,91.834,-66.0,26.0,-13,71.0,2.0,-89.0,sp,ads,-0.4289553982955706,-1.4769092820647438,3
558,HS10,u,359,913,2612,80.411,25.0,-157.0,7,9.0,-353.0,-294.0,sp,ads,-1.1795177762954765,-1.7760475795518718,3
559,HS10,a,718,1829,3148,100.0,-112.0,-17.0,-54,19.0,-26.0,-224.0,sp,ads,1.41136581699266,0.1007379033125744,4
560,HS10,i,516,2616,3062,74.46,-45.0,-79.0,-26,294.0,1854.0,319.0,sp,ads,-0.0464572633533109,1.7132162603151062,0
561,HS10,o,569,1254,2928,70.0,-51.0,-105.0,-92,8.0,-238.0,-236.0,sp,ads,0.3360408715889487,-1.0773752545990594,3
562,HS10,o,533,1147,2978,50.0,-32.0,51.0,49,-30.0,12.0,49.0,sp,ads,0.0762308176659044,-1.2966067465930504,3
563,HS10,a,628,1442,3017,40.0,0.5,-133.0,-51,37.0,-84.0,938.0,sp,ads,0.7618406821850492,-0.6921834742731687,3
564,HS10,a,692,1646,3021,60.0,-0.2,-27.0,20,40.0,-28.0,-32.0,sp,ads,1.2237252224926836,-0.2742094147706064,2
565,HS10,u,319,1094,2881,30.0,27.0,-96.0,62,15.0,-141.0,-66.0,sp,ads,-1.468195613987748,-1.405198046365775,3
566,HS10,a,598,1655,3170,70.0,-30.0,67.0,0,159.0,-2.0,44.0,sp,ads,0.5453323039158455,-0.2557693827337287,2
567,HS10,e,466,1688,2596,44.676,-7.0,525.0,178,-13.0,81.0,-87.0,sp,ads,-0.4073045604686502,-0.1881559319318436,1
568,HS10,e,497,1924,2938,80.0,33.0,70.0,-12,67.0,147.0,1.0,sp,ads,-0.1835792362571398,0.2953826859240617,2
569,HS10,a,811,1732,3121,120.0,-15.0,-36.0,-86,27.0,-84.0,-103.0,sp,ads,2.082541789627191,-0.0980046641959968,4
570,HS10,e,501,2061,2967,67.638,19.0,25.0,-137,166.0,33.0,-132.0,sp,ads,-0.1547114524879127,0.5760809513743118,2
571,HS10,o,603,1172,2646,70.0,2.0,150.0,404,76.0,194.0,189.0,sp,ads,0.5814170336273795,-1.2453844353795012,3
572,HS10,o,546,990,2764,70.0,-86.0,29.0,-210,82.0,130.0,216.0,sp,ads,0.1700511149158926,-1.61828286101414,3
573,HS10,o,648,2024,2826,30.0,7.0,-128.0,17,-40.0,98.0,58.0,sp,ads,0.9061796010311848,0.5002719307782589,2
574,HS10,u,355,1009,2612,40.0,441.0,-5.0,79,25.0,-128.0,70.0,sp,ads,-1.2083855600647035,-1.5793539044918423,3
575,HS10,i,329,2541,2972,70.0,-13.0,16.0,-29,80.0,344.0,-22.0,sp,ads,-1.39602615456468,1.5595493266744582,0
576,HS10,o,411,846,2343,42.439,-4.0,0.6,273,-8.0,-9.0,-191.0,sp,ads,-0.8042365872955235,-1.913323373604184,3
577,HS10,e,444,1578,2942,78.183,2.0,-318.0,-167,-11.0,-62.0,7.0,sp,ads,-0.5660773711993995,-0.4135341012714605,1
578,HS10,e,478,1738,3044,30.763,-1.0,-73.0,-64,57.0,29.0,49.0,sp,ads,-0.3207012091609688,-0.085711309504745,1
579,HS10,a,766,1479,1897,79.354,1.0,129.0,1258,73.0,221.0,-758.0,sp,ads,1.7577792222233857,-0.6163744536771157,2
580,HS10,o,473,1121,3121,100.0,-25.0,-230.0,-4,65.0,-249.0,5.0,sp,ads,-0.3567859388725027,-1.3498779502551417,3
581,HS10,a,615,1602,1781,123.092,41.0,-292.0,906,45.0,-10.0,-1095.0,sp,ads,0.668020384935061,-0.3643606825064532,1
582,HS10,o,470,1041,3040,80.0,-55.0,-214.0,19,-31.0,-376.0,-51.0,sp,ads,-0.3784367766994231,-1.5137893461384997,3
583,HS10,a,777,1606,3212,78.183,-21.0,49.0,-123,22.0,-24.0,-89.0,sp,ads,1.8371656275887605,-0.3561651127122853,2
584,HS10,e,372,1671,2945,30.0,37.0,88.0,57,-9.0,-20.0,97.0,sp,ads,-1.085697479045488,-0.2229871035570571,1
585,HS10,e,369,2151,2918,40.0,14.0,-94.0,-157,31.0,84.0,-188.0,sp,ads,-1.1073483168724083,0.7604812717430893,2
586,HS10,i,389,2467,3002,110.0,-0.5,-373.0,-199,16.0,-64.0,-23.0,sp,ads,-0.9630093980262728,1.4079312854823525,2
587,HS10,o,443,697,2725,60.0,-39.0,331.0,-4,225.0,-713.0,-31.0,sp,ads,-0.5732943171417063,-2.2186083484369377,3
588,HS10,u,365,1098,2657,90.0,15.0,24.0,25,54.0,37.0,32.0,sp,ads,-1.1362161006416356,-1.397002476571607,3
589,HS10,a,737,1801,3146,60.0,-65.0,-11.0,-123,50.0,15.0,-66.0,sp,ads,1.5484877898964888,0.0433689147533991,4
590,HS10,o,463,915,2268,70.0,-10.0,248.0,1073,171.0,126.0,-423.0,sp,ads,-0.4289553982955706,-1.7719497946547875,3
591,HS10,o,415,866,2361,150.0,-80.0,-49.0,119,219.0,-214.0,-284.0,sp,ads,-0.7753688035262963,-1.8723455246333445,3
592,HS10,a,698,1689,2929,40.0,6.0,-18.0,-145,123.0,699.0,1124.0,sp,ads,1.2670268981465242,-0.1861070394833016,2
593,HS10,a,594,1649,2964,25.024,-6.0,-37.0,-3,4.0,-37.0,-60.0,sp,ads,0.5164645201466185,-0.2680627374249805,2
594,HS10,a,492,1723,3036,24.976,44.0,-17.0,-21,175.0,17.0,-70.0,sp,ads,-0.2196639659686738,-0.1164446962328746,2
595,HS10,e,483,2041,2859,70.0,-24.0,-105.0,12,119.0,105.0,-35.0,sp,ads,-0.2846164794494348,0.5351031024034725,1
596,HS10,e,400,1945,2883,38.746,37.0,111.0,83,47.0,80.0,105.0,sp,ads,-0.8836229926608982,0.3384094273434431,1
597,HS10,i,370,2358,2931,60.0,-7.0,120.0,564,70.0,52.0,148.0,sp,ads,-1.1001313709301015,1.1846020085912774,2
598,HS10,o,337,1003,2832,30.0,41.0,229.0,-17,34.0,115.0,-77.0,sp,ads,-1.3382905870262256,-1.5916472591830944,3
599,HS10,o,439,944,3241,62.906,-40.0,-29.0,-124,-7.0,-14.0,-43.0,sp,ads,-0.6021621009109335,-1.7125319136470707,3
600,HS10,u,308,824,2502,70.0,-3.0,73.0,173,26.0,170.0,-131.0,sp,ads,-1.5475820193531225,-1.9583990074721072,3
601,HS10,a,773,1762,2937,120.0,-35.0,-15.0,62,167.0,-93.0,-43.0,sp,ads,1.8082978438195327,-0.0365378907397377,2
602,HS10,o,217,1132,2431,101.066,23.0,-129.0,-222,28.0,-441.0,-13.0,sp,ads,-2.2043241001030403,-1.3273401333211798,3
603,HS10,e,577,2286,2858,173.182,12.0,-23.0,109,-7.0,145.0,-84.0,sp,ads,0.393776439127403,1.0370817522962554,2
604,HS10,e,518,1956,3212,35.243,-210.0,-1301.0,-1121,249.0,-52.0,435.0,sp,ads,-0.0320233714686973,0.3609472442774048,2
605,HS10,o,511,1551,2726,70.0,-26.0,-56.0,110,9.0,-85.0,-35.0,sp,ads,-0.0825419930648448,-0.4688541973820938,1
606,HS10,e,442,1802,2994,60.0,5.0,23.0,-7,114.0,-6.0,-285.0,sp,ads,-0.5805112630840131,0.0454178072019411,1
607,HS10,u,402,992,2598,40.0,68.0,341.0,632,162.0,-77.0,47.0,sp,ads,-0.8691891007762845,-1.614185076117056,3
608,HS10,o,466,1085,2438,70.0,2.0,-10.0,-212,-18.0,-97.0,337.0,sp,ads,-0.4073045604686502,-1.4236380784026526,3
609,HS10,e,645,1346,2088,50.0,-2.0,423.0,-124,35.0,58.0,201.0,sp,ads,0.8845287632042645,-0.888877149333198,2
610,HS10,a,708,1727,3147,220.0,-2.0,-298.0,-463,68.0,-35.0,113.0,sp,ads,1.339196357569592,-0.1082491264387067,2
611,HS10,e,512,2154,2918,384.68,-24.0,-95.0,-16,-20.0,286.0,136.0,sp,ads,-0.075325047122538,0.7666279490887152,2
612,HS10,e,571,2063,2909,76.238,-90.0,-51.0,37,51.0,123.0,29.0,sp,ads,0.3504747634735623,0.5801787362713958,2
613,HS10,a,648,1507,2042,60.0,-15.0,190.0,227,54.0,579.0,-168.0,sp,ads,0.9061796010311848,-0.5590054651179405,2
614,HS10,e,602,1983,3236,27.467,-66.0,21.0,35,-52.0,30.0,-30.0,sp,ads,0.5742000876850727,0.416267340388038,1
615,HS10,a,522,1471,1954,32.533,55.0,-310.0,-33,87.0,162.0,-266.0,sp,ads,-0.0031555876994702,-0.6327655932654515,2
616,HS10,e,591,2287,3003,35.989,-18.0,75.0,19,-11.0,71.0,-69.0,sp,ads,0.4948136823196981,1.0391306447447974,2
617,HS10,o,427,1046,2675,50.0,-11.0,119.0,50,-3.0,-8.0,-70.0,sp,ads,-0.688765452218615,-1.5035448838957894,3
618,HS10,u,430,1089,2703,30.0,4.0,-0.3,49,10.0,-268.0,53.0,sp,ads,-0.6671146143916945,-1.4154425086084848,3
619,HS10,a,499,907,1778,158.524,128.0,338.0,492,-317.0,-946.0,-1473.0,sp,ads,-0.1691453443725263,-1.7883409342431236,3
